time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625594210.6581886,2021-07-06 13:56:50.658192,20,15,2.36,58.9,2.172,2.172,831.700,1323.332,9.479
1625594212.883196,2021-07-06 13:56:52.883200,21,16,2.34,57.5,2.225,2.225,850.800,1324.590,9.479
1625594215.108669,2021-07-06 13:56:55.108672,22,17,2.33,57.5,2.225,2.225,816.500,1326.633,9.479
1625594217.3358352,2021-07-06 13:56:57.335840,23,18,2.32,57.5,2.227,2.227,807.300,1324.723,9.479
1625594219.529265,2021-07-06 13:56:59.529269,24,19,2.34,58.4,2.193,2.193,817.900,1323.895,9.479
1625594221.7554164,2021-07-06 13:57:01.755420,25,20,2.26,57.5,2.226,2.226,821.600,1324.449,9.479
1625594223.8826153,2021-07-06 13:57:03.882619,26,21,2.32,60.2,2.127,2.127,865.500,1327.465,9.479
1625594226.0773995,2021-07-06 13:57:06.077404,27,22,2.26,58.3,2.195,2.195,819.700,1327.090,9.479
1625594228.2267902,2021-07-06 13:57:08.226795,28,23,2.28,59.6,2.149,2.149,820.300,1324.391,9.479
1625594230.4322774,2021-07-06 13:57:10.432282,29,24,2.22,58.0,2.205,2.205,816.600,1325.703,9.479
1625594232.649743,2021-07-06 13:57:12.649748,30,25,2.30,57.7,2.217,2.217,807.200,1322.508,9.479
1625594234.853127,2021-07-06 13:57:14.853131,31,26,2.26,58.1,2.203,2.203,831.900,1323.574,9.479
1625594237.0552971,2021-07-06 13:57:17.055301,32,27,2.27,58.1,2.202,2.202,824.200,1323.262,9.479
1625594239.295099,2021-07-06 13:57:19.295104,33,28,2.21,57.2,2.240,2.240,819.700,1325.242,9.479
1625594241.4964569,2021-07-06 13:57:21.496461,34,29,2.32,58.2,2.201,2.201,824.500,1325.520,9.479
1625594243.716304,2021-07-06 13:57:23.716309,35,30,2.32,57.7,2.220,2.220,804.600,1324.527,9.479
1625594245.9284675,2021-07-06 13:57:25.928472,36,31,2.22,57.9,2.212,2.212,812.300,1323.496,9.479
1625594248.1072862,2021-07-06 13:57:28.107290,37,32,2.18,58.8,2.179,2.179,816.900,1335.816,9.479
1625594250.3027103,2021-07-06 13:57:30.302714,38,33,2.15,58.3,2.195,2.195,824.900,1337.613,9.479
1625594252.438176,2021-07-06 13:57:32.438183,39,34,2.27,59.9,2.135,2.135,840.600,1336.992,9.479
1625594254.5893142,2021-07-06 13:57:34.589318,40,35,2.25,59.5,2.151,2.151,840.500,1336.156,9.479
1625594256.7495954,2021-07-06 13:57:36.749600,41,36,2.15,59.3,2.160,2.160,837.400,1335.832,9.479
1625594258.9190695,2021-07-06 13:57:38.919074,42,37,2.23,59.0,2.169,2.169,821.400,1331.691,9.479
1625594261.1219947,2021-07-06 13:57:41.122000,43,38,2.21,58.1,2.203,2.203,822.100,1335.707,9.479
1625594263.3220963,2021-07-06 13:57:43.322102,44,39,2.14,58.2,2.200,2.200,810.400,1335.605,9.479
1625594265.5325036,2021-07-06 13:57:45.532507,45,40,2.22,57.9,2.210,2.210,826.100,1332.930,9.479
1625594267.7148697,2021-07-06 13:57:47.714874,46,41,2.11,58.7,2.182,2.182,858.200,1332.734,9.479
1625594269.9261737,2021-07-06 13:57:49.926178,47,42,2.16,57.9,2.211,2.211,810.800,1330.352,9.479
1625594272.1530716,2021-07-06 13:57:52.153076,48,43,2.13,57.5,2.227,2.227,817.300,1332.289,9.479
1625594274.3720145,2021-07-06 13:57:54.372018,49,44,2.14,57.7,2.219,2.219,795.900,1334.262,9.479
1625594276.563478,2021-07-06 13:57:56.563482,50,45,2.22,58.4,2.191,2.191,831.000,1335.508,9.479
1625594278.8232067,2021-07-06 13:57:58.823211,51,46,2.18,56.6,2.260,2.260,811.200,1337.723,9.479
1625594281.068764,2021-07-06 13:58:01.068768,52,47,2.18,57.0,2.245,2.245,803.400,1335.289,9.479
1625594283.2991953,2021-07-06 13:58:03.299199,53,48,2.22,57.4,2.230,2.230,804.300,1334.133,9.479
1625594285.4262643,2021-07-06 13:58:05.426268,54,49,2.09,60.2,2.127,2.127,833.100,1334.125,9.479
1625594287.644323,2021-07-06 13:58:07.644328,55,50,2.09,57.7,2.218,2.218,829.600,1335.438,9.479
1625594289.8360555,2021-07-06 13:58:09.836059,56,51,2.08,58.4,2.192,2.192,832.700,1330.309,9.479
1625594292.0067995,2021-07-06 13:58:12.006803,57,52,2.13,59.0,2.171,2.171,824.100,1332.277,9.479
1625594294.147243,2021-07-06 13:58:14.147247,58,53,2.13,59.8,2.140,2.140,847.500,1332.223,9.479
1625594296.389136,2021-07-06 13:58:16.389140,59,54,2.19,57.1,2.242,2.242,795.300,1333.762,9.479
1625594298.6013079,2021-07-06 13:58:18.601312,60,55,2.04,57.9,2.212,2.212,810.100,1335.547,9.479
1625594300.8415053,2021-07-06 13:58:20.841510,61,56,2.13,57.1,2.240,2.240,817.800,1335.312,9.479
1625594302.9606292,2021-07-06 13:58:22.960634,62,57,2.11,60.4,2.119,2.119,852.700,1333.395,9.479
1625594305.1809454,2021-07-06 13:58:25.180949,63,58,2.11,57.7,2.220,2.220,815.600,1332.191,9.479
1625594307.3785918,2021-07-06 13:58:27.378595,64,59,2.05,58.2,2.197,2.197,835.400,1335.230,9.479
1625594309.5246103,2021-07-06 13:58:29.524615,65,60,2.11,59.7,2.146,2.146,842.100,1333.406,9.479
1625594311.6700542,2021-07-06 13:58:31.670058,66,61,2.05,59.7,2.145,2.145,808.700,1334.621,9.479
1625594313.8290536,2021-07-06 13:58:33.829058,67,62,2.09,59.3,2.159,2.159,818.400,1335.832,9.479
1625594316.0017066,2021-07-06 13:58:36.001710,68,63,2.15,58.9,2.172,2.172,831.700,1335.793,9.479
1625594318.2659755,2021-07-06 13:58:38.265979,69,64,2.04,56.5,2.264,2.264,824.100,1336.715,9.479
1625594320.4652815,2021-07-06 13:58:40.465285,70,65,2.15,58.2,2.199,2.199,793.000,1336.480,9.479
1625594322.6755738,2021-07-06 13:58:42.675577,71,66,2.02,57.9,2.210,2.210,853.300,1335.309,9.479
1625594324.9266593,2021-07-06 13:58:44.926663,72,67,2.06,56.9,2.251,2.251,835.600,1331.941,9.480
1625594327.0932994,2021-07-06 13:58:47.093303,73,68,2.15,59.1,2.166,2.166,881.100,1333.738,9.480
1625594329.422272,2021-07-06 13:58:49.422276,74,69,2.09,55.0,2.329,2.329,810.600,1335.078,9.480
1625594331.6097934,2021-07-06 13:58:51.609799,75,70,2.02,58.5,2.187,2.187,837.500,1334.652,9.480
1625594333.807607,2021-07-06 13:58:53.807611,76,71,2.08,58.2,2.198,2.198,850.800,1335.520,9.480
1625594336.1600583,2021-07-06 13:58:56.160062,77,72,2.05,54.4,2.352,2.352,802.100,1337.113,9.480
1625594338.3502223,2021-07-06 13:58:58.350226,78,73,2.05,58.4,2.190,2.190,694.900,1335.820,9.480
1625594340.5820613,2021-07-06 13:59:00.582065,79,74,1.95,57.4,2.232,2.232,805.200,1333.598,9.480
1625594342.7717412,2021-07-06 13:59:02.771745,80,75,2.04,58.5,2.190,2.190,818.800,1334.250,9.480
1625594344.9269161,2021-07-06 13:59:04.926921,81,76,1.98,59.4,2.155,2.155,841.200,1332.016,9.480
1625594347.158862,2021-07-06 13:59:07.158867,82,77,2.04,57.4,2.232,2.232,816.300,1332.758,9.480
1625594349.2936199,2021-07-06 13:59:09.293625,83,78,2.00,60.0,2.135,2.135,842.200,1334.391,9.480
1625594351.4597554,2021-07-06 13:59:11.459762,84,79,1.99,59.1,2.166,2.166,846.700,1333.223,9.480
1625594353.6462626,2021-07-06 13:59:13.646267,85,80,1.97,58.6,2.186,2.186,820.900,1336.910,9.580
1625594355.9165597,2021-07-06 13:59:15.916564,86,81,1.97,56.4,2.270,2.270,791.500,1335.559,9.580
1625594358.120135,2021-07-06 13:59:18.120139,87,82,1.92,58.1,2.203,2.203,810.000,1336.070,9.580
1625594360.2393415,2021-07-06 13:59:20.239345,88,83,2.04,60.4,2.119,2.119,852.200,1333.945,9.580
1625594362.481936,2021-07-06 13:59:22.481940,89,84,1.96,57.1,2.242,2.242,795.500,1332.781,9.580
1625594364.6783712,2021-07-06 13:59:24.678376,90,85,1.99,58.3,2.196,2.196,820.900,1332.598,9.580
1625594366.7820678,2021-07-06 13:59:26.782072,91,86,1.96,60.9,2.104,2.104,856.600,1334.629,9.580
1625594368.9553623,2021-07-06 13:59:28.955367,92,87,1.95,58.9,2.173,2.173,858.200,1333.672,9.580
1625594371.1702743,2021-07-06 13:59:31.170279,93,88,2.00,57.8,2.215,2.215,822.100,1333.324,9.580
1625594373.3535972,2021-07-06 13:59:33.353601,94,89,1.94,58.6,2.183,2.183,823.100,1334.250,9.580
1625594375.588659,2021-07-06 13:59:35.588663,95,90,2.04,57.3,2.235,2.235,807.600,1334.676,9.580
1625594377.72603,2021-07-06 13:59:37.726034,96,91,1.87,59.9,2.137,2.137,834.200,1337.016,9.580
1625594379.9119275,2021-07-06 13:59:39.911932,97,92,2.06,58.6,2.186,2.186,828.500,1333.137,9.580
1625594382.1006584,2021-07-06 13:59:42.100662,98,93,1.91,58.5,2.189,2.189,858.900,1334.996,9.580
1625594384.282374,2021-07-06 13:59:44.282378,99,94,1.95,58.7,2.181,2.181,816.300,1333.297,9.580
1625594386.4456742,2021-07-06 13:59:46.445678,100,95,1.98,59.2,2.163,2.163,819.600,1333.574,9.580
1625594388.6048017,2021-07-06 13:59:48.604805,101,96,1.94,59.3,2.159,2.159,817.000,1334.867,9.580
1625594390.7459743,2021-07-06 13:59:50.745981,102,97,1.89,59.8,2.141,2.141,848.700,1335.082,9.580
1625594392.9360254,2021-07-06 13:59:52.936029,103,98,1.93,58.5,2.190,2.190,811.800,1335.391,9.580
1625594395.1595216,2021-07-06 13:59:55.159525,104,99,1.93,57.6,2.223,2.223,810.900,1333.371,9.580
1625594397.3824687,2021-07-06 13:59:57.382473,105,100,2.02,57.6,2.223,2.223,812.900,1335.527,9.580
1625594399.612637,2021-07-06 13:59:59.612647,106,101,1.88,57.4,2.230,2.230,797.700,1337.055,9.580
1625594401.8779836,2021-07-06 14:00:01.877987,107,102,1.94,56.5,2.265,2.265,799.400,1337.785,9.580
1625594404.0609188,2021-07-06 14:00:04.060924,108,103,1.90,58.6,2.183,2.183,818.200,1337.305,9.580
1625594406.238986,2021-07-06 14:00:06.238991,109,104,1.95,58.8,2.178,2.178,826.400,1339.129,9.580
1625594408.4268994,2021-07-06 14:00:08.426904,110,105,1.85,58.5,2.188,2.188,833.700,1337.648,9.580
1625594410.6050599,2021-07-06 14:00:10.605064,111,106,1.89,58.8,2.178,2.178,837.900,1335.559,9.580
1625594412.8068326,2021-07-06 14:00:12.806836,112,107,1.87,58.1,2.202,2.202,813.000,1335.629,9.580
1625594414.944213,2021-07-06 14:00:14.944217,113,108,1.89,59.9,2.137,2.137,837.000,1334.895,9.580
1625594417.1183367,2021-07-06 14:00:17.118341,114,109,1.90,58.9,2.174,2.174,823.800,1331.672,9.580
1625594419.3613226,2021-07-06 14:00:19.361327,115,110,1.95,57.1,2.243,2.243,817.200,1334.781,9.580
1625594421.5411956,2021-07-06 14:00:21.541199,116,111,2.00,58.7,2.180,2.180,824.800,1334.855,9.580
1625594423.7013087,2021-07-06 14:00:23.701312,117,112,1.87,59.3,2.160,2.160,830.500,1335.977,9.580
1625594425.8923986,2021-07-06 14:00:25.892403,118,113,1.94,58.4,2.191,2.191,850.700,1332.922,9.580
1625594428.0813713,2021-07-06 14:00:28.081375,119,114,1.98,58.5,2.189,2.189,819.600,1333.562,9.580
1625594430.207145,2021-07-06 14:00:30.207149,120,115,1.87,60.2,2.126,2.126,843.000,1333.574,9.580
1625594432.3569133,2021-07-06 14:00:32.356917,121,116,1.81,59.5,2.150,2.150,841.500,1332.809,9.580
1625594434.547437,2021-07-06 14:00:34.547442,122,117,1.89,58.4,2.190,2.190,839.100,1333.453,9.580
1625594436.7818246,2021-07-06 14:00:36.781829,123,118,1.84,57.3,2.234,2.234,803.400,1333.523,9.580
1625594438.9965584,2021-07-06 14:00:38.996565,124,119,2.02,57.8,2.215,2.215,815.000,1335.336,9.580
1625594441.2245522,2021-07-06 14:00:41.224556,125,120,1.77,57.5,2.228,2.228,795.300,1336.781,9.580
1625594443.4551647,2021-07-06 14:00:43.455169,126,121,1.77,57.4,2.230,2.230,811.400,1337.332,9.580
1625594445.654219,2021-07-06 14:00:45.654223,127,122,1.96,58.2,2.199,2.199,820.800,1336.387,9.580
1625594447.8728406,2021-07-06 14:00:47.872845,128,123,1.94,57.7,2.218,2.218,826.600,1335.754,9.580
1625594450.098908,2021-07-06 14:00:50.098912,129,124,1.88,57.5,2.226,2.226,811.700,1336.004,9.580
1625594452.2615016,2021-07-06 14:00:52.261506,130,125,1.82,59.2,2.162,2.162,834.600,1335.051,9.580
1625594454.4268484,2021-07-06 14:00:54.426853,131,126,1.99,59.1,2.165,2.165,840.500,1338.309,9.580
1625594456.623872,2021-07-06 14:00:56.623880,132,127,2.05,58.3,2.197,2.197,838.500,1338.586,9.580
1625594458.813148,2021-07-06 14:00:58.813151,133,128,1.98,58.5,2.189,2.189,827.600,1337.566,9.580
1625594461.0507433,2021-07-06 14:01:01.050749,134,129,1.99,57.2,2.237,2.237,819.200,1337.379,9.580
1625594463.2568817,2021-07-06 14:01:03.256886,135,130,1.86,58.0,2.206,2.206,803.600,1337.992,9.580
1625594465.4174974,2021-07-06 14:01:05.417501,136,131,1.95,59.3,2.160,2.160,832.200,1336.781,9.580
1625594467.5916522,2021-07-06 14:01:07.591660,137,132,1.80,58.9,2.174,2.174,843.600,1332.930,9.580
1625594469.7658584,2021-07-06 14:01:09.765863,138,133,1.88,58.9,2.174,2.174,837.500,1333.531,9.580
1625594471.9429715,2021-07-06 14:01:11.942975,139,134,1.86,58.8,2.177,2.177,826.300,1331.402,9.580
1625594474.1616182,2021-07-06 14:01:14.161623,140,135,1.97,57.7,2.218,2.218,814.000,1333.094,9.580
1625594476.401634,2021-07-06 14:01:16.401643,141,136,2.00,57.1,2.240,2.240,800.900,1333.031,9.580
1625594478.6354604,2021-07-06 14:01:18.635464,142,137,1.86,57.3,2.234,2.234,804.400,1335.215,9.580
1625594480.816475,2021-07-06 14:01:20.816479,143,138,1.80,58.7,2.181,2.181,828.100,1332.879,9.580
1625594483.0189006,2021-07-06 14:01:23.018904,144,139,1.91,58.1,2.202,2.202,823.200,1331.727,9.580
1625594485.2890387,2021-07-06 14:01:25.289043,145,140,1.93,56.4,2.270,2.270,804.400,1331.738,9.580
1625594487.4680262,2021-07-06 14:01:27.468030,146,141,1.84,58.7,2.179,2.179,826.100,1333.461,9.580
1625594489.697226,2021-07-06 14:01:29.697230,147,142,1.67,57.4,2.229,2.229,815.500,1334.055,9.580
1625594491.8934243,2021-07-06 14:01:31.893428,148,143,1.79,58.3,2.196,2.196,808.700,1336.547,9.580
1625594494.1262696,2021-07-06 14:01:34.126273,149,144,1.97,57.3,2.233,2.233,793.200,1335.836,9.580
1625594496.424756,2021-07-06 14:01:36.424759,150,145,1.70,55.7,2.298,2.298,805.300,1334.500,9.580
1625594498.5833693,2021-07-06 14:01:38.583373,151,146,1.78,59.3,2.158,2.158,845.900,1332.113,9.580
1625594500.7952611,2021-07-06 14:01:40.795266,152,147,1.81,57.9,2.212,2.212,809.300,1333.133,9.580
1625594503.0003078,2021-07-06 14:01:43.000312,153,148,1.88,58.1,2.205,2.205,824.000,1334.098,9.580
1625594505.2041125,2021-07-06 14:01:45.204116,154,149,1.89,58.1,2.204,2.204,814.000,1333.934,9.580
1625594507.417574,2021-07-06 14:01:47.417579,155,150,1.81,57.8,2.213,2.213,837.600,1332.676,9.580
1625594509.61236,2021-07-06 14:01:49.612364,156,151,1.84,58.3,2.195,2.195,825.600,1335.059,9.580
1625594511.8328211,2021-07-06 14:01:51.832826,157,152,1.93,57.7,2.220,2.220,797.600,1333.766,9.580
1625594513.9492402,2021-07-06 14:01:53.949244,158,153,1.87,60.5,2.116,2.116,851.000,1333.480,9.580
1625594516.1655304,2021-07-06 14:01:56.165539,159,154,1.88,57.8,2.216,2.216,835.300,1336.379,9.580
1625594518.3307548,2021-07-06 14:01:58.330759,160,155,1.94,59.1,2.165,2.165,838.200,1334.434,9.580
1625594520.5504968,2021-07-06 14:02:00.550501,161,156,1.77,57.7,2.220,2.220,802.800,1332.680,9.580
1625594522.8313856,2021-07-06 14:02:02.831389,162,157,1.79,56.1,2.281,2.281,786.100,1335.906,9.580
1625594524.9981456,2021-07-06 14:02:04.998151,163,158,1.79,59.1,2.167,2.167,839.100,1334.242,9.580
1625594527.1004162,2021-07-06 14:02:07.100421,164,159,2.00,60.9,2.102,2.102,872.400,1333.793,9.580
1625594529.3545854,2021-07-06 14:02:09.354589,165,160,1.82,56.8,2.254,2.254,814.500,1334.223,9.580
1625594531.4918494,2021-07-06 14:02:11.491853,166,161,1.85,59.9,2.137,2.137,831.900,1334.344,9.580
1625594533.7321105,2021-07-06 14:02:13.732115,167,162,2.00,57.1,2.240,2.240,793.200,1334.422,9.580
1625594535.8950114,2021-07-06 14:02:15.895016,168,163,1.82,59.2,2.163,2.163,838.700,1334.457,9.580
1625594538.0635061,2021-07-06 14:02:18.063511,169,164,1.71,59.0,2.168,2.168,839.300,1334.695,9.580
1625594540.3124926,2021-07-06 14:02:20.312496,170,165,1.87,56.9,2.249,2.249,804.800,1334.027,9.580
1625594542.4452024,2021-07-06 14:02:22.445207,171,166,1.87,60.0,2.133,2.133,861.300,1334.004,9.580
1625594544.6435955,2021-07-06 14:02:24.643599,172,167,1.85,58.2,2.198,2.198,808.800,1335.531,9.580
1625594546.8290324,2021-07-06 14:02:26.829037,173,168,1.85,58.6,2.185,2.185,818.600,1333.844,9.580
1625594549.0743651,2021-07-06 14:02:29.074372,174,169,1.87,57.0,2.245,2.245,804.400,1334.801,9.580
1625594551.2188306,2021-07-06 14:02:31.218835,175,170,1.73,59.9,2.138,2.138,839.700,1335.168,9.580
1625594553.3473263,2021-07-06 14:02:33.347331,176,171,1.77,60.1,2.128,2.128,840.000,1335.934,9.580
1625594555.5897963,2021-07-06 14:02:35.589800,177,172,1.87,57.1,2.242,2.242,803.600,1335.762,9.580
1625594557.7268603,2021-07-06 14:02:37.726864,178,173,1.76,59.9,2.137,2.137,853.000,1332.266,9.580
1625594559.9496138,2021-07-06 14:02:39.949618,179,174,1.84,57.6,2.223,2.223,826.000,1334.496,9.580
1625594562.170093,2021-07-06 14:02:42.170098,180,175,1.80,57.7,2.220,2.220,808.800,1334.715,9.580
1625594564.3637393,2021-07-06 14:02:44.363743,181,176,1.86,58.4,2.193,2.193,806.900,1336.371,9.580
1625594566.600935,2021-07-06 14:02:46.600939,182,177,1.81,57.2,2.237,2.237,788.500,1333.285,9.580
1625594568.7815313,2021-07-06 14:02:48.781535,183,178,1.88,58.7,2.180,2.180,824.500,1334.680,9.580
1625594571.0256066,2021-07-06 14:02:51.025615,184,179,1.84,57.0,2.244,2.244,810.700,1335.285,9.580
1625594573.1782556,2021-07-06 14:02:53.178259,185,180,1.94,59.8,2.140,2.140,840.300,1335.496,9.580
1625594575.3377979,2021-07-06 14:02:55.337801,186,181,1.71,59.3,2.159,2.159,819.200,1333.262,9.580
1625594577.5505571,2021-07-06 14:02:57.550561,187,182,1.81,57.9,2.213,2.213,795.400,1335.059,9.580
1625594579.7348144,2021-07-06 14:02:59.734819,188,183,1.94,58.6,2.184,2.184,819.000,1333.629,9.580
1625594581.913895,2021-07-06 14:03:01.913898,189,184,1.92,58.7,2.179,2.179,821.000,1332.359,9.580
1625594584.0344024,2021-07-06 14:03:04.034407,190,185,1.85,60.4,2.120,2.120,860.200,1333.430,9.580
1625594586.2298548,2021-07-06 14:03:06.229859,191,186,1.72,58.3,2.195,2.195,830.300,1334.012,9.580
1625594588.4183571,2021-07-06 14:03:08.418361,192,187,1.77,58.5,2.188,2.188,809.200,1336.496,9.580
1625594590.666455,2021-07-06 14:03:10.666459,193,188,1.90,56.9,2.248,2.248,796.700,1334.719,9.580
1625594592.85726,2021-07-06 14:03:12.857267,194,189,1.79,58.4,2.191,2.191,837.700,1334.293,9.580
1625594594.974976,2021-07-06 14:03:14.974980,195,190,1.92,60.6,2.113,2.113,855.100,1333.879,9.580
1625594597.131699,2021-07-06 14:03:17.131703,196,191,1.88,59.4,2.157,2.157,835.100,1334.949,9.580
1625594599.2723944,2021-07-06 14:03:19.272399,197,192,1.79,59.8,2.141,2.141,827.300,1336.457,9.580
1625594601.4760363,2021-07-06 14:03:21.476041,198,193,1.81,58.1,2.203,2.203,830.500,1335.848,9.580
1625594603.6603446,2021-07-06 14:03:23.660348,199,194,1.80,58.6,2.184,2.184,836.000,1334.684,9.580
1625594605.940228,2021-07-06 14:03:25.940232,200,195,1.75,56.1,2.280,2.280,795.700,1334.105,9.580
1625594608.117412,2021-07-06 14:03:28.117416,201,196,1.83,58.8,2.177,2.177,829.500,1335.176,9.580
1625594610.3574886,2021-07-06 14:03:30.357493,202,197,1.94,57.1,2.240,2.240,812.900,1333.562,9.580
1625594612.5992785,2021-07-06 14:03:32.599282,203,198,1.71,57.1,2.242,2.242,819.400,1334.723,9.580
1625594614.7913518,2021-07-06 14:03:34.791356,204,199,1.80,58.4,2.192,2.192,825.700,1333.086,9.580
1625594617.034804,2021-07-06 14:03:37.034808,205,200,1.85,57.1,2.243,2.243,812.600,1333.441,9.580
1625594619.18397,2021-07-06 14:03:39.183974,206,201,1.73,59.6,2.149,2.149,838.000,1335.016,9.580
1625594621.324793,2021-07-06 14:03:41.324797,207,202,1.92,59.8,2.141,2.141,851.100,1334.469,9.580
1625594623.5242975,2021-07-06 14:03:43.524301,208,203,1.77,58.2,2.199,2.199,820.200,1335.570,9.580
1625594625.7330542,2021-07-06 14:03:45.733059,209,204,1.78,58.0,2.209,2.209,813.600,1336.090,9.580
1625594628.020805,2021-07-06 14:03:48.020809,210,205,1.75,56.0,2.288,2.288,807.300,1337.520,9.580
1625594630.1996117,2021-07-06 14:03:50.199616,211,206,1.77,58.8,2.179,2.179,825.700,1335.914,9.580
1625594632.3916464,2021-07-06 14:03:52.391651,212,207,1.78,58.4,2.192,2.192,823.000,1334.086,9.580
1625594634.5730686,2021-07-06 14:03:54.573073,213,208,1.72,58.7,2.181,2.181,825.600,1337.172,9.580
1625594636.7330246,2021-07-06 14:03:56.733028,214,209,1.72,59.3,2.160,2.160,839.800,1338.070,9.580
1625594638.983509,2021-07-06 14:03:58.983514,215,210,1.71,56.9,2.250,2.250,808.300,1336.152,9.580
1625594641.1658354,2021-07-06 14:04:01.165840,216,211,1.84,58.7,2.182,2.182,821.100,1334.434,9.580
1625594643.3303902,2021-07-06 14:04:03.330398,217,212,1.70,59.1,2.164,2.164,844.100,1334.016,9.580
1625594645.515198,2021-07-06 14:04:05.515202,218,213,1.76,58.6,2.184,2.184,835.200,1334.707,9.580
1625594647.6722388,2021-07-06 14:04:07.672243,219,214,1.84,59.3,2.157,2.157,837.300,1333.652,9.580
1625594649.930926,2021-07-06 14:04:09.930930,220,215,1.79,56.7,2.259,2.259,789.800,1335.574,9.580
1625594652.083593,2021-07-06 14:04:12.083597,221,216,1.81,59.5,2.153,2.153,827.300,1336.734,9.580
1625594654.270341,2021-07-06 14:04:14.270348,222,217,1.82,58.5,2.187,2.187,848.800,1337.852,9.580
1625594656.469088,2021-07-06 14:04:16.469092,223,218,1.67,58.2,2.198,2.198,820.400,1331.648,9.580
1625594658.6509902,2021-07-06 14:04:18.650994,224,219,1.83,58.7,2.182,2.182,808.900,1335.855,9.580
1625594660.8414533,2021-07-06 14:04:20.841460,225,220,1.81,58.4,2.190,2.190,805.300,1336.109,9.580
1625594663.0265956,2021-07-06 14:04:23.026599,226,221,1.79,58.6,2.185,2.185,826.400,1334.289,9.580
1625594665.216359,2021-07-06 14:04:25.216364,227,222,1.67,58.5,2.190,2.190,842.100,1335.902,9.580
1625594667.4045055,2021-07-06 14:04:27.404509,228,223,1.70,58.5,2.188,2.188,820.300,1334.961,9.580
1625594669.6426954,2021-07-06 14:04:29.642699,229,224,1.59,57.2,2.238,2.238,824.800,1335.867,9.580
1625594671.8899028,2021-07-06 14:04:31.889907,230,225,1.79,57.0,2.247,2.247,812.600,1335.621,9.580
1625594674.028062,2021-07-06 14:04:34.028067,231,226,1.68,59.9,2.138,2.138,838.600,1336.383,9.580
1625594676.2323496,2021-07-06 14:04:36.232354,232,227,1.80,58.1,2.204,2.204,828.400,1336.238,9.580
1625594678.4595172,2021-07-06 14:04:38.459521,233,228,1.80,57.5,2.227,2.227,805.500,1332.391,9.580
1625594680.6719084,2021-07-06 14:04:40.671913,234,229,1.69,57.9,2.212,2.212,812.700,1333.355,9.580
1625594682.8488488,2021-07-06 14:04:42.848855,235,230,1.78,58.8,2.177,2.177,809.400,1334.160,9.580
1625594685.0919287,2021-07-06 14:04:45.091933,236,231,1.71,57.1,2.243,2.243,798.000,1333.145,9.580
1625594687.2863395,2021-07-06 14:04:47.286344,237,232,1.74,58.3,2.194,2.194,827.100,1333.629,9.580
1625594689.4433658,2021-07-06 14:04:49.443370,238,233,1.70,59.3,2.157,2.157,821.000,1335.285,9.580
1625594691.6186676,2021-07-06 14:04:51.618673,239,234,1.83,58.8,2.175,2.175,837.200,1333.648,9.580
1625594693.8462596,2021-07-06 14:04:53.846263,240,235,1.83,57.5,2.227,2.227,798.100,1333.820,9.580
