time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625594371.1668153,2021-07-06 13:59:31.166819,92,88,2.00,57.9,2.211,2.211,949.800,1375.352,45.219
1625594373.3552876,2021-07-06 13:59:33.355291,93,89,2.03,58.5,2.188,2.188,950.900,1377.000,45.219
1625594375.587514,2021-07-06 13:59:35.587518,94,90,1.95,57.3,2.232,2.232,926.900,1378.000,45.219
1625594377.7241201,2021-07-06 13:59:37.724124,95,91,1.90,59.9,2.136,2.136,969.800,1379.387,45.219
1625594379.9149084,2021-07-06 13:59:39.914913,96,92,1.98,58.4,2.191,2.191,966.300,1375.418,45.219
1625594382.1116493,2021-07-06 13:59:42.111653,97,93,1.95,58.3,2.197,2.197,939.600,1372.906,45.219
1625594384.2816658,2021-07-06 13:59:44.281670,98,94,1.94,59.0,2.170,2.170,959.000,1374.656,45.219
1625594386.449011,2021-07-06 13:59:46.449016,99,95,2.01,59.1,2.167,2.167,934.800,1374.066,45.219
1625594388.6085622,2021-07-06 13:59:48.608566,100,96,1.92,59.3,2.159,2.159,957.100,1373.324,45.219
1625594390.7475617,2021-07-06 13:59:50.747566,101,97,1.92,59.8,2.139,2.139,952.300,1372.660,45.219
1625594392.9448612,2021-07-06 13:59:52.944866,102,98,1.97,58.3,2.197,2.197,955.700,1372.156,45.219
1625594395.1573849,2021-07-06 13:59:55.157390,103,99,1.93,57.9,2.212,2.212,957.700,1372.414,45.219
1625594397.3952184,2021-07-06 13:59:57.395222,104,100,1.91,57.2,2.238,2.238,939.300,1374.363,45.219
1625594399.6151092,2021-07-06 13:59:59.615113,105,101,2.01,57.7,2.220,2.220,942.800,1375.418,45.219
1625594401.8746705,2021-07-06 14:00:01.874674,106,102,1.95,56.7,2.259,2.259,934.200,1372.742,45.219
1625594404.063393,2021-07-06 14:00:04.063397,107,103,2.05,58.5,2.189,2.189,968.600,1373.555,45.219
1625594406.2416453,2021-07-06 14:00:06.241649,108,104,1.83,58.8,2.178,2.178,926.900,1374.305,45.219
1625594408.42422,2021-07-06 14:00:08.424225,109,105,1.94,58.7,2.182,2.182,935.200,1373.195,45.219
1625594410.6183825,2021-07-06 14:00:10.618387,110,106,2.03,58.3,2.194,2.194,962.500,1372.105,45.219
1625594412.8086271,2021-07-06 14:00:12.808632,111,107,1.98,58.4,2.190,2.190,962.000,1375.598,45.219
1625594414.9465656,2021-07-06 14:00:14.946570,112,108,2.02,59.9,2.138,2.138,973.800,1376.012,45.219
1625594417.1276348,2021-07-06 14:00:17.127639,113,109,1.85,58.7,2.181,2.181,957.300,1375.469,45.219
1625594419.3582444,2021-07-06 14:00:19.358248,114,110,1.88,57.4,2.230,2.230,950.400,1373.762,45.219
1625594421.5373943,2021-07-06 14:00:21.537398,115,111,1.99,58.7,2.179,2.179,960.900,1374.484,45.219
1625594423.7040477,2021-07-06 14:00:23.704052,116,112,2.02,59.1,2.166,2.166,959.500,1373.695,45.219
1625594425.8982747,2021-07-06 14:00:25.898279,117,113,2.07,58.3,2.194,2.194,953.900,1375.570,45.219
1625594428.0747695,2021-07-06 14:00:28.074773,118,114,2.05,58.8,2.176,2.176,951.500,1375.566,45.219
1625594430.2070563,2021-07-06 14:00:30.207061,119,115,1.88,60.0,2.132,2.132,961.400,1375.047,45.219
1625594432.3571296,2021-07-06 14:00:32.357134,120,116,1.98,59.5,2.150,2.150,964.100,1374.934,45.219
1625594434.5492442,2021-07-06 14:00:34.549248,121,117,1.98,58.4,2.192,2.192,951.100,1373.465,45.219
1625594436.7828262,2021-07-06 14:00:36.782831,122,118,1.85,57.3,2.233,2.233,948.300,1374.457,45.219
1625594438.9907892,2021-07-06 14:00:38.990794,123,119,1.94,58.0,2.208,2.208,945.700,1375.352,45.219
1625594441.227236,2021-07-06 14:00:41.227241,124,120,2.07,57.2,2.236,2.236,931.800,1374.172,45.219
1625594443.4564342,2021-07-06 14:00:43.456438,125,121,1.79,57.4,2.229,2.229,949.700,1377.621,45.219
1625594445.6638374,2021-07-06 14:00:45.663842,126,122,1.95,58.0,2.207,2.207,950.000,1377.180,45.219
1625594447.8693304,2021-07-06 14:00:47.869335,127,123,1.87,58.0,2.205,2.205,955.300,1374.992,45.219
1625594450.11075,2021-07-06 14:00:50.110754,128,124,1.91,57.1,2.241,2.241,949.000,1374.047,45.219
1625594452.260816,2021-07-06 14:00:52.260820,129,125,2.00,59.5,2.150,2.150,964.200,1376.465,45.219
1625594454.4282506,2021-07-06 14:00:54.428255,130,126,1.92,59.1,2.167,2.167,956.900,1378.301,45.219
1625594456.6092942,2021-07-06 14:00:56.609298,131,127,1.97,58.7,2.181,2.181,932.600,1378.820,45.219
1625594458.823165,2021-07-06 14:00:58.823170,132,128,1.93,57.8,2.214,2.214,950.400,1376.668,45.219
1625594461.0458763,2021-07-06 14:01:01.045880,133,129,1.91,57.6,2.223,2.223,945.700,1376.441,45.219
1625594463.2572136,2021-07-06 14:01:03.257218,134,130,1.92,57.9,2.211,2.211,938.300,1375.281,45.219
1625594465.4250138,2021-07-06 14:01:05.425018,135,131,1.89,59.1,2.168,2.168,965.900,1376.516,45.219
1625594467.5748935,2021-07-06 14:01:07.574897,136,132,1.84,59.5,2.150,2.150,948.400,1373.145,45.219
1625594469.7654676,2021-07-06 14:01:09.765472,137,133,1.91,58.4,2.190,2.190,954.100,1375.305,45.219
1625594471.9432929,2021-07-06 14:01:11.943297,138,134,1.99,58.8,2.178,2.178,945.900,1373.871,45.219
1625594474.162262,2021-07-06 14:01:14.162266,139,135,1.88,57.7,2.219,2.219,939.600,1376.707,45.219
1625594476.400873,2021-07-06 14:01:16.400877,140,136,1.91,57.2,2.238,2.238,944.300,1378.562,45.219
1625594478.639508,2021-07-06 14:01:18.639512,141,137,1.93,57.2,2.238,2.238,943.000,1376.344,45.219
1625594480.8123088,2021-07-06 14:01:20.812313,142,138,1.85,58.9,2.173,2.173,956.800,1375.371,45.219
1625594483.0292835,2021-07-06 14:01:23.029287,143,139,1.89,57.7,2.217,2.217,954.000,1376.699,45.219
1625594485.2850018,2021-07-06 14:01:25.285006,144,140,1.93,56.7,2.256,2.256,940.300,1376.602,45.219
1625594487.4687314,2021-07-06 14:01:27.468735,145,141,1.81,58.6,2.184,2.184,963.500,1378.879,45.219
1625594489.6970716,2021-07-06 14:01:29.697075,146,142,1.87,57.4,2.228,2.228,950.900,1375.941,45.219
1625594491.9052496,2021-07-06 14:01:31.905254,147,143,1.90,58.0,2.208,2.208,943.300,1374.156,45.219
1625594494.1197538,2021-07-06 14:01:34.119757,148,144,1.91,57.8,2.214,2.214,948.700,1373.566,45.219
1625594496.4361632,2021-07-06 14:01:36.436167,149,145,1.78,55.3,2.316,2.316,888.500,1373.707,45.219
1625594498.58438,2021-07-06 14:01:38.584384,150,146,1.87,59.6,2.148,2.148,953.300,1376.332,45.219
1625594500.79441,2021-07-06 14:01:40.794414,151,147,1.78,57.9,2.210,2.210,956.100,1376.246,45.219
1625594502.999761,2021-07-06 14:01:42.999766,152,148,1.86,58.0,2.205,2.205,952.700,1375.629,45.219
1625594505.2119396,2021-07-06 14:01:45.211944,153,149,1.82,57.9,2.212,2.212,960.100,1376.281,45.219
1625594507.4180367,2021-07-06 14:01:47.418049,154,150,1.87,58.0,2.206,2.206,945.100,1377.523,45.219
1625594509.6124825,2021-07-06 14:01:49.612486,155,151,1.83,58.3,2.194,2.194,946.000,1374.797,45.219
1625594511.8368342,2021-07-06 14:01:51.836838,156,152,1.77,57.5,2.224,2.224,927.000,1373.469,45.219
1625594513.9485154,2021-07-06 14:01:53.948520,157,153,1.85,60.6,2.112,2.112,955.600,1373.805,45.219
1625594516.1460912,2021-07-06 14:01:56.146095,158,154,1.85,58.3,2.197,2.197,946.000,1374.867,45.219
1625594518.3348422,2021-07-06 14:01:58.334846,159,155,1.87,58.5,2.189,2.189,959.000,1376.812,45.219
1625594520.554549,2021-07-06 14:02:00.554553,160,156,1.83,57.7,2.220,2.220,957.300,1378.391,45.219
1625594522.8349066,2021-07-06 14:02:02.834911,161,157,2.00,56.1,2.280,2.280,924.000,1375.398,45.219
1625594524.99484,2021-07-06 14:02:04.994844,162,158,1.88,59.3,2.160,2.160,952.300,1373.086,45.219
1625594527.1033814,2021-07-06 14:02:07.103385,163,159,1.88,60.7,2.108,2.108,962.700,1373.602,45.219
1625594529.3566277,2021-07-06 14:02:09.356633,164,160,1.80,56.8,2.253,2.253,928.900,1373.926,45.219
1625594531.491011,2021-07-06 14:02:11.491015,165,161,1.80,60.0,2.134,2.134,945.500,1375.336,45.219
1625594533.732584,2021-07-06 14:02:13.732588,166,162,1.76,57.1,2.241,2.241,897.100,1373.816,45.219
1625594535.900482,2021-07-06 14:02:15.900486,167,163,1.89,59.0,2.168,2.168,965.000,1373.629,45.219
1625594538.0642796,2021-07-06 14:02:18.064285,168,164,1.86,59.2,2.164,2.164,944.700,1374.551,45.219
1625594540.3148832,2021-07-06 14:02:20.314888,169,165,1.92,56.9,2.250,2.250,922.400,1375.395,45.219
1625594542.454909,2021-07-06 14:02:22.454913,170,166,1.86,59.8,2.140,2.140,972.900,1374.766,45.219
1625594544.6444383,2021-07-06 14:02:24.644443,171,167,1.85,58.5,2.189,2.189,939.000,1373.059,45.219
1625594546.834325,2021-07-06 14:02:26.834330,172,168,1.86,58.5,2.190,2.190,954.400,1374.867,45.219
1625594549.0245287,2021-07-06 14:02:29.024533,173,169,1.95,58.4,2.190,2.190,957.900,1376.953,45.219
1625594551.2218568,2021-07-06 14:02:31.221861,174,170,1.92,58.3,2.197,2.197,946.600,1375.586,45.219
1625594553.3493998,2021-07-06 14:02:33.349404,175,171,1.84,60.2,2.127,2.127,937.700,1375.871,45.219
1625594555.591129,2021-07-06 14:02:35.591134,176,172,1.88,57.1,2.242,2.242,918.900,1377.848,45.219
1625594557.7294288,2021-07-06 14:02:37.729433,177,173,1.82,59.9,2.138,2.138,950.800,1375.633,45.219
1625594559.9487782,2021-07-06 14:02:39.948782,178,174,1.98,57.7,2.219,2.219,948.500,1375.941,45.219
1625594562.1740303,2021-07-06 14:02:42.174035,179,175,1.87,57.5,2.225,2.225,946.400,1378.723,45.219
1625594564.3647897,2021-07-06 14:02:44.364794,180,176,1.85,58.4,2.191,2.191,959.000,1372.047,45.219
1625594566.599872,2021-07-06 14:02:46.599876,181,177,1.81,57.3,2.235,2.235,944.000,1375.383,45.219
1625594568.7832904,2021-07-06 14:02:48.783294,182,178,1.89,58.6,2.183,2.183,956.300,1373.945,45.219
1625594570.9935083,2021-07-06 14:02:50.993513,183,179,1.90,57.9,2.210,2.210,939.300,1375.016,45.219
1625594573.1889877,2021-07-06 14:02:53.188992,184,180,1.95,58.3,2.195,2.195,957.900,1377.246,45.219
1625594575.3422647,2021-07-06 14:02:55.342269,185,181,1.82,59.4,2.153,2.153,942.700,1373.684,45.219
1625594577.5614374,2021-07-06 14:02:57.561442,186,182,1.87,57.7,2.219,2.219,949.500,1376.715,45.219
1625594579.7407837,2021-07-06 14:02:59.740788,187,183,1.89,58.7,2.179,2.179,968.200,1372.031,45.219
1625594581.9209547,2021-07-06 14:03:01.920959,188,184,1.80,58.7,2.180,2.180,970.100,1374.766,45.219
1625594584.033474,2021-07-06 14:03:04.033479,189,185,1.75,60.6,2.112,2.112,952.900,1372.805,45.219
1625594586.227403,2021-07-06 14:03:06.227407,190,186,1.79,58.3,2.194,2.194,961.300,1374.336,45.219
1625594588.419751,2021-07-06 14:03:08.419755,191,187,1.86,58.4,2.192,2.192,912.300,1376.141,45.219
1625594590.6690485,2021-07-06 14:03:10.669053,192,188,1.77,56.9,2.249,2.249,940.300,1374.605,45.219
1625594592.8367739,2021-07-06 14:03:12.836777,193,189,1.86,59.1,2.168,2.168,959.100,1377.082,45.219
1625594594.976752,2021-07-06 14:03:14.976757,194,190,1.85,59.8,2.140,2.140,936.500,1378.922,45.219
1625594597.1339982,2021-07-06 14:03:17.134002,195,191,1.81,59.3,2.157,2.157,960.000,1378.473,45.219
1625594599.273962,2021-07-06 14:03:19.273966,196,192,1.89,59.8,2.140,2.140,946.700,1375.605,45.219
1625594601.4757435,2021-07-06 14:03:21.475748,197,193,1.76,58.1,2.202,2.202,947.400,1376.457,45.219
1625594603.6614704,2021-07-06 14:03:23.661475,198,194,1.77,58.6,2.186,2.186,958.500,1375.922,45.219
1625594605.9422204,2021-07-06 14:03:25.942225,199,195,1.71,56.1,2.281,2.281,913.700,1376.285,45.219
1625594608.1175134,2021-07-06 14:03:28.117519,200,196,1.83,58.8,2.175,2.175,966.800,1375.934,45.219
1625594610.3686066,2021-07-06 14:03:30.368611,201,197,1.92,56.9,2.251,2.251,927.100,1377.680,45.219
1625594612.6011581,2021-07-06 14:03:32.601163,202,198,1.62,57.3,2.232,2.232,949.600,1374.238,45.219
1625594614.7819045,2021-07-06 14:03:34.781908,203,199,1.82,58.7,2.181,2.181,960.200,1378.465,45.219
1625594617.037954,2021-07-06 14:03:37.037959,204,200,1.83,56.7,2.256,2.256,920.200,1380.410,45.219
1625594619.1852121,2021-07-06 14:03:39.185217,205,201,1.80,59.6,2.147,2.147,951.000,1379.273,45.219
1625594621.3291364,2021-07-06 14:03:41.329140,206,202,1.70,59.7,2.144,2.144,937.100,1378.887,45.219
1625594623.5253475,2021-07-06 14:03:43.525351,207,203,1.76,58.3,2.196,2.196,955.700,1375.246,45.219
1625594625.7340362,2021-07-06 14:03:45.734046,208,204,1.71,58.0,2.209,2.209,948.100,1377.902,45.219
1625594628.0184429,2021-07-06 14:03:48.018447,209,205,1.71,56.0,2.284,2.284,915.300,1374.855,45.219
1625594630.1966195,2021-07-06 14:03:50.196624,210,206,1.92,58.8,2.178,2.178,962.700,1374.957,45.219
1625594632.3928905,2021-07-06 14:03:52.392895,211,207,1.82,58.3,2.196,2.196,957.100,1377.379,45.219
1625594634.5693965,2021-07-06 14:03:54.569400,212,208,1.82,58.8,2.176,2.176,956.100,1377.270,45.219
1625594636.7331676,2021-07-06 14:03:56.733171,213,209,1.82,59.2,2.164,2.164,959.000,1376.590,45.219
1625594638.983328,2021-07-06 14:03:58.983332,214,210,1.82,56.9,2.250,2.250,906.200,1375.301,45.219
1625594641.165104,2021-07-06 14:04:01.165109,215,211,1.72,58.7,2.182,2.182,957.000,1375.539,45.219
1625594643.3081846,2021-07-06 14:04:03.308189,216,212,1.83,59.7,2.143,2.143,939.800,1375.703,45.219
1625594645.5162327,2021-07-06 14:04:05.516237,217,213,1.64,58.0,2.208,2.208,950.600,1377.590,45.219
1625594647.67029,2021-07-06 14:04:07.670295,218,214,1.80,59.4,2.154,2.154,954.900,1377.844,45.219
1625594649.9285493,2021-07-06 14:04:09.928553,219,215,1.80,56.7,2.258,2.258,927.700,1377.375,45.219
1625594652.0829546,2021-07-06 14:04:12.082959,220,216,1.77,59.4,2.154,2.154,957.600,1377.891,45.219
1625594654.2656314,2021-07-06 14:04:14.265636,221,217,1.71,58.6,2.183,2.183,957.600,1377.750,45.219
1625594656.4703321,2021-07-06 14:04:16.470336,222,218,1.68,58.1,2.205,2.205,953.400,1377.988,45.219
1625594658.6477685,2021-07-06 14:04:18.647772,223,219,1.79,58.8,2.177,2.177,961.700,1375.824,45.219
1625594660.8384335,2021-07-06 14:04:20.838438,224,220,1.72,58.4,2.190,2.190,926.200,1375.938,45.219
1625594663.0269964,2021-07-06 14:04:23.027001,225,221,1.79,58.5,2.188,2.188,958.600,1380.352,45.219
1625594665.217127,2021-07-06 14:04:25.217131,226,222,1.80,58.4,2.190,2.190,964.300,1375.590,45.219
1625594667.4059558,2021-07-06 14:04:27.405960,227,223,1.74,58.5,2.189,2.189,926.500,1376.344,45.219
1625594669.643726,2021-07-06 14:04:29.643730,228,224,1.80,57.2,2.238,2.238,944.700,1375.777,45.219
1625594671.8907816,2021-07-06 14:04:31.890786,229,225,1.74,57.0,2.247,2.247,920.800,1378.281,45.219
1625594674.0276234,2021-07-06 14:04:34.027628,230,226,1.70,59.9,2.137,2.137,960.800,1380.363,45.219
1625594676.2326205,2021-07-06 14:04:36.232625,231,227,1.89,58.1,2.205,2.205,949.700,1381.141,45.219
1625594678.4595425,2021-07-06 14:04:38.459546,232,228,1.85,57.5,2.227,2.227,951.100,1379.062,45.219
1625594680.6721013,2021-07-06 14:04:40.672105,233,229,1.77,57.9,2.212,2.212,949.600,1380.801,45.219
1625594682.850176,2021-07-06 14:04:42.850180,234,230,1.76,58.8,2.178,2.178,948.500,1379.168,45.219
1625594685.0991824,2021-07-06 14:04:45.099187,235,231,1.71,56.9,2.249,2.249,944.900,1379.176,45.219
1625594687.288613,2021-07-06 14:04:47.288618,236,232,1.76,58.5,2.189,2.189,950.900,1376.898,45.219
1625594689.4451303,2021-07-06 14:04:49.445135,237,233,1.63,59.4,2.156,2.156,954.300,1373.980,45.219
1625594691.6193044,2021-07-06 14:04:51.619308,238,234,1.77,58.9,2.174,2.174,959.000,1374.984,45.219
1625594693.8584828,2021-07-06 14:04:53.858487,239,235,1.72,57.2,2.239,2.239,920.000,1376.262,45.219
