time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627170852.3203151,2021-07-24 19:54:12.320321,0,0,1.58,0.102,0.000,1.1,121.356,121.356,0.000,593.473,4410130.176
1627170957.0006392,2021-07-24 19:55:57.000643,1,3,1.58,0.078,0.000,1.2,104.680,104.680,277.600,662.262,4410130.176
1627171061.1156247,2021-07-24 19:57:41.115629,2,11,1.58,0.070,0.000,1.2,104.115,104.115,275.000,726.059,4410130.176
1627171170.4871824,2021-07-24 19:59:30.487186,3,19,1.57,0.070,0.000,1.2,109.371,109.371,266.000,752.793,4410130.176
1627171267.2273571,2021-07-24 20:01:07.227362,4,27,1.57,0.109,0.000,1.3,96.740,96.740,298.400,761.602,4410130.176
1627171370.808252,2021-07-24 20:02:50.808257,5,34,1.57,0.078,0.000,1.2,103.580,103.580,281.400,795.367,4410130.176
1627171459.9233747,2021-07-24 20:04:19.923378,6,43,1.57,0.141,0.000,1.4,89.115,89.115,322.400,795.062,4410130.176
1627171544.6484733,2021-07-24 20:05:44.648478,7,50,1.56,0.078,0.000,1.5,84.725,84.725,334.000,827.895,4410130.176
1627171626.5540667,2021-07-24 20:07:06.554071,8,58,1.56,0.078,0.000,1.6,81.905,81.905,343.700,842.785,4410130.176
1627171711.0058503,2021-07-24 20:08:31.005855,9,65,1.56,0.070,0.000,1.5,84.452,84.452,337.000,847.582,4410130.176
1627171801.5713658,2021-07-24 20:10:01.571370,10,73,1.56,0.109,0.000,1.4,90.565,90.565,313.700,859.035,4410130.176
1627171913.6993961,2021-07-24 20:11:53.699401,11,81,1.56,0.125,0.000,1.1,112.128,112.128,257.000,868.750,4410130.176
1627172015.3807056,2021-07-24 20:13:35.380710,12,90,1.55,0.086,0.000,1.3,101.681,101.681,283.300,873.449,4410130.176
1627172109.5437653,2021-07-24 20:15:09.543770,13,98,1.55,0.086,0.000,1.4,94.163,94.163,306.000,876.598,4410130.176
1627172198.6886072,2021-07-24 20:16:38.688612,14,105,1.55,0.125,0.000,1.4,89.145,89.145,321.100,892.477,4410130.176
1627172285.979628,2021-07-24 20:18:05.979632,15,112,1.55,0.070,0.000,1.5,87.291,87.291,323.300,891.555,4410130.176
1627172385.091221,2021-07-24 20:19:45.091225,16,120,1.54,0.086,0.000,1.3,99.111,99.111,291.300,902.672,4410130.176
1627172489.7701569,2021-07-24 20:21:29.770161,17,129,1.54,0.125,0.000,1.2,104.679,104.679,276.400,917.395,4410130.176
1627172590.1883318,2021-07-24 20:23:10.188336,18,138,1.54,0.070,0.000,1.3,100.418,100.418,290.000,912.410,4410130.176
