time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625586288.7078927,2021-07-06 11:44:48.707900,47,42,0.52,3.6,35.713,35.713,243.300,663.043,1342.107
1625586323.7584262,2021-07-06 11:45:23.758432,48,43,0.52,3.7,35.050,35.050,249.900,661.441,1342.107
1625586358.6708748,2021-07-06 11:45:58.670882,49,44,0.52,3.7,34.912,34.912,248.900,660.379,1342.107
1625586394.9939375,2021-07-06 11:46:34.993943,50,45,0.52,3.5,36.323,36.323,237.300,660.477,1342.107
1625586428.9617572,2021-07-06 11:47:08.961764,51,46,0.52,3.8,33.968,33.968,256.800,662.973,1342.107
1625586463.4781122,2021-07-06 11:47:43.478118,52,47,0.52,3.7,34.516,34.516,250.000,657.250,1342.107
1625586497.1487896,2021-07-06 11:48:17.148797,53,48,0.52,3.8,33.670,33.670,259.000,657.043,1342.107
1625586531.7042365,2021-07-06 11:48:51.704241,54,49,0.52,3.7,34.555,34.555,248.100,658.223,1342.107
1625586568.0786965,2021-07-06 11:49:28.078700,55,50,0.52,3.5,36.374,36.374,238.700,660.027,1342.107
1625586602.5531492,2021-07-06 11:50:02.553155,56,51,0.52,3.7,34.474,34.474,253.200,660.840,1342.107
1625586638.5332954,2021-07-06 11:50:38.533299,57,52,0.52,3.6,35.980,35.980,241.300,660.008,1342.107
1625586672.7032251,2021-07-06 11:51:12.703232,58,53,0.52,3.7,34.170,34.170,252.900,659.484,1342.107
1625586707.0007894,2021-07-06 11:51:47.000795,59,54,0.52,3.7,34.297,34.297,254.400,660.973,1342.107
1625586742.2222936,2021-07-06 11:52:22.222299,60,55,0.52,3.6,35.221,35.221,243.400,660.062,1342.107
1625586776.396952,2021-07-06 11:52:56.396959,61,56,0.52,3.7,34.174,34.174,251.800,660.160,1342.107
1625586811.261105,2021-07-06 11:53:31.261111,62,57,0.52,3.7,34.864,34.864,246.900,664.367,1342.107
1625586845.7005637,2021-07-06 11:54:05.700569,63,58,0.52,3.7,34.439,34.439,249.500,661.117,1342.107
1625586880.5460372,2021-07-06 11:54:40.546045,64,59,0.52,3.7,34.845,34.845,251.000,662.500,1342.107
1625586914.5119016,2021-07-06 11:55:14.511908,65,60,0.52,3.8,33.966,33.966,253.900,665.414,1342.107
1625586949.1287065,2021-07-06 11:55:49.128713,66,61,0.52,3.7,34.617,34.617,247.700,661.789,1342.107
1625586984.1682565,2021-07-06 11:56:24.168264,67,62,0.52,3.7,35.039,35.039,243.000,662.598,1342.107
1625587018.7675915,2021-07-06 11:56:58.767598,68,63,0.52,3.7,34.599,34.599,250.300,661.824,1342.107
1625587053.9174733,2021-07-06 11:57:33.917480,69,64,0.52,3.6,35.150,35.150,242.800,662.637,1342.107
