time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627190641.2151625,2021-07-25 01:24:01.215186,0,1,2.76,0.089,0.125,5.5,23.263,23.263,0.000,1701.695,48589.902
1627190649.9546921,2021-07-25 01:24:09.954699,1,1,2.71,0.096,0.062,14.6,8.738,8.738,817.700,1971.762,48589.902
1627190658.521893,2021-07-25 01:24:18.521915,2,2,2.83,0.094,0.062,14.9,8.567,8.567,821.900,2122.746,48589.902
1627190667.933314,2021-07-25 01:24:27.933340,3,4,2.74,0.095,0.125,13.6,9.411,9.411,787.800,2175.410,48589.902
1627190675.1128953,2021-07-25 01:24:35.112920,4,6,2.70,0.101,0.219,17.8,7.178,7.178,1293.800,2296.758,48589.902
1627190682.0582325,2021-07-25 01:24:42.058239,5,8,2.65,0.108,0.062,18.4,6.944,6.944,1354.100,2293.938,48589.902
1627190689.3972228,2021-07-25 01:24:49.397258,6,10,2.59,0.121,0.094,17.4,7.339,7.339,1181.100,2397.641,48589.902
1627190698.3663266,2021-07-25 01:24:58.366368,7,12,2.48,0.134,0.094,14.3,8.968,8.968,832.900,2473.477,48589.902
1627190707.4729426,2021-07-25 01:25:07.472955,8,14,2.56,0.143,0.188,14.1,9.105,9.105,776.400,2511.188,48589.902
1627190716.1713402,2021-07-25 01:25:16.171349,9,16,2.48,0.151,0.094,14.7,8.698,8.698,797.500,2540.188,48589.902
1627190725.2869372,2021-07-25 01:25:25.286950,10,18,2.49,0.161,0.062,14.0,9.115,9.115,781.400,2552.398,48589.902
1627190732.9451742,2021-07-25 01:25:32.945180,11,20,2.46,0.169,0.000,16.7,7.658,7.658,1086.200,2609.316,48589.902
1627190739.9491,2021-07-25 01:25:39.949110,12,22,2.45,0.175,0.188,18.3,7.004,7.004,1382.800,2633.516,48589.902
1627190747.0788543,2021-07-25 01:25:47.078858,13,24,2.38,0.183,0.156,18.0,7.129,7.129,1217.800,2653.285,48589.902
1627190755.2828429,2021-07-25 01:25:55.282863,14,26,2.38,0.189,0.156,15.6,8.204,8.204,957.200,2660.980,48589.902
1627190763.3399048,2021-07-25 01:26:03.339924,15,28,2.41,0.193,0.062,15.9,8.056,8.056,889.400,2672.965,48589.902
1627190771.6998017,2021-07-25 01:26:11.699807,16,30,2.44,0.199,0.125,15.3,8.359,8.359,827.500,2678.801,48589.902
1627190778.6770055,2021-07-25 01:26:18.677019,17,32,2.25,0.204,0.125,18.3,6.977,6.977,1005.300,2677.105,48589.902
1627190785.624863,2021-07-25 01:26:25.624867,18,34,2.35,0.210,0.125,18.4,6.947,6.947,1272.300,2680.203,48589.902
1627190792.9293108,2021-07-25 01:26:32.929323,19,36,2.31,0.215,0.062,17.5,7.304,7.304,949.400,2682.336,48589.902
1627190800.393858,2021-07-25 01:26:40.393862,20,38,2.34,0.221,0.062,17.1,7.464,7.464,943.800,2689.383,48589.902
1627190807.6407874,2021-07-25 01:26:47.640800,21,40,2.32,0.225,0.062,17.7,7.247,7.247,1222.100,2697.871,48589.902
1627190816.2651029,2021-07-25 01:26:56.265121,22,42,2.31,0.231,0.062,14.8,8.624,8.624,837.700,2710.461,48589.902
1627190824.838392,2021-07-25 01:27:04.838401,23,44,2.19,0.235,0.062,14.9,8.573,8.573,843.500,2705.859,48589.902
1627190832.574251,2021-07-25 01:27:12.574262,24,46,2.23,0.239,0.062,16.5,7.736,7.736,909.800,2716.289,48589.902
1627190839.9027312,2021-07-25 01:27:19.902745,25,48,2.26,0.242,0.031,17.5,7.328,7.328,1011.500,2722.746,48589.902
1627190847.261853,2021-07-25 01:27:27.261858,26,50,2.36,0.246,0.062,17.4,7.359,7.359,1091.600,2740.195,48589.902
1627190854.749869,2021-07-25 01:27:34.749876,27,52,2.18,0.250,0.125,17.1,7.488,7.488,943.000,2739.328,48589.902
1627190862.0156696,2021-07-25 01:27:42.015680,28,54,2.38,0.254,0.094,17.6,7.266,7.266,1094.600,2737.383,48589.902
1627190869.3576286,2021-07-25 01:27:49.357635,29,56,2.17,0.258,0.062,17.4,7.341,7.341,1119.000,2751.715,48589.902
1627190877.8754072,2021-07-25 01:27:57.875411,30,58,2.08,0.262,0.094,15.0,8.518,8.518,856.300,2747.715,48589.902
1627190886.198935,2021-07-25 01:28:06.198947,31,60,2.22,0.266,0.031,15.4,8.323,8.323,884.500,2751.723,48589.902
1627190894.167663,2021-07-25 01:28:14.167668,32,62,2.10,0.268,0.094,16.1,7.968,7.968,889.600,2760.008,48589.902
1627190901.4147615,2021-07-25 01:28:21.414771,33,64,2.16,0.272,0.156,17.7,7.247,7.247,1032.300,2757.066,48589.902
1627190908.7888687,2021-07-25 01:28:28.788875,34,66,2.22,0.276,0.094,17.4,7.374,7.374,936.800,2761.621,48589.902
1627190916.1229692,2021-07-25 01:28:36.122979,35,68,2.04,0.278,0.156,17.5,7.334,7.334,1077.000,2759.367,48589.902
1627190923.3117917,2021-07-25 01:28:43.311795,36,70,2.19,0.280,0.094,17.8,7.188,7.188,1238.700,2764.945,48589.902
1627190930.2166324,2021-07-25 01:28:50.216640,37,72,2.17,0.283,0.219,18.5,6.905,6.905,1261.100,2772.641,48589.902
1627190937.0359175,2021-07-25 01:28:57.035926,38,74,2.15,0.286,0.062,18.8,6.819,6.819,1231.200,2763.285,48589.902
1627190944.4869618,2021-07-25 01:29:04.486976,39,76,2.21,0.289,0.000,17.2,7.450,7.450,938.000,2785.523,48589.902
1627190952.4678004,2021-07-25 01:29:12.467810,40,78,2.05,0.291,0.094,16.0,7.980,7.980,893.800,2773.383,48589.902
1627190960.1776488,2021-07-25 01:29:20.177660,41,80,2.09,0.293,0.031,16.6,7.710,7.710,883.900,2773.633,48589.902
1627190967.3910804,2021-07-25 01:29:27.391097,42,82,2.08,0.295,0.125,17.7,7.213,7.213,960.900,2777.484,48589.902
1627190974.3001792,2021-07-25 01:29:34.300184,43,84,2.29,0.297,0.062,18.5,6.908,6.908,995.000,2771.746,48589.902
1627190981.3883128,2021-07-25 01:29:41.388322,44,86,2.04,0.300,0.062,18.1,7.088,7.088,1057.800,2776.082,48589.902
1627190988.4184723,2021-07-25 01:29:48.418486,45,88,2.18,0.303,0.125,18.2,7.030,7.030,1282.400,2777.293,48589.902
1627190995.3484914,2021-07-25 01:29:55.348495,46,90,2.19,0.305,0.219,18.5,6.930,6.930,1218.700,2774.301,48589.902
1627191003.5424807,2021-07-25 01:30:03.542493,47,92,2.01,0.307,0.094,15.6,8.194,8.194,873.600,2777.098,48589.902
1627191013.6421294,2021-07-25 01:30:13.642143,48,94,1.94,0.308,0.125,12.7,10.099,10.099,735.100,2780.176,48589.902
1627191022.7331462,2021-07-25 01:30:22.733150,49,96,2.00,0.310,0.094,14.1,9.091,9.091,816.400,2783.504,48589.902
1627191030.3138604,2021-07-25 01:30:30.313872,50,98,2.05,0.312,0.094,16.9,7.581,7.581,1022.700,2784.973,48589.902
1627191037.7303257,2021-07-25 01:30:37.730332,51,100,1.95,0.314,0.062,17.3,7.416,7.416,969.900,2786.133,48589.902
1627191044.986316,2021-07-25 01:30:44.986326,52,102,2.11,0.316,0.125,17.6,7.256,7.256,1113.400,2785.344,48589.902
1627191052.2727315,2021-07-25 01:30:52.272742,53,104,2.16,0.318,0.125,17.6,7.286,7.286,1257.300,2782.742,48589.902
1627191059.9256108,2021-07-25 01:30:59.925616,54,106,1.94,0.320,0.094,16.7,7.652,7.652,1098.100,2781.871,48589.902
1627191067.1069343,2021-07-25 01:31:07.106950,55,108,2.03,0.321,0.062,17.8,7.181,7.181,953.800,2787.008,48589.902
1627191074.4195406,2021-07-25 01:31:14.419554,56,110,1.85,0.323,0.094,17.5,7.312,7.312,983.600,2786.797,48589.902
1627191081.361735,2021-07-25 01:31:21.361745,57,112,2.05,0.325,0.188,18.4,6.942,6.942,1213.900,2790.051,48589.902
1627191090.5576794,2021-07-25 01:31:30.557695,58,114,1.96,0.326,0.031,13.9,9.196,9.196,789.600,2790.891,48589.902
1627191099.9683197,2021-07-25 01:31:39.968337,59,116,1.91,0.328,0.188,13.6,9.410,9.410,756.100,2784.699,48589.902
1627191107.2625232,2021-07-25 01:31:47.262529,60,118,1.98,0.330,0.094,17.5,7.293,7.293,1084.400,2785.762,48589.902
1627191114.2193692,2021-07-25 01:31:54.219383,61,120,1.99,0.332,0.062,18.4,6.957,6.957,1231.300,2786.594,48589.902
1627191121.4364662,2021-07-25 01:32:01.436473,62,122,1.95,0.333,0.125,17.7,7.217,7.217,965.400,2792.965,48589.902
1627191128.8708587,2021-07-25 01:32:08.870875,63,124,1.94,0.334,0.156,17.2,7.434,7.434,948.600,2789.422,48589.902
1627191136.120272,2021-07-25 01:32:16.120276,64,126,1.99,0.336,0.156,17.7,7.249,7.249,1113.000,2789.402,48589.902
1627191143.7857876,2021-07-25 01:32:23.785799,65,128,2.06,0.338,0.188,16.7,7.665,7.665,935.500,2787.945,48589.902
1627191153.2056277,2021-07-25 01:32:33.205651,66,130,1.91,0.339,0.062,13.6,9.419,9.419,771.400,2790.547,48589.902
1627191161.853673,2021-07-25 01:32:41.853698,67,132,2.17,0.341,0.156,14.8,8.647,8.647,841.800,2786.582,48589.902
1627191169.0150187,2021-07-25 01:32:49.015026,68,134,2.02,0.343,0.125,17.9,7.161,7.161,1106.100,2790.512,48589.902
1627191176.491758,2021-07-25 01:32:56.491772,69,136,2.01,0.344,0.062,17.1,7.476,7.476,1048.900,2791.199,48589.902
1627191183.9537213,2021-07-25 01:33:03.953762,70,138,1.79,0.346,0.156,17.2,7.461,7.461,942.000,2790.809,48589.902
1627191191.3907855,2021-07-25 01:33:11.390790,71,140,1.92,0.347,0.031,17.2,7.436,7.436,1089.600,2792.793,48589.902
1627191199.1109633,2021-07-25 01:33:19.110969,72,142,1.83,0.349,0.031,16.6,7.720,7.720,1068.600,2792.562,48589.902
1627191207.4876504,2021-07-25 01:33:27.487665,73,144,1.83,0.350,0.094,15.3,8.376,8.376,859.900,2792.242,48589.902
1627191216.9974344,2021-07-25 01:33:36.997443,74,146,1.99,0.351,0.094,13.5,9.509,9.509,758.700,2793.656,48589.902
1627191224.794532,2021-07-25 01:33:44.794544,75,148,1.96,0.353,0.125,16.4,7.797,7.797,890.800,2795.852,48589.902
