time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627167850.4654558,2021-07-24 19:04:10.465466,0,0,0.90,0.094,0.000,2.2,56.910,56.910,0.000,540.469,4410130.176
1627167908.3415172,2021-07-24 19:05:08.341524,1,9,0.79,0.078,0.000,2.2,57.876,57.876,299.000,577.504,4410130.176
1627167967.7654145,2021-07-24 19:06:07.765422,2,24,0.72,0.109,0.000,2.2,59.424,59.424,295.400,613.883,4410130.176
1627168028.5265238,2021-07-24 19:07:08.526532,3,39,0.67,0.117,0.000,2.1,60.761,60.761,287.900,636.941,4410130.176
1627168087.5704565,2021-07-24 19:08:07.570462,4,54,0.63,0.117,0.000,2.2,59.044,59.044,293.000,653.355,4410130.176
1627168152.7345955,2021-07-24 19:09:12.734603,5,70,0.60,0.148,0.000,2.0,65.164,65.164,268.800,657.484,4410130.176
1627168222.3965642,2021-07-24 19:10:22.396571,6,87,0.58,0.086,0.000,1.8,69.662,69.662,254.700,666.016,4410130.176
1627168279.7510366,2021-07-24 19:11:19.751044,7,102,0.56,0.094,0.000,2.2,57.354,57.354,306.100,668.578,4410130.176
1627168340.236406,2021-07-24 19:12:20.236413,8,117,0.55,0.102,0.000,2.1,60.485,60.485,285.500,678.238,4410130.176
1627168401.4811673,2021-07-24 19:13:21.481174,9,133,0.54,0.086,0.000,2.1,61.244,61.244,281.400,678.762,4410130.176
1627168458.493013,2021-07-24 19:14:18.493018,10,148,0.54,0.141,0.000,2.2,57.012,57.012,302.700,685.367,4410130.176
1627168514.5448728,2021-07-24 19:15:14.544879,11,164,0.53,0.117,0.000,2.3,56.052,56.052,306.400,685.375,4410130.176
1627168571.2392218,2021-07-24 19:16:11.239229,12,180,0.53,0.078,0.000,2.3,56.694,56.694,306.700,688.742,4410130.176
1627168629.469677,2021-07-24 19:17:09.469685,13,195,0.53,0.047,0.000,2.2,58.230,58.230,298.200,694.355,4410130.176
1627168689.3915365,2021-07-24 19:18:09.391542,14,210,0.53,0.070,0.000,2.1,59.922,59.922,291.600,693.336,4410130.176
1627168746.154096,2021-07-24 19:19:06.154103,15,225,0.53,0.078,0.000,2.3,56.762,56.762,302.300,690.914,4410130.176
1627168807.712696,2021-07-24 19:20:07.712703,16,241,0.53,0.117,0.000,2.1,61.558,61.558,283.600,702.805,4410130.176
1627168868.8115635,2021-07-24 19:21:08.811571,17,256,0.52,0.078,0.000,2.1,61.099,61.099,285.700,700.820,4410130.176
1627168927.8560574,2021-07-24 19:22:07.856065,18,272,0.52,0.133,0.000,2.2,59.044,59.044,297.800,713.496,4410130.176
1627168982.6306376,2021-07-24 19:23:02.630645,19,286,0.52,0.141,0.000,2.3,54.774,54.774,314.400,710.047,4410130.176
1627169039.319838,2021-07-24 19:23:59.319845,20,302,0.52,0.086,0.000,2.3,56.689,56.689,310.600,713.207,4410130.176
1627169097.6400573,2021-07-24 19:24:57.640065,21,316,0.52,0.094,0.000,2.2,58.320,58.320,295.900,711.473,4410130.176
1627169158.1355555,2021-07-24 19:25:58.135561,22,332,0.52,0.117,0.000,2.1,60.495,60.495,286.300,712.934,4410130.176
1627169212.9697075,2021-07-24 19:26:52.969714,23,346,0.52,0.094,0.000,2.3,54.834,54.834,312.800,711.949,4410130.176
1627169270.126715,2021-07-24 19:27:50.126722,24,362,0.52,0.117,0.000,2.2,57.157,57.157,303.100,714.109,4410130.176
1627169323.6479735,2021-07-24 19:28:43.647981,25,377,0.52,0.086,0.000,2.4,53.521,53.521,323.000,718.430,4410130.176
1627169384.2962976,2021-07-24 19:29:44.296305,26,393,0.52,0.102,0.000,2.1,60.648,60.648,286.600,713.367,4410130.176
1627169442.470815,2021-07-24 19:30:42.470822,27,409,0.52,0.094,0.000,2.2,58.174,58.174,302.000,717.012,4410130.176
1627169499.0701118,2021-07-24 19:31:39.070119,28,423,0.52,0.109,0.000,2.3,56.599,56.599,307.500,716.402,4410130.176
1627169563.5179727,2021-07-24 19:32:43.517980,29,439,0.52,0.117,0.000,2.0,64.448,64.448,271.100,717.301,4410130.176
1627169619.8358018,2021-07-24 19:33:39.835808,30,455,0.52,0.164,0.000,2.3,56.318,56.318,308.200,720.703,4410130.176
1627169677.9140542,2021-07-24 19:34:37.914062,31,471,0.52,0.117,0.000,2.2,58.078,58.078,298.200,722.359,4410130.176
1627169737.7289016,2021-07-24 19:35:37.728908,32,487,0.52,0.117,0.000,2.1,59.815,59.815,293.400,718.633,4410130.176
1627169799.8388054,2021-07-24 19:36:39.838813,33,500,0.52,0.102,0.000,2.1,62.110,62.110,281.200,723.336,4410130.176
1627169862.1390288,2021-07-24 19:37:42.139035,34,515,0.52,0.070,0.000,2.1,62.300,62.300,280.300,722.582,4410130.176
1627169918.4162931,2021-07-24 19:38:38.416301,35,531,0.52,0.125,0.000,2.3,56.277,56.277,312.400,720.984,4410130.176
1627169972.0015981,2021-07-24 19:39:32.001605,36,545,0.52,0.086,0.000,2.4,53.585,53.585,322.000,724.039,4410130.176
1627170035.9804754,2021-07-24 19:40:35.980483,37,560,0.52,0.086,0.000,2.0,63.979,63.979,274.000,733.023,4410130.176
1627170093.6449542,2021-07-24 19:41:33.644961,38,575,0.52,0.117,0.000,2.2,57.664,57.664,305.100,721.164,4410130.176
1627170158.3508198,2021-07-24 19:42:38.350827,39,591,0.52,0.109,0.000,2.0,64.706,64.706,272.500,722.617,4410130.176
