time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627167874.3056648,2021-07-24 19:04:34.305671,0,0,0.90,0.070,0.000,1.6,80.109,80.109,0.000,541.035,541.190
1627167931.8512394,2021-07-24 19:05:31.851246,1,14,0.76,0.102,0.000,2.2,57.545,57.545,320.200,584.250,541.290
1627167991.3325543,2021-07-24 19:06:31.332562,2,30,0.70,0.125,0.000,2.2,59.481,59.481,311.900,623.082,541.363
1627168046.1017473,2021-07-24 19:07:26.101755,3,44,0.65,0.102,0.000,2.3,54.769,54.769,337.400,647.566,541.439
1627168117.0461617,2021-07-24 19:08:37.046170,4,60,0.62,0.109,0.000,1.8,70.944,70.944,264.100,670.574,541.508
1627168185.7705166,2021-07-24 19:09:45.770524,5,77,0.59,0.117,0.000,1.9,68.724,68.724,277.700,675.848,541.598
1627168248.583089,2021-07-24 19:10:48.583097,6,93,0.57,0.109,0.000,2.0,62.812,62.812,296.800,685.977,541.685
1627168309.3941782,2021-07-24 19:11:49.394184,7,108,0.56,0.094,0.000,2.1,60.811,60.811,306.000,683.609,541.764
1627168365.6333735,2021-07-24 19:12:45.633379,8,124,0.55,0.055,0.000,2.3,56.239,56.239,327.500,690.016,541.840
1627168423.5195582,2021-07-24 19:13:43.519566,9,140,0.54,0.094,0.000,2.2,57.886,57.886,322.500,691.496,541.911
1627168480.3136902,2021-07-24 19:14:40.313696,10,154,0.54,0.148,0.000,2.3,56.794,56.794,323.600,688.207,541.984
1627168535.047687,2021-07-24 19:15:35.047694,11,170,0.53,0.086,0.000,2.3,54.734,54.734,335.900,695.105,542.057
1627168594.0350988,2021-07-24 19:16:34.035106,12,185,0.53,0.141,0.000,2.2,58.987,58.987,315.300,695.070,542.126
1627168651.7491844,2021-07-24 19:17:31.749191,13,201,0.53,0.094,0.000,2.2,57.714,57.714,321.800,696.727,542.201
1627168705.7659976,2021-07-24 19:18:25.766004,14,215,0.53,0.102,0.000,2.4,54.017,54.017,339.600,701.867,542.274
1627168767.3130252,2021-07-24 19:19:27.313032,15,231,0.53,0.078,0.000,2.1,61.547,61.547,304.600,700.953,542.343
1627168822.271491,2021-07-24 19:20:22.271498,16,244,0.52,0.047,0.000,2.3,54.958,54.958,333.900,703.309,542.422
1627168877.2129333,2021-07-24 19:21:17.212943,17,260,0.52,0.117,0.000,2.3,54.941,54.941,335.900,702.457,542.491
1627168936.2984166,2021-07-24 19:22:16.298424,18,275,0.52,0.117,0.000,2.2,59.085,59.085,316.500,704.082,542.561
1627168999.6773384,2021-07-24 19:23:19.677345,19,290,0.52,0.117,0.000,2.0,63.379,63.379,294.700,699.152,542.636
1627169058.80722,2021-07-24 19:24:18.807226,20,305,0.52,0.062,0.000,2.2,59.130,59.130,315.400,700.609,542.716
1627169114.9786634,2021-07-24 19:25:14.978670,21,321,0.52,0.148,0.000,2.3,56.171,56.171,329.500,704.113,542.791
1627169171.0804274,2021-07-24 19:26:11.080435,22,336,0.52,0.062,0.000,2.3,56.101,56.101,326.700,705.949,542.863
1627169233.7134314,2021-07-24 19:27:13.713438,23,352,0.52,0.039,0.000,2.0,62.633,62.633,300.000,704.266,542.935
1627169292.621208,2021-07-24 19:28:12.621216,24,367,0.52,0.094,0.000,2.2,58.907,58.907,316.600,704.164,543.015
1627169351.871609,2021-07-24 19:29:11.871616,25,383,0.52,0.070,0.000,2.2,59.250,59.250,314.300,713.617,543.091
1627169412.391143,2021-07-24 19:30:12.391150,26,399,0.52,0.109,0.000,2.1,60.519,60.519,308.100,710.672,543.166
1627169468.0740476,2021-07-24 19:31:08.074055,27,414,0.52,0.047,0.000,2.3,55.683,55.683,332.800,711.781,543.244
1627169530.274154,2021-07-24 19:32:10.274161,28,430,0.52,0.086,0.000,2.1,62.200,62.200,300.400,716.820,543.315
1627169585.5161526,2021-07-24 19:33:05.516160,29,447,0.52,0.125,0.000,2.3,55.242,55.242,336.500,719.070,543.393
1627169641.3689666,2021-07-24 19:34:01.368975,30,461,0.52,0.078,0.000,2.3,55.853,55.853,329.700,718.473,543.464
1627169697.9444761,2021-07-24 19:34:57.944483,31,477,0.52,0.047,0.000,2.3,56.575,56.575,327.400,721.090,543.535
1627169755.180765,2021-07-24 19:35:55.180772,32,490,0.52,0.094,0.000,2.2,57.236,57.236,324.700,717.414,543.607
1627169807.0401068,2021-07-24 19:36:47.040114,33,504,0.52,0.094,0.000,2.5,51.859,51.859,355.100,718.230,543.680
1627169871.164072,2021-07-24 19:37:51.164078,34,519,0.52,0.109,0.000,2.0,64.124,64.124,290.500,719.207,543.745
1627169935.6627462,2021-07-24 19:38:55.662753,35,535,0.52,0.062,0.000,2.0,64.498,64.498,287.800,716.535,543.826
1627170002.7339678,2021-07-24 19:40:02.733975,36,551,0.52,0.102,0.000,1.9,67.071,67.071,279.300,719.578,543.909
1627170071.3417594,2021-07-24 19:41:11.341767,37,568,0.52,0.133,0.000,1.9,68.608,68.608,274.600,714.746,543.995
1627170128.7407858,2021-07-24 19:42:08.740794,38,584,0.52,0.086,0.000,2.2,57.399,57.399,322.400,720.648,544.083
1627170189.6527295,2021-07-24 19:43:09.652737,39,600,0.52,0.141,0.000,2.1,60.912,60.912,305.500,717.484,544.156
1627170245.068277,2021-07-24 19:44:05.068284,40,615,0.52,0.164,0.000,2.3,55.415,55.415,333.400,715.309,544.234
1627170308.6097848,2021-07-24 19:45:08.609792,41,630,0.52,0.086,0.000,2.0,63.541,63.541,294.800,717.387,544.305
1627170364.4860318,2021-07-24 19:46:04.486039,42,646,0.52,0.102,0.000,2.3,55.876,55.876,334.000,721.727,544.385
1627170419.9313831,2021-07-24 19:46:59.931391,43,660,0.52,0.125,0.000,2.3,55.445,55.445,333.300,718.316,544.457
