time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625594206.305564,2021-07-06 13:56:46.305568,18,13,2.35,56.7,2.258,2.258,818.700,1336.688,1342.108
1625594208.501339,2021-07-06 13:56:48.501344,19,14,2.34,58.3,2.196,2.196,858.500,1337.398,1342.108
1625594210.657057,2021-07-06 13:56:50.657061,20,15,2.36,59.4,2.156,2.156,851.200,1336.840,1342.108
1625594212.869121,2021-07-06 13:56:52.869124,21,16,2.31,57.9,2.212,2.212,853.500,1337.754,1342.108
1625594215.11588,2021-07-06 13:56:55.115884,22,17,2.36,57.0,2.247,2.247,830.600,1338.984,1342.108
1625594217.334,2021-07-06 13:56:57.334006,23,18,2.33,57.7,2.218,2.218,834.900,1338.562,1342.108
1625594219.529321,2021-07-06 13:56:59.529325,24,19,2.27,58.3,2.195,2.195,848.200,1334.531,1342.108
1625594221.7565753,2021-07-06 13:57:01.756580,25,20,2.39,57.5,2.227,2.227,862.500,1335.375,1342.108
1625594223.8794463,2021-07-06 13:57:03.879451,26,21,2.30,60.3,2.123,2.123,884.600,1334.695,1342.108
1625594226.0881896,2021-07-06 13:57:06.088194,27,22,2.23,58.0,2.209,2.209,851.600,1335.320,1342.108
1625594228.227287,2021-07-06 13:57:08.227291,28,23,2.36,59.8,2.139,2.139,866.300,1337.066,1342.108
1625594230.4326942,2021-07-06 13:57:10.432699,29,24,2.25,58.0,2.205,2.205,859.300,1339.082,1342.108
1625594232.6432054,2021-07-06 13:57:12.643209,30,25,2.25,57.9,2.210,2.210,851.800,1339.430,1342.108
1625594234.8542914,2021-07-06 13:57:14.854296,31,26,2.29,57.9,2.211,2.211,837.200,1338.832,1342.108
1625594237.0532892,2021-07-06 13:57:17.053294,32,27,2.19,58.2,2.199,2.199,855.400,1339.062,1342.108
1625594239.2969787,2021-07-06 13:57:19.296983,33,28,2.22,57.1,2.244,2.244,814.700,1341.184,1342.108
1625594241.4976552,2021-07-06 13:57:21.497660,34,29,2.30,58.2,2.201,2.201,837.500,1338.121,1342.108
1625594243.7160182,2021-07-06 13:57:23.716023,35,30,2.27,57.7,2.218,2.218,801.500,1339.840,1342.108
1625594245.929484,2021-07-06 13:57:25.929488,36,31,2.20,57.8,2.213,2.213,823.100,1340.473,1342.108
1625594248.1100965,2021-07-06 13:57:28.110100,37,32,2.18,58.7,2.180,2.180,866.300,1337.793,1342.108
1625594250.3146658,2021-07-06 13:57:30.314670,38,33,2.23,58.1,2.204,2.204,861.000,1336.031,1342.108
1625594252.436553,2021-07-06 13:57:32.436557,39,34,2.24,60.3,2.122,2.122,891.200,1344.219,1342.108
1625594254.586156,2021-07-06 13:57:34.586160,40,35,2.19,59.6,2.149,2.149,864.800,1347.895,1342.108
1625594256.748091,2021-07-06 13:57:36.748095,41,36,2.22,59.2,2.162,2.162,850.600,1346.766,1342.108
1625594258.9087617,2021-07-06 13:57:38.908766,42,37,2.14,59.2,2.160,2.160,890.900,1345.258,1342.108
1625594261.1229908,2021-07-06 13:57:41.122997,43,38,2.15,57.8,2.214,2.214,849.100,1346.117,1342.108
1625594263.3236275,2021-07-06 13:57:43.323632,44,39,2.18,58.2,2.200,2.200,849.700,1345.723,1342.108
1625594265.5336874,2021-07-06 13:57:45.533691,45,40,2.18,57.9,2.210,2.210,854.300,1346.910,1342.108
1625594267.713916,2021-07-06 13:57:47.713921,46,41,2.15,58.7,2.180,2.180,871.000,1347.391,1342.108
1625594269.928207,2021-07-06 13:57:49.928212,47,42,2.25,57.8,2.214,2.214,846.800,1346.285,1342.108
1625594272.1483085,2021-07-06 13:57:52.148312,48,43,2.24,57.7,2.220,2.220,832.400,1343.574,1342.108
1625594274.3741574,2021-07-06 13:57:54.374162,49,44,2.15,57.5,2.226,2.226,839.700,1343.148,1342.108
1625594276.5617197,2021-07-06 13:57:56.561723,50,45,2.12,58.5,2.187,2.187,861.200,1347.617,1342.108
1625594278.824216,2021-07-06 13:57:58.824220,51,46,2.07,56.6,2.262,2.262,847.700,1346.719,1342.108
1625594281.0651278,2021-07-06 13:58:01.065132,52,47,2.10,57.1,2.241,2.241,811.300,1348.773,1342.108
1625594283.2995448,2021-07-06 13:58:03.299549,53,48,2.17,57.3,2.234,2.234,843.200,1347.945,1342.108
1625594285.4239526,2021-07-06 13:58:05.423957,54,49,2.15,60.3,2.124,2.124,893.400,1346.688,1342.108
1625594287.6439836,2021-07-06 13:58:07.643987,55,50,2.15,57.7,2.220,2.220,874.800,1345.574,1342.108
1625594289.835305,2021-07-06 13:58:09.835309,56,51,2.17,58.4,2.191,2.191,847.900,1346.461,1342.108
1625594292.0082347,2021-07-06 13:58:12.008239,57,52,2.15,58.9,2.173,2.173,872.600,1346.637,1342.108
1625594294.1495519,2021-07-06 13:58:14.149557,58,53,2.17,59.8,2.141,2.141,882.200,1341.203,1342.108
1625594296.39028,2021-07-06 13:58:16.390284,59,54,2.10,57.1,2.241,2.241,839.000,1343.824,1342.108
1625594298.600945,2021-07-06 13:58:18.600949,60,55,2.16,57.9,2.211,2.211,839.600,1342.805,1342.108
1625594300.8407075,2021-07-06 13:58:20.840712,61,56,2.05,57.2,2.240,2.240,836.700,1344.832,1342.108
1625594302.95997,2021-07-06 13:58:22.959975,62,57,2.15,60.4,2.119,2.119,872.900,1344.398,1342.108
1625594305.1719167,2021-07-06 13:58:25.171921,63,58,2.18,57.9,2.212,2.212,852.200,1346.176,1342.108
1625594307.3905406,2021-07-06 13:58:27.390544,64,59,2.07,57.7,2.218,2.218,836.600,1347.930,1342.108
1625594309.521979,2021-07-06 13:58:29.521984,65,60,2.02,60.1,2.131,2.131,875.900,1349.109,1342.108
1625594311.6664221,2021-07-06 13:58:31.666426,66,61,2.03,59.7,2.144,2.144,865.900,1350.375,1342.108
1625594313.8284323,2021-07-06 13:58:33.828436,67,62,2.05,59.2,2.162,2.162,857.500,1346.875,1342.108
1625594315.997218,2021-07-06 13:58:35.997222,68,63,2.00,59.0,2.169,2.169,876.500,1347.766,1342.108
1625594318.2589242,2021-07-06 13:58:38.258929,69,64,2.02,56.6,2.261,2.261,818.400,1344.715,1342.108
1625594320.4633586,2021-07-06 13:58:40.463364,70,65,2.05,58.1,2.204,2.204,861.000,1347.469,1342.108
1625594322.6656187,2021-07-06 13:58:42.665623,71,66,2.04,58.1,2.202,2.202,858.200,1348.680,1342.108
1625594324.9305987,2021-07-06 13:58:44.930603,72,67,2.06,56.5,2.265,2.265,829.600,1344.809,1342.108
1625594327.0897884,2021-07-06 13:58:47.089793,73,68,2.01,59.3,2.159,2.159,872.100,1347.289,1342.108
1625594329.4299815,2021-07-06 13:58:49.429985,74,69,2.10,54.7,2.340,2.340,798.200,1348.191,1342.108
1625594331.6089997,2021-07-06 13:58:51.609004,75,70,2.00,58.7,2.179,2.179,860.900,1346.066,1342.108
1625594333.8167644,2021-07-06 13:58:53.816769,76,71,2.14,58.0,2.208,2.208,838.000,1348.105,1342.108
1625594336.157542,2021-07-06 13:58:56.157547,77,72,2.06,54.7,2.341,2.341,811.700,1348.258,1342.108
1625594338.3564472,2021-07-06 13:58:58.356453,78,73,2.02,58.2,2.199,2.199,861.300,1346.508,1342.108
1625594340.5841296,2021-07-06 13:59:00.584134,79,74,2.17,57.5,2.228,2.228,820.600,1349.016,1342.108
1625594342.7716086,2021-07-06 13:59:02.771613,80,75,2.03,58.5,2.187,2.187,830.200,1348.449,1342.108
1625594344.923814,2021-07-06 13:59:04.923819,81,76,2.08,59.5,2.152,2.152,897.700,1346.344,1342.108
1625594347.1513617,2021-07-06 13:59:07.151365,82,77,2.03,57.5,2.227,2.227,834.500,1348.020,1342.108
1625594349.290983,2021-07-06 13:59:09.290987,83,78,1.96,59.8,2.139,2.139,893.200,1346.629,1342.108
1625594351.4597335,2021-07-06 13:59:11.459737,84,79,1.99,59.0,2.169,2.169,881.100,1344.387,1342.108
1625594353.6494281,2021-07-06 13:59:13.649432,85,80,1.97,58.5,2.190,2.190,850.800,1346.539,1342.108
1625594355.9190636,2021-07-06 13:59:15.919068,86,81,2.09,56.4,2.269,2.269,820.800,1344.078,1342.108
1625594358.1113935,2021-07-06 13:59:18.111397,87,82,1.93,58.4,2.192,2.192,836.100,1347.098,1342.108
1625594360.2495234,2021-07-06 13:59:20.249527,88,83,2.00,59.9,2.138,2.138,874.100,1348.168,1342.108
1625594362.4886029,2021-07-06 13:59:22.488607,89,84,2.12,57.2,2.239,2.239,837.400,1347.559,1342.108
1625594364.6779728,2021-07-06 13:59:24.677977,90,85,1.91,58.5,2.189,2.189,853.700,1346.008,1342.108
1625594366.7839563,2021-07-06 13:59:26.783960,91,86,1.95,60.8,2.106,2.106,885.100,1346.566,1342.108
1625594368.9501314,2021-07-06 13:59:28.950135,92,87,2.02,59.1,2.166,2.166,882.200,1347.383,1342.108
1625594371.1689067,2021-07-06 13:59:31.168911,93,88,2.02,57.7,2.219,2.219,846.000,1349.234,1342.108
1625594373.3531625,2021-07-06 13:59:33.353166,94,89,1.96,58.6,2.184,2.184,851.500,1349.117,1342.108
1625594375.5891652,2021-07-06 13:59:35.589169,95,90,1.97,57.2,2.236,2.236,838.500,1348.246,1342.108
1625594377.7228146,2021-07-06 13:59:37.722818,96,91,1.97,60.0,2.133,2.133,891.900,1348.492,1342.108
1625594379.915812,2021-07-06 13:59:39.915817,97,92,1.97,58.4,2.193,2.193,863.700,1347.758,1342.108
1625594382.1097443,2021-07-06 13:59:42.109748,98,93,1.99,58.3,2.194,2.194,846.900,1349.688,1342.108
1625594384.2867904,2021-07-06 13:59:44.286794,99,94,1.99,58.8,2.177,2.177,851.600,1349.406,1342.108
1625594386.4460714,2021-07-06 13:59:46.446075,100,95,1.86,59.3,2.159,2.159,868.400,1349.492,1342.108
1625594388.603265,2021-07-06 13:59:48.603269,101,96,1.96,59.3,2.157,2.157,878.400,1346.812,1342.108
1625594390.7452555,2021-07-06 13:59:50.745259,102,97,1.99,59.8,2.142,2.142,883.800,1348.316,1342.108
1625594392.943262,2021-07-06 13:59:52.943267,103,98,1.95,58.2,2.198,2.198,864.400,1347.570,1342.108
1625594395.1551588,2021-07-06 13:59:55.155163,104,99,1.99,57.9,2.212,2.212,859.000,1347.312,1342.108
1625594397.3892395,2021-07-06 13:59:57.389243,105,100,1.99,57.3,2.234,2.234,849.600,1345.129,1342.108
1625594399.6109378,2021-07-06 13:59:59.610943,106,101,2.02,57.6,2.222,2.222,857.000,1344.867,1342.108
1625594401.8754802,2021-07-06 14:00:01.875486,107,102,2.05,56.5,2.264,2.264,838.600,1345.477,1342.108
1625594404.059761,2021-07-06 14:00:04.059766,108,103,1.79,58.6,2.184,2.184,857.500,1344.730,1342.108
1625594406.2390623,2021-07-06 14:00:06.239067,109,104,2.00,58.7,2.179,2.179,853.900,1347.910,1342.108
1625594408.4272566,2021-07-06 14:00:08.427261,110,105,2.12,58.5,2.188,2.188,883.800,1344.945,1342.108
1625594410.6153877,2021-07-06 14:00:10.615393,111,106,1.98,58.5,2.188,2.188,863.300,1348.219,1342.108
1625594412.8066766,2021-07-06 14:00:12.806681,112,107,2.08,58.4,2.191,2.191,863.400,1347.324,1342.108
1625594414.9441397,2021-07-06 14:00:14.944144,113,108,1.88,59.9,2.137,2.137,868.800,1348.082,1342.108
1625594417.125819,2021-07-06 14:00:17.125823,114,109,1.99,58.7,2.182,2.182,862.200,1347.977,1342.108
1625594419.3690677,2021-07-06 14:00:19.369073,115,110,2.01,57.1,2.243,2.243,843.400,1344.109,1342.108
1625594421.5383067,2021-07-06 14:00:21.538312,116,111,1.99,59.0,2.169,2.169,863.000,1345.785,1342.108
1625594423.7013927,2021-07-06 14:00:23.701397,117,112,2.08,59.2,2.163,2.163,880.200,1345.176,1342.108
1625594425.899509,2021-07-06 14:00:25.899513,118,113,2.10,58.2,2.198,2.198,870.300,1345.004,1342.108
1625594428.080965,2021-07-06 14:00:28.080969,119,114,1.93,58.7,2.181,2.181,835.200,1348.680,1342.108
1625594430.2065248,2021-07-06 14:00:30.206529,120,115,2.04,60.2,2.125,2.125,882.600,1346.895,1342.108
1625594432.3560693,2021-07-06 14:00:32.356073,121,116,1.97,59.6,2.149,2.149,872.700,1348.664,1342.108
1625594434.5468066,2021-07-06 14:00:34.546810,122,117,1.90,58.4,2.191,2.191,834.400,1347.008,1342.108
1625594436.7843332,2021-07-06 14:00:36.784338,123,118,1.94,57.2,2.237,2.237,843.300,1345.039,1342.108
1625594438.9929526,2021-07-06 14:00:38.992957,124,119,2.13,58.0,2.208,2.208,844.900,1345.641,1342.108
1625594441.2240279,2021-07-06 14:00:41.224032,125,120,1.82,57.4,2.231,2.231,859.700,1346.805,1342.108
1625594443.4538972,2021-07-06 14:00:43.453902,126,121,2.01,57.4,2.230,2.230,841.300,1345.477,1342.108
1625594445.6620586,2021-07-06 14:00:45.662063,127,122,1.95,58.0,2.208,2.208,857.700,1345.582,1342.108
1625594447.8747287,2021-07-06 14:00:47.874733,128,123,1.89,57.9,2.212,2.212,855.500,1345.707,1342.108
1625594450.1092534,2021-07-06 14:00:50.109258,129,124,2.11,57.3,2.234,2.234,840.000,1349.785,1342.108
1625594452.2590477,2021-07-06 14:00:52.259052,130,125,1.92,59.5,2.150,2.150,889.900,1347.652,1342.108
1625594454.4261913,2021-07-06 14:00:54.426196,131,126,2.00,59.1,2.167,2.167,847.700,1346.539,1342.108
1625594456.598271,2021-07-06 14:00:56.598274,132,127,1.95,58.9,2.172,2.172,865.500,1347.078,1342.108
1625594458.8240113,2021-07-06 14:00:58.824017,133,128,1.96,57.5,2.226,2.226,831.200,1345.832,1342.108
1625594461.0458183,2021-07-06 14:01:01.045823,134,129,1.95,57.6,2.222,2.222,847.500,1346.516,1342.108
1625594463.258439,2021-07-06 14:01:03.258443,135,130,1.89,57.9,2.212,2.212,815.800,1347.414,1342.108
1625594465.4284742,2021-07-06 14:01:05.428479,136,131,1.88,59.0,2.170,2.170,885.700,1349.316,1342.108
1625594467.574319,2021-07-06 14:01:07.574323,137,132,1.87,59.7,2.146,2.146,855.600,1348.496,1342.108
1625594469.7642448,2021-07-06 14:01:09.764250,138,133,2.03,58.5,2.190,2.190,854.400,1350.211,1342.108
1625594471.9434178,2021-07-06 14:01:11.943422,139,134,1.93,58.7,2.179,2.179,857.200,1348.055,1342.108
1625594474.152202,2021-07-06 14:01:14.152207,140,135,1.90,58.0,2.209,2.209,836.200,1350.117,1342.108
1625594476.3997257,2021-07-06 14:01:16.399729,141,136,1.95,57.0,2.247,2.247,822.200,1348.176,1342.108
1625594478.6370223,2021-07-06 14:01:18.637028,142,137,1.88,57.2,2.237,2.237,847.900,1347.781,1342.108
1625594480.810917,2021-07-06 14:01:20.810921,143,138,1.85,58.9,2.174,2.174,872.600,1349.141,1342.108
1625594483.0288827,2021-07-06 14:01:23.028887,144,139,1.92,57.7,2.218,2.218,840.000,1348.664,1342.108
1625594485.2891471,2021-07-06 14:01:25.289152,145,140,1.84,56.6,2.260,2.260,821.600,1347.355,1342.108
1625594487.4700198,2021-07-06 14:01:27.470025,146,141,1.94,58.7,2.181,2.181,877.200,1347.145,1342.108
1625594489.6980994,2021-07-06 14:01:29.698104,147,142,1.90,57.5,2.228,2.228,856.800,1348.113,1342.108
1625594491.9046743,2021-07-06 14:01:31.904678,148,143,1.95,58.0,2.206,2.206,863.300,1348.605,1342.108
1625594494.1263552,2021-07-06 14:01:34.126360,149,144,1.83,57.6,2.222,2.222,863.300,1345.324,1342.108
1625594496.434343,2021-07-06 14:01:36.434347,150,145,1.87,55.5,2.308,2.308,823.200,1347.598,1342.108
1625594498.577453,2021-07-06 14:01:38.577458,151,146,1.80,59.7,2.143,2.143,874.400,1346.625,1342.108
1625594500.7935603,2021-07-06 14:01:40.793565,152,147,1.90,57.8,2.216,2.216,842.000,1347.934,1342.108
1625594502.9878345,2021-07-06 14:01:42.987838,153,148,1.77,58.3,2.194,2.194,836.300,1344.742,1342.108
1625594505.2116418,2021-07-06 14:01:45.211646,154,149,1.91,57.6,2.224,2.224,861.600,1347.965,1342.108
1625594507.4058504,2021-07-06 14:01:47.405854,155,150,1.91,58.3,2.194,2.194,848.600,1348.250,1342.108
1625594509.612443,2021-07-06 14:01:49.612448,156,151,2.00,58.0,2.206,2.206,864.200,1348.797,1342.108
1625594511.8350196,2021-07-06 14:01:51.835025,157,152,1.76,57.6,2.222,2.222,836.000,1345.605,1342.108
1625594513.9428718,2021-07-06 14:01:53.942876,158,153,1.88,60.7,2.108,2.108,891.900,1347.238,1342.108
1625594516.1454906,2021-07-06 14:01:56.145496,159,154,1.92,58.1,2.202,2.202,858.100,1348.781,1342.108
1625594518.3338132,2021-07-06 14:01:58.333818,160,155,1.87,58.5,2.188,2.188,861.400,1347.438,1342.108
1625594520.5409112,2021-07-06 14:02:00.540915,161,156,1.97,58.0,2.207,2.207,850.000,1350.172,1342.108
1625594522.834393,2021-07-06 14:02:02.834397,162,157,1.83,55.8,2.293,2.293,828.400,1349.820,1342.108
1625594524.9882517,2021-07-06 14:02:04.988256,163,158,1.71,59.4,2.154,2.154,879.800,1353.766,1342.108
1625594527.1026888,2021-07-06 14:02:07.102694,164,159,1.85,60.5,2.114,2.114,898.600,1351.926,1342.108
1625594529.3566105,2021-07-06 14:02:09.356615,165,160,1.83,56.8,2.254,2.254,830.600,1353.055,1342.108
1625594531.4911125,2021-07-06 14:02:11.491116,166,161,1.95,60.0,2.134,2.134,870.000,1353.430,1342.108
1625594533.7314224,2021-07-06 14:02:13.731427,167,162,1.83,57.1,2.240,2.240,846.300,1355.168,1342.108
1625594535.890995,2021-07-06 14:02:15.890999,168,163,1.84,59.3,2.159,2.159,866.400,1349.156,1342.108
1625594538.0580146,2021-07-06 14:02:18.058020,169,164,1.83,59.1,2.167,2.167,873.100,1350.180,1342.108
1625594540.3143678,2021-07-06 14:02:20.314372,170,165,1.88,56.7,2.256,2.256,831.000,1346.969,1342.108
1625594542.4540577,2021-07-06 14:02:22.454062,171,166,1.91,59.8,2.140,2.140,867.000,1347.605,1342.108
1625594544.6441822,2021-07-06 14:02:24.644186,172,167,1.81,58.4,2.190,2.190,860.700,1346.391,1342.108
1625594546.8251312,2021-07-06 14:02:26.825135,173,168,1.88,58.7,2.181,2.181,862.900,1345.969,1342.108
1625594549.0212414,2021-07-06 14:02:29.021245,174,169,1.72,58.3,2.196,2.196,845.600,1346.660,1342.108
1625594551.2213628,2021-07-06 14:02:31.221368,175,170,1.78,58.2,2.200,2.200,842.200,1349.387,1342.108
1625594553.3393445,2021-07-06 14:02:33.339348,176,171,1.78,60.4,2.118,2.118,884.800,1345.281,1342.108
1625594555.589507,2021-07-06 14:02:35.589512,177,172,1.80,56.9,2.250,2.250,841.700,1346.535,1342.108
1625594557.718089,2021-07-06 14:02:37.718093,178,173,1.78,60.1,2.128,2.128,896.800,1346.969,1342.108
1625594559.9402602,2021-07-06 14:02:39.940264,179,174,1.98,57.6,2.222,2.222,853.200,1345.430,1342.108
1625594562.1704447,2021-07-06 14:02:42.170449,180,175,1.80,57.4,2.230,2.230,852.800,1346.750,1342.108
1625594564.3636436,2021-07-06 14:02:44.363647,181,176,1.84,58.4,2.193,2.193,859.500,1345.094,1342.108
1625594566.6026807,2021-07-06 14:02:46.602685,182,177,1.97,57.2,2.239,2.239,867.300,1348.414,1342.108
1625594568.7808292,2021-07-06 14:02:48.780833,183,178,1.92,58.8,2.178,2.178,857.600,1349.598,1342.108
1625594570.9914403,2021-07-06 14:02:50.991445,184,179,1.78,57.9,2.210,2.210,851.800,1348.805,1342.108
1625594573.188624,2021-07-06 14:02:53.188628,185,180,1.78,58.3,2.197,2.197,855.600,1348.184,1342.108
1625594575.341182,2021-07-06 14:02:55.341186,186,181,1.83,59.5,2.152,2.152,879.400,1347.590,1342.108
1625594577.559733,2021-07-06 14:02:57.559737,187,182,1.89,57.7,2.218,2.218,838.400,1348.379,1342.108
1625594579.7390876,2021-07-06 14:02:59.739092,188,183,2.05,58.7,2.179,2.179,867.700,1347.137,1342.108
1625594581.9199615,2021-07-06 14:03:01.919966,189,184,1.89,58.7,2.181,2.181,854.300,1346.395,1342.108
1625594584.0366523,2021-07-06 14:03:04.036656,190,185,1.78,60.5,2.117,2.117,880.600,1346.062,1342.108
1625594586.2283049,2021-07-06 14:03:06.228308,191,186,1.89,58.4,2.191,2.191,852.300,1346.918,1342.108
1625594588.4132574,2021-07-06 14:03:08.413261,192,187,1.78,58.6,2.185,2.185,860.000,1348.742,1342.108
1625594590.6701152,2021-07-06 14:03:10.670120,193,188,1.76,56.7,2.257,2.257,828.200,1349.043,1342.108
1625594592.8264043,2021-07-06 14:03:12.826408,194,189,1.91,59.4,2.156,2.156,887.600,1348.227,1342.108
1625594594.9749184,2021-07-06 14:03:14.974923,195,190,1.82,59.6,2.148,2.148,872.700,1350.098,1342.108
1625594597.1303222,2021-07-06 14:03:17.130327,196,191,2.03,59.4,2.155,2.155,872.200,1348.219,1342.108
1625594599.2713633,2021-07-06 14:03:19.271368,197,192,1.85,59.8,2.141,2.141,880.900,1348.684,1342.108
1625594601.4781067,2021-07-06 14:03:21.478111,198,193,1.85,58.0,2.207,2.207,868.700,1347.574,1342.108
1625594603.6509466,2021-07-06 14:03:23.650951,199,194,1.78,58.9,2.173,2.173,875.400,1346.918,1342.108
1625594605.9413066,2021-07-06 14:03:25.941312,200,195,1.77,55.9,2.290,2.290,810.800,1348.809,1342.108
1625594608.1157296,2021-07-06 14:03:28.115734,201,196,1.73,58.9,2.174,2.174,871.500,1349.094,1342.108
1625594610.3656702,2021-07-06 14:03:30.365674,202,197,1.76,56.9,2.250,2.250,839.100,1351.660,1342.108
1625594612.5993676,2021-07-06 14:03:32.599372,203,198,1.71,57.3,2.234,2.234,840.800,1352.469,1342.108
1625594614.7919738,2021-07-06 14:03:34.791978,204,199,1.81,58.4,2.192,2.192,853.800,1354.367,1342.108
1625594617.0343986,2021-07-06 14:03:37.034403,205,200,1.75,57.1,2.242,2.242,844.600,1351.016,1342.108
1625594619.1824474,2021-07-06 14:03:39.182452,206,201,1.88,59.6,2.148,2.148,886.400,1350.449,1342.108
1625594621.3306727,2021-07-06 14:03:41.330676,207,202,1.96,59.6,2.148,2.148,891.000,1348.676,1342.108
1625594623.5248415,2021-07-06 14:03:43.524847,208,203,1.78,58.3,2.194,2.194,858.700,1348.863,1342.108
1625594625.7338367,2021-07-06 14:03:45.733842,209,204,1.77,58.0,2.209,2.209,844.700,1345.160,1342.108
1625594628.0138457,2021-07-06 14:03:48.013850,210,205,1.83,56.1,2.280,2.280,831.100,1346.371,1342.108
1625594630.1913564,2021-07-06 14:03:50.191361,211,206,1.76,58.8,2.177,2.177,882.200,1347.188,1342.108
1625594632.403126,2021-07-06 14:03:52.403131,212,207,1.79,57.9,2.212,2.212,855.900,1343.867,1342.108
1625594634.5643868,2021-07-06 14:03:54.564391,213,208,1.75,59.2,2.161,2.161,866.100,1346.777,1342.108
1625594636.7327108,2021-07-06 14:03:56.732715,214,209,1.77,59.0,2.168,2.168,869.300,1346.906,1342.108
1625594638.9818375,2021-07-06 14:03:58.981842,215,210,1.75,56.9,2.249,2.249,843.400,1347.348,1342.108
1625594641.1636543,2021-07-06 14:04:01.163659,216,211,1.71,58.7,2.182,2.182,858.000,1346.977,1342.108
1625594643.3070586,2021-07-06 14:04:03.307062,217,212,1.70,59.7,2.143,2.143,879.900,1348.703,1342.108
1625594645.5157936,2021-07-06 14:04:05.515799,218,213,1.80,58.0,2.209,2.209,857.100,1346.820,1342.108
1625594647.6697125,2021-07-06 14:04:07.669718,219,214,1.82,59.4,2.154,2.154,864.500,1348.145,1342.108
1625594649.9332888,2021-07-06 14:04:09.933293,220,215,1.79,56.6,2.263,2.263,827.900,1347.250,1342.108
1625594652.0818982,2021-07-06 14:04:12.081903,221,216,1.78,59.6,2.148,2.148,878.700,1347.461,1342.108
1625594654.2661605,2021-07-06 14:04:14.266164,222,217,1.66,58.6,2.184,2.184,869.400,1348.090,1342.108
1625594656.4692407,2021-07-06 14:04:16.469246,223,218,1.69,58.1,2.203,2.203,849.300,1347.840,1342.108
1625594658.6527603,2021-07-06 14:04:18.652764,224,219,1.82,58.6,2.183,2.183,864.200,1345.613,1342.108
1625594660.8345392,2021-07-06 14:04:20.834543,225,220,1.78,58.7,2.182,2.182,857.100,1346.914,1342.108
1625594663.0250328,2021-07-06 14:04:23.025037,226,221,1.94,58.4,2.190,2.190,834.500,1348.793,1342.108
1625594665.2179725,2021-07-06 14:04:25.217976,227,222,1.71,58.4,2.193,2.193,854.100,1348.570,1342.108
1625594667.4025009,2021-07-06 14:04:27.402505,228,223,1.76,58.6,2.184,2.184,869.300,1347.078,1342.108
1625594669.6396227,2021-07-06 14:04:29.639626,229,224,1.72,57.2,2.237,2.237,852.400,1349.250,1342.108
1625594671.8822863,2021-07-06 14:04:31.882290,230,225,1.84,57.1,2.242,2.242,843.200,1345.855,1342.108
1625594674.026976,2021-07-06 14:04:34.026981,231,226,1.72,59.7,2.145,2.145,876.100,1346.996,1342.108
1625594676.2340543,2021-07-06 14:04:36.234059,232,227,1.73,58.0,2.207,2.207,848.600,1346.898,1342.108
1625594678.457477,2021-07-06 14:04:38.457481,233,228,1.76,57.6,2.223,2.223,846.000,1346.695,1342.108
1625594680.6734478,2021-07-06 14:04:40.673452,234,229,1.67,57.8,2.216,2.216,852.900,1345.879,1342.108
1625594682.8473344,2021-07-06 14:04:42.847339,235,230,1.84,58.9,2.174,2.174,870.300,1346.863,1342.108
