time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627194664.5313585,2021-07-25 02:31:04.531363,0,0,2.73,0.148,0.000,23.0,5.566,5.566,0.000,956.574,70.143
1627194668.3720427,2021-07-25 02:31:08.372046,1,7,2.62,0.117,0.000,33.3,3.841,3.841,1023.500,1089.492,70.143
1627194672.1475384,2021-07-25 02:31:12.147542,2,14,2.55,0.117,0.000,33.9,3.775,3.775,1019.200,1185.078,70.143
1627194675.9015737,2021-07-25 02:31:15.901577,3,22,2.52,0.148,0.000,34.1,3.754,3.754,1035.900,1193.945,70.143
1627194679.6725442,2021-07-25 02:31:19.672548,4,31,2.51,0.156,0.000,33.9,3.771,3.771,1027.100,1257.398,70.143
1627194683.5173688,2021-07-25 02:31:23.517372,5,39,2.48,0.188,0.000,33.3,3.845,3.845,1020.300,1254.430,70.143
1627194687.1731145,2021-07-25 02:31:27.173118,6,48,2.43,0.188,0.000,35.0,3.656,3.656,1038.100,1277.812,70.143
1627194691.0148787,2021-07-25 02:31:31.014882,7,57,2.41,0.180,0.000,33.3,3.842,3.842,1024.300,1334.043,70.143
1627194694.8665323,2021-07-25 02:31:34.866536,8,65,2.39,0.242,0.000,33.2,3.851,3.851,1017.500,1345.305,70.143
1627194698.6285267,2021-07-25 02:31:38.628530,9,73,2.34,0.211,0.000,34.0,3.762,3.762,1027.600,1353.145,70.143
1627194702.3780963,2021-07-25 02:31:42.378100,10,81,2.34,0.203,0.000,34.1,3.749,3.749,1020.400,1358.340,70.143
1627194706.1051075,2021-07-25 02:31:46.105111,11,89,2.33,0.242,0.000,34.3,3.727,3.727,1036.800,1383.949,70.143
1627194709.8886926,2021-07-25 02:31:49.888697,12,96,2.27,0.227,0.000,33.8,3.783,3.783,1030.200,1382.926,70.143
1627194713.6594133,2021-07-25 02:31:53.659417,13,104,2.27,0.211,0.000,33.9,3.771,3.771,1023.900,1381.348,70.143
1627194717.4151316,2021-07-25 02:31:57.415135,14,113,2.35,0.242,0.000,34.1,3.756,3.756,1030.700,1387.770,70.143
1627194721.1392674,2021-07-25 02:32:01.139271,15,121,2.33,0.312,0.000,34.4,3.724,3.724,1035.900,1396.598,70.143
1627194724.9827971,2021-07-25 02:32:04.982801,16,130,2.13,0.234,0.000,33.3,3.843,3.843,1028.500,1401.484,70.143
1627194728.6623015,2021-07-25 02:32:08.662305,17,137,2.13,0.367,0.000,34.8,3.679,3.679,1032.500,1398.332,70.143
1627194732.4792793,2021-07-25 02:32:12.479283,18,145,2.19,0.258,0.000,33.5,3.817,3.817,1032.200,1410.164,70.143
1627194736.2246878,2021-07-25 02:32:16.224691,19,154,2.16,0.266,0.000,34.2,3.745,3.745,1038.600,1410.836,70.143
