time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627271502.3319557,2021-07-25 23:51:42.331963,0,0,0.89,0.094,2.5,51.096,51.096,0.000,491.902,673.757
1627271541.5505283,2021-07-25 23:52:21.550532,1,8,0.81,0.125,3.3,39.218,39.218,236.300,537.945,673.823
1627271576.1973393,2021-07-25 23:52:56.197344,2,17,0.76,0.094,3.7,34.647,34.647,264.600,573.074,673.874
1627271605.0042572,2021-07-25 23:53:25.004262,3,22,0.72,0.117,4.4,28.807,28.807,350.500,595.336,673.917
1627271635.1132815,2021-07-25 23:53:55.113286,4,30,0.69,0.102,4.3,30.109,30.109,326.700,622.996,673.953
1627271666.4026911,2021-07-25 23:54:26.402696,5,38,0.67,0.117,4.1,31.289,31.289,314.700,621.695,673.991
1627271697.193468,2021-07-25 23:54:57.193473,6,46,0.65,0.055,4.2,30.791,30.791,322.800,636.270,674.032
1627271732.1991224,2021-07-25 23:55:32.199127,7,53,0.63,0.109,3.7,35.005,35.005,298.500,650.820,674.072
1627271768.9525409,2021-07-25 23:56:08.952546,8,61,0.62,0.094,3.5,36.753,36.753,271.600,660.426,674.116
1627271807.0934892,2021-07-25 23:56:47.093494,9,70,0.60,0.086,3.4,38.141,38.141,250.200,655.699,674.163
1627271839.638555,2021-07-25 23:57:19.638560,10,79,0.59,0.086,3.9,32.545,32.545,290.600,661.059,674.212
1627271870.0884702,2021-07-25 23:57:50.088476,11,87,0.58,0.109,4.2,30.450,30.450,318.800,664.215,674.252
1627271901.9195392,2021-07-25 23:58:21.919545,12,93,0.57,0.148,4.0,31.831,31.831,314.600,667.332,674.290
1627271933.4405258,2021-07-25 23:58:53.440531,13,101,0.56,0.133,4.1,31.521,31.521,297.200,663.664,674.331
1627271962.6370387,2021-07-25 23:59:22.637044,14,108,0.56,0.117,4.4,29.196,29.196,329.100,666.898,674.371
1627271992.4767253,2021-07-25 23:59:52.476731,15,116,0.55,0.094,4.3,29.839,29.839,337.000,669.023,674.408
1627272025.3565156,2021-07-26 00:00:25.356521,16,124,0.55,0.109,3.9,32.880,32.880,306.500,668.875,674.446
1627272060.706127,2021-07-26 00:01:00.706132,17,132,0.54,0.086,3.6,35.349,35.349,272.000,667.887,674.488
1627272089.684757,2021-07-26 00:01:29.684761,18,138,0.54,0.078,4.4,28.978,28.978,329.400,673.613,674.534
1627272117.570976,2021-07-26 00:01:57.570981,19,145,0.54,0.117,4.6,27.886,27.886,342.000,674.180,674.570
1627272148.6647432,2021-07-26 00:02:28.664748,20,153,0.54,0.109,4.1,31.094,31.094,309.500,673.477,674.605
1627272183.6560838,2021-07-26 00:03:03.656089,21,161,0.53,0.094,3.7,34.991,34.991,295.600,680.914,674.645
1627272212.8435285,2021-07-26 00:03:32.843533,22,170,0.53,0.078,4.4,29.187,29.187,310.200,683.316,674.689
1627272243.9121208,2021-07-26 00:04:03.912126,23,177,0.53,0.109,4.1,31.068,31.068,317.800,686.469,674.726
1627272275.4524472,2021-07-26 00:04:35.452454,24,185,0.53,0.078,4.1,31.540,31.540,294.900,683.512,674.766
1627272305.9422448,2021-07-26 00:05:05.942249,25,193,0.53,0.078,4.2,30.490,30.490,312.700,682.348,674.806
1627272334.8282485,2021-07-26 00:05:34.828254,26,200,0.53,0.117,4.4,28.886,28.886,330.200,680.785,674.845
1627272365.200842,2021-07-26 00:06:05.200847,27,208,0.53,0.133,4.2,30.372,30.372,341.800,683.414,674.882
1627272399.8590708,2021-07-26 00:06:39.859076,28,216,0.53,0.102,3.7,34.658,34.658,293.600,684.391,674.921
1627272432.2180214,2021-07-26 00:07:12.218026,29,223,0.53,0.086,4.0,32.359,32.359,300.100,686.277,674.965
1627272468.5770013,2021-07-26 00:07:48.577006,30,231,0.53,0.062,3.5,36.359,36.359,267.000,688.484,675.006
1627272498.2226357,2021-07-26 00:08:18.222641,31,240,0.53,0.102,4.3,29.645,29.645,311.300,687.473,675.052
1627272525.9331267,2021-07-26 00:08:45.933131,32,246,0.53,0.164,4.6,27.710,27.710,353.300,684.895,675.090
1627272558.9915621,2021-07-26 00:09:18.991567,33,254,0.52,0.141,3.9,33.058,33.058,319.000,690.590,675.125
1627272588.0496361,2021-07-26 00:09:48.049641,34,262,0.52,0.094,4.4,29.058,29.058,304.500,690.754,675.167
1627272620.3045676,2021-07-26 00:10:20.304572,35,269,0.52,0.094,4.0,32.255,32.255,300.200,684.410,675.205
1627272649.665395,2021-07-26 00:10:49.665400,36,277,0.52,0.133,4.4,29.361,29.361,325.500,687.633,675.245
1627272679.3730204,2021-07-26 00:11:19.373026,37,285,0.52,0.086,4.3,29.707,29.707,326.300,691.078,675.283
1627272712.21788,2021-07-26 00:11:52.217885,38,293,0.52,0.094,3.9,32.845,32.845,305.100,691.742,675.321
1627272745.234822,2021-07-26 00:12:25.234827,39,301,0.52,0.109,3.9,33.017,33.017,296.200,690.840,675.363
1627272781.670767,2021-07-26 00:13:01.670772,40,309,0.52,0.078,3.5,36.436,36.436,255.100,691.973,675.405
1627272813.5604403,2021-07-26 00:13:33.560447,41,317,0.52,0.086,4.0,31.889,31.889,300.000,695.484,675.451
1627272843.3901784,2021-07-26 00:14:03.390184,42,323,0.52,0.086,4.3,29.829,29.829,328.000,691.820,675.492
1627272877.7406223,2021-07-26 00:14:37.740628,43,331,0.52,0.094,3.7,34.350,34.350,301.200,692.793,675.531
1627272910.217181,2021-07-26 00:15:10.217186,44,339,0.52,0.094,3.9,32.476,32.476,289.300,692.035,675.574
1627272939.6190774,2021-07-26 00:15:39.619083,45,347,0.52,0.086,4.4,29.402,29.402,311.600,696.176,675.616
1627272967.9270523,2021-07-26 00:16:07.927057,46,353,0.52,0.125,4.5,28.308,28.308,351.400,689.918,675.652
1627273000.6441,2021-07-26 00:16:40.644106,47,361,0.52,0.133,3.9,32.717,32.717,318.200,693.441,675.688
1627273033.3663857,2021-07-26 00:17:13.366390,48,369,0.52,0.055,3.9,32.722,32.722,298.100,691.496,675.730
1627273062.2360015,2021-07-26 00:17:42.236006,49,377,0.52,0.078,4.4,28.869,28.869,306.000,687.695,675.772
1627273090.8438456,2021-07-26 00:18:10.843850,50,383,0.52,0.117,4.5,28.608,28.608,334.900,691.883,675.808
1627273123.141711,2021-07-26 00:18:43.141716,51,391,0.52,0.117,4.0,32.298,32.298,328.000,689.777,675.845
1627273157.2992828,2021-07-26 00:19:17.299287,52,400,0.52,0.086,3.7,34.157,34.157,271.600,692.148,675.887
1627273190.1679306,2021-07-26 00:19:50.167935,53,409,0.52,0.094,3.9,32.868,32.868,287.500,692.102,675.930
1627273225.5527327,2021-07-26 00:20:25.552738,54,416,0.52,0.086,3.6,35.385,35.385,279.400,692.367,675.972
1627273262.1659727,2021-07-26 00:21:02.165978,55,425,0.52,0.078,3.5,36.613,36.613,274.900,692.641,676.017
1627273291.7388296,2021-07-26 00:21:31.738834,56,433,0.52,0.086,4.3,29.573,29.573,309.700,691.910,676.064
1627273318.5627892,2021-07-26 00:21:58.562793,57,439,0.52,0.125,4.8,26.824,26.824,353.800,694.164,676.101
1627273348.890172,2021-07-26 00:22:28.890177,58,446,0.52,0.133,4.2,30.327,30.327,330.000,688.898,676.135
1627273379.2859278,2021-07-26 00:22:59.285933,59,454,0.52,0.102,4.2,30.396,30.396,319.300,691.730,676.174
1627273413.8943582,2021-07-26 00:23:33.894363,60,462,0.52,0.117,3.7,34.608,34.608,289.500,697.715,676.212
1627273448.0366633,2021-07-26 00:24:08.036668,61,471,0.52,0.117,3.7,34.142,34.142,273.500,694.297,676.256
1627273476.8026109,2021-07-26 00:24:36.802616,62,479,0.52,0.117,4.4,28.766,28.766,323.500,696.203,676.299
1627273507.1570735,2021-07-26 00:25:07.157079,63,486,0.52,0.062,4.2,30.354,30.354,335.400,700.152,676.336
