time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627238093.6718612,2021-07-25 14:34:53.671866,19,11,1.53,1.0,126.433,126.433,241.400,894.020,70.257
1627238215.3876524,2021-07-25 14:36:55.387657,20,12,1.53,1.1,121.716,121.716,250.800,910.207,70.257
1627238339.4197586,2021-07-25 14:38:59.419765,21,13,1.52,1.0,124.032,124.032,244.000,909.492,70.257
1627238471.3947537,2021-07-25 14:41:11.394759,22,14,1.52,1.0,131.975,131.975,231.700,907.570,70.257
1627238598.7806973,2021-07-25 14:43:18.780703,23,15,1.52,1.0,127.386,127.386,239.400,908.531,70.257
1627238724.2283335,2021-07-25 14:45:24.228339,24,16,1.51,1.0,125.447,125.447,242.900,925.617,70.257
1627238853.6227164,2021-07-25 14:47:33.622723,25,17,1.51,1.0,129.394,129.394,232.400,922.469,70.257
1627238979.8656662,2021-07-25 14:49:39.865671,26,18,1.50,1.0,126.243,126.243,240.600,928.121,70.257
1627239105.3144314,2021-07-25 14:51:45.314437,27,19,1.50,1.0,125.448,125.448,244.300,928.008,70.257
1627239231.3948817,2021-07-25 14:53:51.394889,28,20,1.49,1.0,126.080,126.080,244.000,926.023,70.257
1627239360.2015705,2021-07-25 14:56:00.201576,29,21,1.49,1.0,128.806,128.806,238.800,922.516,70.257
1627239484.9687076,2021-07-25 14:58:04.968715,30,22,1.49,1.0,124.767,124.767,244.800,926.789,70.257
1627239613.8744602,2021-07-25 15:00:13.874468,31,23,1.48,1.0,128.905,128.905,238.700,924.609,70.257
1627239741.185795,2021-07-25 15:02:21.185800,32,24,1.48,1.0,127.311,127.311,239.900,930.621,70.257
1627239863.9888368,2021-07-25 15:04:23.988842,33,25,1.47,1.0,122.802,122.802,250.100,927.715,70.257
1627239991.7604244,2021-07-25 15:06:31.760429,34,26,1.47,1.0,127.771,127.771,239.600,928.480,70.257
1627240118.5079503,2021-07-25 15:08:38.507958,35,27,1.46,1.0,126.747,126.747,242.500,928.496,70.257
1627240247.3204353,2021-07-25 15:10:47.320442,36,28,1.46,1.0,128.812,128.812,236.700,938.707,70.257
1627240371.36859,2021-07-25 15:12:51.368597,37,29,1.45,1.0,124.048,124.048,246.800,936.762,70.257
1627240493.9191613,2021-07-25 15:14:53.919167,38,30,1.45,1.0,122.550,122.550,247.700,941.457,70.257
1627240618.683831,2021-07-25 15:16:58.683837,39,31,1.45,1.0,124.764,124.764,244.500,943.078,70.257
1627240744.6273618,2021-07-25 15:19:04.627369,40,32,1.44,1.0,125.943,125.943,239.800,943.902,70.257
1627240868.751438,2021-07-25 15:21:08.751445,41,33,1.44,1.0,124.124,124.124,246.100,941.133,70.257
1627240991.6473274,2021-07-25 15:23:11.647332,42,34,1.43,1.0,122.896,122.896,250.800,939.707,70.257
1627241120.6548815,2021-07-25 15:25:20.654887,43,35,1.43,1.0,129.007,129.007,237.300,942.520,70.257
1627241241.5709133,2021-07-25 15:27:21.570919,44,36,1.42,1.1,120.916,120.916,249.800,943.676,70.257
1627241367.399889,2021-07-25 15:29:27.399893,45,37,1.42,1.0,125.829,125.829,243.100,939.512,70.257
1627241494.785886,2021-07-25 15:31:34.785893,46,38,1.41,1.0,127.386,127.386,239.900,941.602,70.257
1627241619.681834,2021-07-25 15:33:39.681839,47,39,1.41,1.0,124.896,124.896,246.300,940.113,70.257
1627241743.0409102,2021-07-25 15:35:43.040917,48,40,1.41,1.0,123.359,123.359,248.700,941.234,70.257
1627241865.4122705,2021-07-25 15:37:45.412278,49,41,1.40,1.0,122.371,122.371,250.100,945.648,70.257
1627241991.7385685,2021-07-25 15:39:51.738574,50,42,1.40,1.0,126.326,126.326,241.700,945.027,70.257
1627242116.848931,2021-07-25 15:41:56.848938,51,43,1.39,1.0,125.110,125.110,245.200,944.383,70.257
1627242245.4088683,2021-07-25 15:44:05.408875,52,44,1.39,1.0,128.560,128.560,238.100,941.965,70.257
1627242371.9179425,2021-07-25 15:46:11.917947,53,45,1.38,1.0,126.509,126.509,240.200,946.059,70.257
1627242499.4149904,2021-07-25 15:48:19.414996,54,46,1.38,1.0,127.497,127.497,241.600,937.234,70.257
1627242627.7389393,2021-07-25 15:50:27.738944,55,47,1.37,1.0,128.324,128.324,238.700,940.031,70.257
1627242754.1266677,2021-07-25 15:52:34.126675,56,48,1.37,1.0,126.387,126.387,243.200,940.473,70.257
1627242882.7782815,2021-07-25 15:54:42.778287,57,49,1.36,1.0,128.651,128.651,233.800,947.195,70.257
1627243006.9251807,2021-07-25 15:56:46.925188,58,50,1.36,1.0,124.147,124.147,248.100,944.871,70.257
1627243135.928938,2021-07-25 15:58:55.928943,59,51,1.36,1.0,129.003,129.003,238.600,940.812,70.257
1627243264.217427,2021-07-25 16:01:04.217434,60,52,1.35,1.0,128.288,128.288,238.500,940.938,70.257
1627243391.4905374,2021-07-25 16:03:11.490544,61,53,1.35,1.0,127.273,127.273,238.800,941.469,70.257
1627243520.4504998,2021-07-25 16:05:20.450507,62,54,1.34,1.0,128.960,128.960,238.100,940.340,70.257
1627243648.8356411,2021-07-25 16:07:28.835646,63,55,1.34,1.0,128.385,128.385,237.200,939.180,70.257
1627243772.1663485,2021-07-25 16:09:32.166356,64,56,1.33,1.0,123.330,123.330,248.800,940.289,70.257
1627243895.0449631,2021-07-25 16:11:35.044968,65,57,1.33,1.0,122.878,122.878,249.400,939.934,70.257
1627244021.5504615,2021-07-25 16:13:41.550467,66,58,1.33,1.0,126.505,126.505,243.000,940.840,70.257
1627244145.673038,2021-07-25 16:15:45.673043,67,59,1.32,1.0,124.122,124.122,247.800,942.023,70.257
1627244284.9889572,2021-07-25 16:18:04.988963,68,60,1.32,0.9,139.316,139.316,220.500,941.438,70.257
1627244410.9267642,2021-07-25 16:20:10.926769,69,61,1.31,1.0,125.938,125.938,243.700,942.633,70.257
1627244541.0584211,2021-07-25 16:22:21.058426,70,62,1.31,1.0,130.131,130.131,236.900,942.387,70.257
1627244668.1920555,2021-07-25 16:24:28.192063,71,63,1.31,1.0,127.133,127.133,240.800,944.121,70.257
1627244796.7503595,2021-07-25 16:26:36.750366,72,64,1.30,1.0,128.558,128.558,239.100,941.977,70.257
1627244925.2115295,2021-07-25 16:28:45.211535,73,65,1.30,1.0,128.461,128.461,239.100,944.957,70.257
1627245052.3759267,2021-07-25 16:30:52.375932,74,66,1.29,1.0,127.164,127.164,237.100,944.375,70.257
1627245183.9108222,2021-07-25 16:33:03.910827,75,67,1.29,1.0,131.535,131.535,230.400,945.207,70.257
1627245317.1822417,2021-07-25 16:35:17.182248,76,68,1.29,1.0,133.271,133.271,229.300,944.184,70.257
1627245447.3386214,2021-07-25 16:37:27.338626,77,69,1.28,1.0,130.156,130.156,236.400,941.301,70.257
1627245571.3397856,2021-07-25 16:39:31.339792,78,70,1.28,1.0,124.001,124.001,246.500,942.016,70.257
1627245697.4701679,2021-07-25 16:41:37.470174,79,71,1.28,1.0,126.130,126.130,243.500,940.629,70.257
1627245822.4707882,2021-07-25 16:43:42.470794,80,72,1.27,1.0,125.000,125.000,246.100,942.199,70.257
1627245945.5559022,2021-07-25 16:45:45.555908,81,73,1.27,1.0,123.085,123.085,248.000,941.484,70.257
1627246071.3087335,2021-07-25 16:47:51.308740,82,74,1.27,1.0,125.753,125.753,242.900,944.438,70.257
1627246195.714561,2021-07-25 16:49:55.714568,83,75,1.27,1.0,124.405,124.405,246.200,943.492,70.257
1627246320.3423595,2021-07-25 16:52:00.342367,84,76,1.26,1.0,124.627,124.627,246.300,939.371,70.257
1627246446.0168815,2021-07-25 16:54:06.016886,85,77,1.26,1.0,125.674,125.674,244.400,939.453,70.257
1627246572.6782112,2021-07-25 16:56:12.678218,86,78,1.26,1.0,126.661,126.661,241.000,943.684,70.257
1627246698.2522545,2021-07-25 16:58:18.252260,87,79,1.26,1.0,125.574,125.574,243.300,948.195,70.257
1627246823.597168,2021-07-25 17:00:23.597173,88,80,1.25,1.0,125.345,125.345,244.000,946.090,70.257
1627246947.1404655,2021-07-25 17:02:27.140470,89,81,1.25,1.0,123.543,123.543,248.800,943.215,70.257
1627247082.005269,2021-07-25 17:04:42.005275,90,82,1.25,0.9,134.864,134.864,227.500,946.301,70.257
1627247207.5335941,2021-07-25 17:06:47.533613,91,83,1.25,1.0,125.528,125.528,240.300,950.184,70.257
1627247334.8042495,2021-07-25 17:08:54.804257,92,84,1.24,1.0,127.270,127.270,240.500,944.699,70.257
1627247463.5365918,2021-07-25 17:11:03.536595,93,85,1.24,1.0,128.732,128.732,233.800,946.383,70.257
1627247590.6460247,2021-07-25 17:13:10.646032,94,86,1.24,1.0,127.109,127.109,239.700,945.109,70.257
1627247719.6871042,2021-07-25 17:15:19.687111,95,87,1.24,1.0,129.041,129.041,235.900,947.332,70.257
1627247847.0295079,2021-07-25 17:17:27.029513,96,88,1.24,1.0,127.342,127.342,234.900,946.738,70.257
1627247980.1998644,2021-07-25 17:19:40.199871,97,89,1.24,1.0,133.170,133.170,229.900,944.582,70.257
1627248113.0483944,2021-07-25 17:21:53.048401,98,90,1.23,1.0,132.848,132.848,230.400,946.855,70.257
1627248241.9603376,2021-07-25 17:24:01.960343,99,91,1.23,1.0,128.911,128.911,237.500,943.156,70.257
1627248371.1922832,2021-07-25 17:26:11.192288,100,92,1.23,1.0,129.232,129.232,227.300,943.246,70.257
1627248498.6016636,2021-07-25 17:28:18.601669,101,93,1.23,1.0,127.409,127.409,240.200,945.691,70.358
1627248626.112552,2021-07-25 17:30:26.112559,102,94,1.23,1.0,127.511,127.511,238.800,944.469,70.358
1627248752.8605664,2021-07-25 17:32:32.860572,103,95,1.23,1.0,126.748,126.748,242.300,946.031,70.358
1627248881.4775503,2021-07-25 17:34:41.477555,104,96,1.23,1.0,128.617,128.617,236.500,950.879,70.358
1627249007.6188583,2021-07-25 17:36:47.618863,105,97,1.23,1.0,126.141,126.141,242.300,945.598,70.358
1627249137.469739,2021-07-25 17:38:57.469745,106,98,1.22,1.0,129.851,129.851,234.100,945.281,70.358
1627249263.6181242,2021-07-25 17:41:03.618130,107,99,1.22,1.0,126.148,126.148,239.700,949.230,70.358
1627249387.0151212,2021-07-25 17:43:07.015126,108,100,1.22,1.0,123.397,123.397,247.900,944.789,70.358
1627249519.9978204,2021-07-25 17:45:19.997827,109,101,1.22,1.0,132.982,132.982,231.200,944.867,70.358
1627249646.5357354,2021-07-25 17:47:26.535742,110,102,1.22,1.0,126.538,126.538,237.800,949.148,70.358
1627249774.0072658,2021-07-25 17:49:34.007270,111,103,1.22,1.0,127.471,127.471,237.400,949.578,70.358
1627249902.004631,2021-07-25 17:51:42.004637,112,104,1.22,1.0,127.997,127.997,238.900,946.734,70.358
1627250030.0220754,2021-07-25 17:53:50.022082,113,105,1.22,1.0,128.017,128.017,235.100,947.934,70.358
1627250156.451345,2021-07-25 17:55:56.451350,114,106,1.22,1.0,126.429,126.429,241.100,943.438,70.358
1627250285.465766,2021-07-25 17:58:05.465772,115,107,1.22,1.0,129.014,129.014,238.100,943.984,70.358
1627250420.982622,2021-07-25 18:00:20.982627,116,108,1.22,0.9,135.516,135.516,222.700,944.383,70.358
1627250548.1282394,2021-07-25 18:02:28.128244,117,109,1.22,1.0,127.145,127.145,239.400,947.207,70.358
1627250675.0407279,2021-07-25 18:04:35.040735,118,110,1.22,1.0,126.912,126.912,243.300,947.281,70.358
1627250808.5483932,2021-07-25 18:06:48.548401,119,111,1.22,1.0,133.507,133.507,229.100,947.047,70.358
1627250933.3870273,2021-07-25 18:08:53.387034,120,112,1.22,1.0,124.838,124.838,244.600,945.680,70.358
1627251059.9445534,2021-07-25 18:10:59.944560,121,113,1.21,1.0,126.557,126.557,237.900,944.957,70.358
1627251190.578579,2021-07-25 18:13:10.578585,122,114,1.21,1.0,130.633,130.633,234.400,945.191,70.358
1627251320.0679007,2021-07-25 18:15:20.067907,123,115,1.21,1.0,129.489,129.489,234.900,949.551,70.358
1627251449.6335547,2021-07-25 18:17:29.633560,124,116,1.21,1.0,129.565,129.565,230.900,946.941,70.358
1627251575.4903617,2021-07-25 18:19:35.490368,125,117,1.21,1.0,125.856,125.856,242.000,945.992,70.358
1627251707.5221553,2021-07-25 18:21:47.522162,126,118,1.21,1.0,132.031,132.031,230.700,944.488,70.358
1627251835.7991426,2021-07-25 18:23:55.799148,127,119,1.21,1.0,128.277,128.277,239.700,945.391,70.358
1627251959.9538584,2021-07-25 18:25:59.953864,128,120,1.21,1.0,124.154,124.154,246.500,945.594,70.358
1627252087.5384576,2021-07-25 18:28:07.538464,129,121,1.21,1.0,127.584,127.584,240.300,941.613,70.358
1627252209.8343322,2021-07-25 18:30:09.834337,130,122,1.21,1.0,122.295,122.295,248.500,941.082,70.358
1627252338.4296906,2021-07-25 18:32:18.429696,131,123,1.21,1.0,128.595,128.595,237.800,939.805,70.358
1627252463.564101,2021-07-25 18:34:23.564106,132,124,1.21,1.0,125.134,125.134,239.700,945.117,70.358
1627252588.7642221,2021-07-25 18:36:28.764227,133,125,1.21,1.0,125.200,125.200,244.800,940.539,70.358
1627252714.8905349,2021-07-25 18:38:34.890540,134,126,1.21,1.0,126.126,126.126,243.400,938.965,70.358
1627252840.3151202,2021-07-25 18:40:40.315126,135,127,1.21,1.0,125.424,125.424,240.800,943.355,70.358
1627252967.7057695,2021-07-25 18:42:47.705774,136,128,1.21,1.0,127.390,127.390,241.000,942.711,70.358
1627253094.3935993,2021-07-25 18:44:54.393625,137,129,1.21,1.0,126.688,126.688,241.900,942.801,70.358
1627253224.296355,2021-07-25 18:47:04.296360,138,130,1.21,1.0,129.902,129.902,234.500,941.688,70.358
1627253349.648436,2021-07-25 18:49:09.648441,139,131,1.21,1.0,125.352,125.352,244.800,946.453,70.358
1627253476.9835627,2021-07-25 18:51:16.983569,140,132,1.21,1.0,127.335,127.335,237.900,949.469,70.358
1627253610.0735767,2021-07-25 18:53:30.073580,141,133,1.21,1.0,133.090,133.090,229.900,948.785,70.358
1627253739.0319815,2021-07-25 18:55:39.031986,142,134,1.21,1.0,128.958,128.958,238.100,944.852,70.358
