time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627240868.7520742,2021-07-25 15:21:08.752082,41,33,1.44,1.0,124.123,124.123,236.800,941.176,5060286.112
1627240991.6494498,2021-07-25 15:23:11.649457,42,34,1.43,1.0,122.897,122.897,238.300,941.699,5060286.112
1627241120.6584551,2021-07-25 15:25:20.658464,43,35,1.43,1.0,129.009,129.009,229.400,948.793,5060286.112
1627241241.5727859,2021-07-25 15:27:21.572792,44,36,1.42,1.1,120.914,120.914,240.800,939.188,5060286.112
1627241367.407124,2021-07-25 15:29:27.407132,45,37,1.42,1.0,125.834,125.834,232.900,940.805,5060286.112
1627241494.7872417,2021-07-25 15:31:34.787250,46,38,1.41,1.0,127.380,127.380,228.600,943.992,5060286.112
1627241619.6827102,2021-07-25 15:33:39.682719,47,39,1.41,1.0,124.895,124.895,236.100,943.844,5060286.112
1627241743.041677,2021-07-25 15:35:43.041685,48,40,1.41,1.0,123.359,123.359,240.100,942.430,5060286.112
1627241865.4117281,2021-07-25 15:37:45.411735,49,41,1.40,1.0,122.370,122.370,241.900,940.402,5060286.112
1627241991.739648,2021-07-25 15:39:51.739673,50,42,1.40,1.0,126.328,126.328,234.100,942.852,5060286.112
1627242116.8510697,2021-07-25 15:41:56.851078,51,43,1.39,1.0,125.111,125.111,231.900,940.863,5060286.112
1627242245.4098423,2021-07-25 15:44:05.409850,52,44,1.39,1.0,128.558,128.558,229.400,940.293,5060286.112
1627242371.9203856,2021-07-25 15:46:11.920393,53,45,1.38,1.0,126.510,126.510,233.300,941.953,5060286.112
1627242499.4159646,2021-07-25 15:48:19.415973,54,46,1.38,1.0,127.495,127.495,232.800,941.738,5060286.112
1627242627.7402887,2021-07-25 15:50:27.740297,55,47,1.37,1.0,128.324,128.324,232.300,943.074,5060286.112
1627242754.1252298,2021-07-25 15:52:34.125237,56,48,1.37,1.0,126.385,126.385,232.700,940.977,5060286.112
1627242882.7779639,2021-07-25 15:54:42.777972,57,49,1.36,1.0,128.652,128.652,226.900,944.004,5060286.112
1627243006.9270806,2021-07-25 15:56:46.927089,58,50,1.36,1.0,124.149,124.149,238.700,946.391,5060286.112
1627243135.9301436,2021-07-25 15:58:55.930152,59,51,1.36,1.0,129.003,129.003,230.100,940.867,5060286.112
1627243264.2186086,2021-07-25 16:01:04.218616,60,52,1.35,1.0,128.288,128.288,227.400,944.402,5060286.112
1627243391.4920092,2021-07-25 16:03:11.492018,61,53,1.35,1.0,127.273,127.273,232.300,938.211,5060286.112
1627243520.4508,2021-07-25 16:05:20.450808,62,54,1.34,1.0,128.958,128.958,226.000,943.621,5060286.112
1627243648.8360946,2021-07-25 16:07:28.836112,63,55,1.34,1.0,128.385,128.385,228.000,944.945,5060286.112
1627243772.1672947,2021-07-25 16:09:32.167303,64,56,1.33,1.0,123.331,123.331,235.900,946.488,5060286.112
1627243895.0476797,2021-07-25 16:11:35.047689,65,57,1.33,1.0,122.880,122.880,235.500,947.438,5060286.112
1627244021.5522416,2021-07-25 16:13:41.552250,66,58,1.33,1.0,126.504,126.504,229.700,946.680,5060286.112
1627244145.6745625,2021-07-25 16:15:45.674570,67,59,1.32,1.0,124.122,124.122,237.100,944.641,5060286.112
1627244284.9912999,2021-07-25 16:18:04.991308,68,60,1.32,0.9,139.316,139.316,211.400,941.480,5060286.112
1627244410.9276974,2021-07-25 16:20:10.927706,69,61,1.31,1.0,125.936,125.936,232.800,945.129,5060286.112
1627244541.0606308,2021-07-25 16:22:21.060639,70,62,1.31,1.0,130.133,130.133,227.200,944.797,5060286.112
1627244668.1931782,2021-07-25 16:24:28.193186,71,63,1.31,1.0,127.132,127.132,232.200,943.418,5060286.112
1627244796.7528074,2021-07-25 16:26:36.752815,72,64,1.30,1.0,128.559,128.559,229.900,938.559,5060286.112
1627244925.2136834,2021-07-25 16:28:45.213692,73,65,1.30,1.0,128.461,128.461,230.000,943.973,5060286.112
1627245052.3770552,2021-07-25 16:30:52.377064,74,66,1.29,1.0,127.163,127.163,233.200,946.250,5060286.112
1627245183.91669,2021-07-25 16:33:03.916699,75,67,1.29,1.0,131.539,131.539,224.800,947.109,5060286.112
1627245317.185387,2021-07-25 16:35:17.185395,76,68,1.29,1.0,133.268,133.268,218.300,946.469,5060286.112
1627245447.3404233,2021-07-25 16:37:27.340432,77,69,1.28,1.0,130.155,130.155,227.300,949.934,5060286.112
1627245571.3411806,2021-07-25 16:39:31.341189,78,70,1.28,1.0,124.000,124.000,234.100,948.289,5060286.112
1627245697.4710193,2021-07-25 16:41:37.471027,79,71,1.28,1.0,126.130,126.130,230.900,948.816,5060286.112
1627245822.4727323,2021-07-25 16:43:42.472741,80,72,1.27,1.0,125.001,125.001,234.700,948.742,5060286.112
1627245945.557141,2021-07-25 16:45:45.557148,81,73,1.27,1.0,123.084,123.084,239.800,951.598,5060286.112
1627246071.3108604,2021-07-25 16:47:51.310866,82,74,1.27,1.0,125.753,125.753,234.700,949.656,5060286.112
1627246195.7152436,2021-07-25 16:49:55.715252,83,75,1.27,1.0,124.404,124.404,237.400,949.809,5060286.112
1627246320.3449216,2021-07-25 16:52:00.344929,84,76,1.26,1.0,124.629,124.629,238.000,947.637,5060286.112
1627246446.018989,2021-07-25 16:54:06.018997,85,77,1.26,1.0,125.674,125.674,232.600,953.844,5060286.112
1627246572.6785295,2021-07-25 16:56:12.678537,86,78,1.26,1.0,126.659,126.659,233.100,948.742,5060286.112
1627246698.2539937,2021-07-25 16:58:18.254002,87,79,1.26,1.0,125.575,125.575,235.500,949.605,5060286.112
1627246823.5994077,2021-07-25 17:00:23.599415,88,80,1.25,1.0,125.345,125.345,235.600,948.164,5060286.112
1627246947.1416757,2021-07-25 17:02:27.141686,89,81,1.25,1.0,123.542,123.542,237.600,955.086,5060286.112
1627247082.0019577,2021-07-25 17:04:42.001962,90,82,1.25,0.9,134.860,134.860,215.500,948.996,5060286.112
1627247207.5340788,2021-07-25 17:06:47.534087,91,83,1.25,1.0,125.532,125.532,232.300,954.230,5060286.112
1627247334.8057876,2021-07-25 17:08:54.805795,92,84,1.24,1.0,127.271,127.271,233.600,950.824,5060286.112
1627247463.5455277,2021-07-25 17:11:03.545535,93,85,1.24,1.0,128.739,128.739,229.600,955.012,5060286.112
1627247590.6469352,2021-07-25 17:13:10.646944,94,86,1.24,1.0,127.101,127.101,233.400,951.277,5060286.112
1627247719.6877434,2021-07-25 17:15:19.687752,95,87,1.24,1.0,129.041,129.041,228.800,951.512,5060286.112
1627247847.0342948,2021-07-25 17:17:27.034304,96,88,1.24,1.0,127.346,127.346,232.500,947.281,5060286.112
1627247980.200892,2021-07-25 17:19:40.200899,97,89,1.24,1.0,133.166,133.166,222.700,950.008,5060286.112
1627248113.0450773,2021-07-25 17:21:53.045084,98,90,1.23,1.0,132.844,132.844,224.200,951.168,5060286.112
1627248241.9626007,2021-07-25 17:24:01.962610,99,91,1.23,1.0,128.917,128.917,229.400,950.188,5060286.112
1627248371.1937618,2021-07-25 17:26:11.193770,100,92,1.23,1.0,129.231,129.231,230.000,946.289,5060286.112
1627248498.6037002,2021-07-25 17:28:18.603709,101,93,1.23,1.0,127.410,127.410,232.100,949.742,5060286.112
1627248626.1139557,2021-07-25 17:30:26.113965,102,94,1.23,1.0,127.510,127.510,231.300,947.324,5060286.112
1627248752.8609662,2021-07-25 17:32:32.860973,103,95,1.23,1.0,126.747,126.747,231.600,949.316,5060286.112
1627248881.4790235,2021-07-25 17:34:41.479032,104,96,1.23,1.0,128.618,128.618,229.400,947.312,5060286.112
1627249007.6212583,2021-07-25 17:36:47.621266,105,97,1.23,1.0,126.142,126.142,234.100,947.668,5060286.112
1627249137.4720697,2021-07-25 17:38:57.472077,106,98,1.22,1.0,129.851,129.851,226.500,950.547,5060286.112
1627249263.619373,2021-07-25 17:41:03.619381,107,99,1.22,1.0,126.147,126.147,231.200,951.027,5060286.112
1627249387.0175576,2021-07-25 17:43:07.017564,108,100,1.22,1.0,123.398,123.398,235.800,951.633,5060286.112
1627249519.9999528,2021-07-25 17:45:19.999960,109,101,1.22,1.0,132.982,132.982,221.100,947.402,5060286.112
1627249646.5365264,2021-07-25 17:47:26.536534,110,102,1.22,1.0,126.536,126.536,233.400,948.188,5060286.112
1627249774.0129793,2021-07-25 17:49:34.012986,111,103,1.22,1.0,127.476,127.476,231.200,948.531,5060286.112
1627249902.0092335,2021-07-25 17:51:42.009240,112,104,1.22,1.0,127.996,127.996,229.400,944.695,5060286.112
1627250030.0249608,2021-07-25 17:53:50.024969,113,105,1.22,1.0,128.016,128.016,229.300,949.191,5060286.112
1627250156.4541693,2021-07-25 17:55:56.454178,114,106,1.22,1.0,126.429,126.429,230.400,953.129,5060286.112
1627250285.468054,2021-07-25 17:58:05.468062,115,107,1.22,1.0,129.014,129.014,227.500,949.281,5060286.112
1627250420.984586,2021-07-25 18:00:20.984594,116,108,1.22,0.9,135.516,135.516,213.100,948.738,5060286.112
1627250548.1297228,2021-07-25 18:02:28.129731,117,109,1.22,1.0,127.145,127.145,229.800,951.969,5060286.112
1627250675.0415928,2021-07-25 18:04:35.041601,118,110,1.22,1.0,126.912,126.912,228.500,952.352,5060286.112
1627250808.5490146,2021-07-25 18:06:48.549022,119,111,1.22,1.0,133.507,133.507,222.300,952.660,5060286.112
1627250933.388251,2021-07-25 18:08:53.388258,120,112,1.21,1.0,124.839,124.839,235.800,956.727,5060286.112
1627251059.948677,2021-07-25 18:10:59.948685,121,113,1.21,1.0,126.560,126.560,232.100,955.160,5060286.112
1627251190.5793993,2021-07-25 18:13:10.579407,122,114,1.21,1.0,130.630,130.630,225.600,953.156,5060286.112
1627251320.0713446,2021-07-25 18:15:20.071351,123,115,1.21,1.0,129.492,129.492,227.900,952.738,5060286.112
1627251449.634029,2021-07-25 18:17:29.634036,124,116,1.21,1.0,129.562,129.562,227.700,951.391,5060286.112
1627251575.4883983,2021-07-25 18:19:35.488404,125,117,1.21,1.0,125.854,125.854,232.600,950.133,5060286.112
1627251707.5228088,2021-07-25 18:21:47.522817,126,118,1.21,1.0,132.034,132.034,223.200,947.848,5060286.112
1627251835.7989979,2021-07-25 18:23:55.799006,127,119,1.21,1.0,128.276,128.276,229.200,950.074,5060286.112
1627251959.9560997,2021-07-25 18:25:59.956108,128,120,1.21,1.0,124.157,124.157,233.500,950.887,5060286.112
1627252087.540291,2021-07-25 18:28:07.540299,129,121,1.21,1.0,127.584,127.584,227.700,950.961,5060286.112
1627252209.8358924,2021-07-25 18:30:09.835900,130,122,1.21,1.0,122.295,122.295,241.200,951.109,5060286.112
1627252338.428031,2021-07-25 18:32:18.428039,131,123,1.21,1.0,128.592,128.592,228.500,951.508,5060286.112
1627252463.5641706,2021-07-25 18:34:23.564179,132,124,1.21,1.0,125.136,125.136,237.000,950.816,5060286.112
1627252588.766172,2021-07-25 18:36:28.766180,133,125,1.21,1.0,125.202,125.202,235.900,952.355,5060286.112
1627252714.8921444,2021-07-25 18:38:34.892151,134,126,1.21,1.0,126.126,126.126,231.400,953.617,5060286.112
1627252840.3112018,2021-07-25 18:40:40.311210,135,127,1.21,1.0,125.419,125.419,218.300,956.008,5060286.113
1627252967.7063303,2021-07-25 18:42:47.706338,136,128,1.21,1.0,127.395,127.395,217.700,961.465,5060286.114
1627253094.3936136,2021-07-25 18:44:54.393621,137,129,1.21,1.0,126.687,126.687,224.100,949.363,5060286.114
1627253224.2969606,2021-07-25 18:47:04.296968,138,130,1.21,1.0,129.903,129.903,218.600,950.023,5060286.114
1627253349.6487348,2021-07-25 18:49:09.648742,139,131,1.21,1.0,125.351,125.351,224.000,950.094,5060286.114
1627253476.983757,2021-07-25 18:51:16.983765,140,132,1.21,1.0,127.335,127.335,222.900,949.469,5060286.114
1627253610.0816092,2021-07-25 18:53:30.081618,141,133,1.21,1.0,133.098,133.098,212.200,950.125,5060286.114
1627253739.032555,2021-07-25 18:55:39.032562,142,134,1.21,1.0,128.951,128.951,220.200,945.281,5060286.114
