time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627271501.8626297,2021-07-25 23:51:41.862637,0,0,0.89,0.086,2.6,50.093,50.093,0.000,484.961,70.441
1627271542.7858436,2021-07-25 23:52:22.785849,1,8,0.81,0.055,3.1,40.923,40.923,229.400,528.133,70.441
1627271580.640859,2021-07-25 23:53:00.640864,2,17,0.76,0.078,3.4,37.855,37.855,256.900,544.770,70.441
1627271612.9931765,2021-07-25 23:53:32.993183,3,24,0.72,0.078,4.0,32.352,32.352,298.900,576.488,70.441
1627271647.0681489,2021-07-25 23:54:07.068154,4,32,0.69,0.125,3.8,34.075,34.075,294.600,602.750,70.441
1627271678.2066607,2021-07-25 23:54:38.206666,5,40,0.66,0.102,4.1,31.138,31.138,309.400,610.102,70.441
1627271709.2011108,2021-07-25 23:55:09.201120,6,48,0.64,0.164,4.1,30.994,30.994,337.800,619.383,70.441
1627271742.131224,2021-07-25 23:55:42.131228,7,56,0.62,0.117,3.9,32.930,32.930,285.500,626.754,70.441
1627271776.0072322,2021-07-25 23:56:16.007237,8,64,0.61,0.055,3.8,33.876,33.876,306.400,635.508,70.441
1627271809.2335649,2021-07-25 23:56:49.233570,9,72,0.60,0.094,3.9,33.226,33.226,293.800,645.973,70.441
1627271845.3249764,2021-07-25 23:57:25.324981,10,79,0.59,0.070,3.5,36.091,36.091,289.800,654.207,70.441
1627271876.3662627,2021-07-25 23:57:56.366267,11,87,0.58,0.086,4.1,31.041,31.041,291.700,652.789,70.441
1627271908.4487102,2021-07-25 23:58:28.448715,12,95,0.57,0.078,4.0,32.082,32.082,316.300,653.348,70.441
1627271944.4149213,2021-07-25 23:59:04.414927,13,104,0.56,0.094,3.6,35.966,35.966,298.500,655.230,70.441
1627271976.6627514,2021-07-25 23:59:36.662756,14,113,0.55,0.117,4.0,32.248,32.248,282.200,658.066,70.441
1627272011.7387571,2021-07-26 00:00:11.738762,15,119,0.55,0.141,3.6,35.076,35.076,285.300,667.516,70.441
1627272044.8573115,2021-07-26 00:00:44.857319,16,128,0.55,0.094,3.9,33.118,33.118,290.300,669.770,70.441
1627272076.1693373,2021-07-26 00:01:16.169342,17,134,0.54,0.062,4.1,31.312,31.312,324.900,671.059,70.441
1627272104.80888,2021-07-26 00:01:44.808885,18,142,0.54,0.094,4.5,28.639,28.639,325.500,676.383,70.441
1627272135.5859115,2021-07-26 00:02:15.585916,19,149,0.54,0.117,4.2,30.777,30.777,323.900,674.246,70.441
1627272168.0060883,2021-07-26 00:02:48.006093,20,157,0.53,0.086,3.9,32.420,32.420,300.000,673.215,70.441
1627272200.0710676,2021-07-26 00:03:20.071072,21,166,0.53,0.047,4.0,32.065,32.065,304.300,682.172,70.441
1627272233.7490335,2021-07-26 00:03:53.749038,22,174,0.53,0.094,3.8,33.678,33.678,296.300,685.066,70.441
1627272266.5025616,2021-07-26 00:04:26.502567,23,183,0.53,0.148,3.9,32.753,32.753,302.800,686.602,70.441
1627272298.4431129,2021-07-26 00:04:58.443118,24,191,0.53,0.086,4.0,31.940,31.940,292.500,684.996,70.441
1627272330.0045779,2021-07-26 00:05:30.004582,25,199,0.53,0.125,4.1,31.561,31.561,329.100,686.078,70.441
1627272361.9534602,2021-07-26 00:06:01.953465,26,207,0.53,0.086,4.0,31.949,31.949,311.100,689.680,70.441
1627272394.4792125,2021-07-26 00:06:34.479218,27,215,0.53,0.086,3.9,32.526,32.526,305.300,692.520,70.441
1627272425.4662082,2021-07-26 00:07:05.466214,28,222,0.53,0.086,4.1,30.987,30.987,304.900,687.344,70.441
1627272453.7007387,2021-07-26 00:07:33.700743,29,228,0.53,0.086,4.5,28.234,28.234,340.500,692.871,70.441
1627272485.9170282,2021-07-26 00:08:05.917033,30,236,0.52,0.117,4.0,32.216,32.216,310.000,692.418,70.441
1627272515.6486619,2021-07-26 00:08:35.648667,31,244,0.52,0.102,4.3,29.731,29.731,326.200,695.746,70.441
1627272546.6233108,2021-07-26 00:09:06.623316,32,252,0.52,0.102,4.1,30.974,30.974,319.200,694.074,70.441
1627272576.8541377,2021-07-26 00:09:36.854142,33,259,0.52,0.109,4.2,30.231,30.231,327.100,696.953,70.441
1627272609.7392092,2021-07-26 00:10:09.739214,34,267,0.52,0.156,3.9,32.885,32.885,293.200,699.312,70.441
1627272642.6411695,2021-07-26 00:10:42.641176,35,275,0.52,0.117,3.9,32.902,32.902,300.600,697.988,70.441
1627272673.1563385,2021-07-26 00:11:13.156343,36,283,0.52,0.094,4.2,30.515,30.515,320.700,699.645,70.441
1627272706.7582026,2021-07-26 00:11:46.758207,37,291,0.52,0.125,3.8,33.602,33.602,293.100,695.898,70.441
1627272745.4376736,2021-07-26 00:12:25.437679,38,299,0.52,0.094,3.3,38.679,38.679,288.000,693.906,70.441
1627272788.8619463,2021-07-26 00:13:08.861952,39,309,0.52,0.164,2.9,43.424,43.424,228.800,697.285,70.441
1627272822.8061154,2021-07-26 00:13:42.806120,40,318,0.52,0.125,3.8,33.944,33.944,263.800,692.805,70.441
1627272852.036617,2021-07-26 00:14:12.036621,41,326,0.52,0.094,4.4,29.230,29.230,322.300,692.730,70.441
1627272882.3634627,2021-07-26 00:14:42.363468,42,332,0.52,0.055,4.2,30.327,30.327,327.700,696.348,70.441
1627272917.2447488,2021-07-26 00:15:17.244754,43,341,0.52,0.109,3.7,34.881,34.881,300.000,699.961,70.441
1627272956.8944702,2021-07-26 00:15:56.894475,44,349,0.52,0.109,3.2,39.650,39.650,282.300,696.887,70.441
1627272989.545999,2021-07-26 00:16:29.546004,45,358,0.52,0.094,3.9,32.651,32.651,266.300,691.574,70.441
1627273021.2882812,2021-07-26 00:17:01.288287,46,365,0.52,0.078,4.0,31.742,31.742,311.400,694.508,70.441
1627273052.0426288,2021-07-26 00:17:32.042634,47,373,0.52,0.117,4.2,30.754,30.754,310.200,697.426,70.441
1627273081.976755,2021-07-26 00:18:01.976761,48,381,0.52,0.070,4.3,29.934,29.934,329.200,698.164,70.441
1627273119.348208,2021-07-26 00:18:39.348213,49,389,0.52,0.086,3.4,37.371,37.371,288.400,701.074,70.441
1627273152.7580874,2021-07-26 00:19:12.758092,50,399,0.52,0.062,3.8,33.410,33.410,274.100,701.082,70.441
1627273184.004536,2021-07-26 00:19:44.004541,51,406,0.52,0.086,4.1,31.246,31.246,309.100,696.184,70.441
1627273211.492205,2021-07-26 00:20:11.492210,52,414,0.52,0.102,4.7,27.487,27.487,345.000,698.738,70.441
1627273242.3047667,2021-07-26 00:20:42.304771,53,421,0.52,0.148,4.2,30.812,30.812,343.300,698.625,70.441
1627273277.7857144,2021-07-26 00:21:17.785720,54,429,0.52,0.094,3.6,35.481,35.481,287.900,703.766,70.441
1627273313.1410928,2021-07-26 00:21:53.141097,55,437,0.52,0.117,3.6,35.355,35.355,279.500,696.363,70.441
1627273342.701836,2021-07-26 00:22:22.701841,56,445,0.52,0.062,4.3,29.561,29.561,296.900,699.387,70.441
1627273373.4250927,2021-07-26 00:22:53.425097,57,453,0.52,0.086,4.2,30.723,30.723,317.900,703.715,70.441
1627273402.779732,2021-07-26 00:23:22.779737,58,460,0.52,0.109,4.4,29.354,29.354,337.400,703.094,70.441
