time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627190627.5787044,2021-07-25 01:23:47.578710,0,0,2.84,0.083,0.125,7.5,16.966,16.966,0.000,1345.164,63.382
1627190632.745866,2021-07-25 01:23:52.745870,1,1,2.82,0.086,0.062,24.8,5.167,5.167,981.200,1455.395,63.382
1627190637.7732906,2021-07-25 01:23:57.773296,2,1,2.82,0.086,0.062,25.5,5.027,5.027,1019.400,1498.586,63.382
1627190642.799541,2021-07-25 01:24:02.799546,3,1,2.74,0.093,0.125,25.5,5.026,5.026,1012.700,1572.379,63.382
1627190647.9688327,2021-07-25 01:24:07.968837,4,1,2.76,0.097,0.219,24.8,5.169,5.169,1014.800,1598.469,63.382
1627190658.0741298,2021-07-25 01:24:18.074134,5,2,2.81,0.095,0.031,12.7,10.105,10.105,504.000,1656.301,63.382
1627190667.4829686,2021-07-25 01:24:27.482973,6,4,2.74,0.093,0.094,13.6,9.409,9.409,554.800,1674.355,63.382
1627190674.8246613,2021-07-25 01:24:34.824665,7,6,2.67,0.099,0.062,17.4,7.342,7.342,686.800,1676.688,63.382
1627190681.8277767,2021-07-25 01:24:41.827782,8,8,2.62,0.104,0.188,18.3,7.003,7.003,728.400,1683.035,63.382
1627190689.1240568,2021-07-25 01:24:49.124061,9,10,2.61,0.119,0.094,17.5,7.296,7.296,701.700,1697.879,63.382
1627190697.754182,2021-07-25 01:24:57.754187,10,12,2.59,0.129,0.062,14.8,8.630,8.630,601.400,1708.043,63.382
1627190706.8758378,2021-07-25 01:25:06.875842,11,14,2.53,0.137,0.000,14.0,9.121,9.121,557.700,1711.496,63.382
1627190715.6890454,2021-07-25 01:25:15.689050,12,16,2.46,0.147,0.188,14.5,8.813,8.813,599.800,1715.641,63.382
1627190724.6310303,2021-07-25 01:25:24.631035,13,18,2.52,0.155,0.156,14.3,8.942,8.942,564.600,1719.828,63.382
1627190732.8081563,2021-07-25 01:25:32.808161,14,20,2.48,0.166,0.188,15.7,8.177,8.177,640.400,1719.609,63.382
1627190739.7839746,2021-07-25 01:25:39.783979,15,22,2.51,0.173,0.094,18.3,6.976,6.976,743.100,1716.621,63.382
1627190746.8547475,2021-07-25 01:25:46.854752,16,24,2.48,0.178,0.125,18.1,7.071,7.071,730.800,1723.762,63.382
1627190754.4207904,2021-07-25 01:25:54.420795,17,26,2.37,0.186,0.094,16.9,7.566,7.566,683.400,1726.430,63.382
1627190762.8240042,2021-07-25 01:26:02.824009,18,28,2.44,0.191,0.125,15.2,8.403,8.403,602.300,1724.996,63.382
1627190771.4528263,2021-07-25 01:26:11.452830,19,30,2.35,0.196,0.062,14.8,8.629,8.629,605.300,1727.945,63.382
1627190778.8131309,2021-07-25 01:26:18.813135,20,32,2.37,0.204,0.062,17.4,7.360,7.360,709.100,1726.664,63.382
1627190785.3497794,2021-07-25 01:26:25.349784,21,34,2.28,0.207,0.062,19.6,6.536,6.536,789.200,1729.719,63.382
1627190792.6581364,2021-07-25 01:26:32.658141,22,36,2.25,0.213,0.031,17.5,7.308,7.308,687.000,1729.258,63.382
1627190800.342408,2021-07-25 01:26:40.342412,23,38,2.35,0.221,0.062,16.7,7.684,7.684,668.900,1730.953,63.382
1627190807.3980396,2021-07-25 01:26:47.398045,24,40,2.24,0.223,0.062,18.1,7.055,7.055,738.700,1735.070,63.382
1627190815.8860345,2021-07-25 01:26:55.886038,25,42,2.27,0.228,0.031,15.1,8.488,8.488,610.900,1735.449,63.382
1627190824.0873525,2021-07-25 01:27:04.087357,26,44,2.24,0.232,0.062,15.6,8.201,8.201,620.100,1739.715,63.382
1627190832.431036,2021-07-25 01:27:12.431040,27,46,2.26,0.238,0.156,15.3,8.344,8.344,630.700,1734.570,63.382
1627190839.8016274,2021-07-25 01:27:19.801631,28,48,2.26,0.242,0.094,17.4,7.370,7.370,700.100,1738.809,63.382
1627190846.9521828,2021-07-25 01:27:26.952187,29,50,2.17,0.245,0.062,17.9,7.150,7.150,725.400,1737.336,63.382
1627190854.3481436,2021-07-25 01:27:34.348148,30,52,2.29,0.247,0.062,17.3,7.396,7.396,686.500,1738.234,63.382
1627190861.8012884,2021-07-25 01:27:41.801293,31,54,2.25,0.252,0.031,17.2,7.453,7.453,682.000,1739.359,63.382
1627190868.9887757,2021-07-25 01:27:48.988780,32,56,2.14,0.256,0.094,17.8,7.187,7.187,727.800,1737.426,63.382
1627190877.5767002,2021-07-25 01:27:57.576705,33,58,2.35,0.261,0.156,14.9,8.588,8.588,604.800,1737.590,63.382
1627190885.8640988,2021-07-25 01:28:05.864103,34,60,2.27,0.264,0.094,15.4,8.287,8.287,619.900,1738.195,63.382
