time,datetime,step,global_step,loss,accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627092883.318251,2021-07-23 22:14:43.318258,22,36,0.52,0.141,1.6,82.317,82.317,222.500,702.074,445.707
1627092964.4666913,2021-07-23 22:16:04.466699,23,38,0.52,0.102,1.6,81.148,81.148,227.000,702.594,445.812
1627093049.410605,2021-07-23 22:17:29.410613,24,40,0.52,0.117,1.5,84.944,84.944,224.700,709.414,445.916
1627093134.801696,2021-07-23 22:18:54.801704,25,42,0.52,0.109,1.5,85.391,85.391,218.200,708.516,446.024
1627093215.737846,2021-07-23 22:20:15.737854,26,44,0.52,0.094,1.6,80.936,80.936,224.400,700.125,446.132
1627093298.3660226,2021-07-23 22:21:38.366031,27,46,0.52,0.117,1.5,82.628,82.628,229.000,699.934,446.235
1627093380.4571393,2021-07-23 22:23:00.457147,28,48,0.52,0.055,1.6,82.091,82.091,224.300,702.383,446.342
1627093462.0351849,2021-07-23 22:24:22.035193,29,50,0.52,0.070,1.6,81.578,81.578,225.900,703.215,446.447
1627093546.94148,2021-07-23 22:25:46.941487,30,52,0.52,0.070,1.5,84.906,84.906,227.200,705.344,446.551
1627093629.1918182,2021-07-23 22:27:09.191827,31,54,0.52,0.117,1.6,82.250,82.250,220.100,700.465,446.659
1627093711.2655303,2021-07-23 22:28:31.265537,32,56,0.52,0.062,1.6,82.073,82.073,228.500,704.480,446.764
1627093792.8146691,2021-07-23 22:29:52.814677,33,58,0.52,0.133,1.6,81.549,81.549,227.900,704.789,446.869
1627093876.9087691,2021-07-23 22:31:16.908777,34,60,0.52,0.117,1.5,84.094,84.094,224.700,707.070,446.973
1627093958.6484294,2021-07-23 22:32:38.648437,35,62,0.52,0.109,1.6,81.739,81.739,220.300,707.055,447.080
1627094043.8190627,2021-07-23 22:34:03.819070,36,64,0.52,0.102,1.5,85.170,85.170,227.200,709.988,447.185
1627094125.748966,2021-07-23 22:35:25.748973,37,66,0.52,0.078,1.6,81.930,81.930,221.200,709.086,447.292
1627094209.1949992,2021-07-23 22:36:49.195007,38,68,0.52,0.133,1.5,83.446,83.446,227.100,697.469,447.396
1627094292.7246504,2021-07-23 22:38:12.724655,39,70,0.52,0.078,1.5,83.529,83.529,219.900,704.504,447.502
1627094372.2344449,2021-07-23 22:39:32.234453,40,72,0.52,0.078,1.6,79.510,79.510,229.500,706.844,447.608
1627094458.9176993,2021-07-23 22:40:58.917707,41,74,0.52,0.086,1.5,86.683,86.683,223.100,703.055,447.709
1627094541.5385969,2021-07-23 22:42:21.538604,42,76,0.52,0.078,1.5,82.621,82.621,218.100,704.371,447.820
1627094625.2183998,2021-07-23 22:43:45.218407,43,78,0.52,0.086,1.5,83.679,83.679,226.400,710.754,447.923
1627094707.5322614,2021-07-23 22:45:07.532269,44,80,0.52,0.055,1.6,82.314,82.314,220.500,707.613,448.029
1627094791.659646,2021-07-23 22:46:31.659654,45,82,0.52,0.109,1.5,84.127,84.127,224.700,705.184,448.133
1627094877.4664335,2021-07-23 22:47:57.466441,46,84,0.52,0.086,1.5,85.806,85.806,223.100,703.402,448.240
1627094961.5099807,2021-07-23 22:49:21.509988,47,86,0.52,0.117,1.5,84.043,84.043,217.800,708.777,448.347
1627095045.72462,2021-07-23 22:50:45.724627,48,88,0.52,0.109,1.5,84.214,84.214,226.000,707.121,448.454
1627095130.8019078,2021-07-23 22:52:10.801927,49,90,0.52,0.102,1.5,85.077,85.077,218.500,707.680,448.561
1627095215.5193925,2021-07-23 22:53:35.519400,50,92,0.52,0.094,1.5,84.717,84.717,218.100,703.605,448.670
1627095300.7179081,2021-07-23 22:55:00.717925,51,94,0.52,0.086,1.5,85.198,85.198,218.800,707.902,448.778
1627095383.3429084,2021-07-23 22:56:23.342930,52,96,0.52,0.125,1.5,82.625,82.625,220.700,705.152,448.887
1627095469.1439476,2021-07-23 22:57:49.143955,53,98,0.52,0.117,1.5,85.801,85.801,225.200,701.531,448.991
1627095556.5053546,2021-07-23 22:59:16.505362,54,100,0.52,0.094,1.5,87.361,87.361,202.900,713.664,449.100
1627095640.8554938,2021-07-23 23:00:40.855499,55,102,0.52,0.117,1.5,84.350,84.350,224.600,708.273,449.212
1627095725.7671025,2021-07-23 23:02:05.767110,56,104,0.52,0.109,1.5,84.911,84.911,212.100,709.285,449.319
1627095808.8205802,2021-07-23 23:03:28.820589,57,106,0.52,0.078,1.5,83.053,83.053,231.700,700.594,449.425
1627095891.745801,2021-07-23 23:04:51.745809,58,108,0.52,0.086,1.5,82.925,82.925,221.400,704.723,449.531
1627095976.3282907,2021-07-23 23:06:16.328298,59,110,0.52,0.094,1.5,84.582,84.582,220.600,709.152,449.636
1627096059.1383965,2021-07-23 23:07:39.138404,60,112,0.52,0.148,1.5,82.810,82.810,223.800,711.113,449.744
1627096142.1087704,2021-07-23 23:09:02.108779,61,114,0.52,0.055,1.5,82.970,82.970,225.500,704.359,449.850
1627096225.7623243,2021-07-23 23:10:25.762332,62,116,0.52,0.109,1.5,83.653,83.653,221.500,702.773,449.957
1627096306.7554235,2021-07-23 23:11:46.755428,63,118,0.52,0.109,1.6,80.993,80.993,227.300,703.660,450.062
1627096388.7390907,2021-07-23 23:13:08.739098,64,120,0.52,0.148,1.6,81.983,81.983,231.700,704.578,450.164
1627096473.6449869,2021-07-23 23:14:33.644995,65,122,0.52,0.102,1.5,84.906,84.906,217.800,704.637,450.268
1627096557.027984,2021-07-23 23:15:57.027992,66,124,0.52,0.055,1.5,83.383,83.383,223.100,708.941,450.375
1627096644.6569536,2021-07-23 23:17:24.656961,67,126,0.52,0.094,1.5,87.629,87.629,211.500,707.867,450.482
1627096729.654969,2021-07-23 23:18:49.654977,68,128,0.52,0.070,1.5,84.998,84.998,221.800,704.625,450.594
1627096816.2755907,2021-07-23 23:20:16.275599,69,130,0.52,0.102,1.5,86.620,86.620,215.500,712.180,450.703
1627096898.6305733,2021-07-23 23:21:38.630581,70,132,0.52,0.109,1.6,82.355,82.355,223.100,708.699,450.812
