time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627167861.241645,2021-07-24 19:04:21.241656,0,0,0.90,0.117,0.000,1.9,67.302,67.302,0.000,546.805,196.564
1627167918.199198,2021-07-24 19:05:18.199205,1,11,0.78,0.102,0.000,2.2,56.957,56.957,277.000,583.355,196.564
1627167976.7719946,2021-07-24 19:06:16.771999,2,26,0.71,0.094,0.000,2.2,58.573,58.573,277.200,594.629,196.564
1627168042.091133,2021-07-24 19:07:22.091141,3,42,0.66,0.086,0.000,2.0,65.319,65.319,252.900,610.078,196.564
1627168112.2205937,2021-07-24 19:08:32.220601,4,58,0.62,0.078,0.000,1.8,70.129,70.129,231.300,636.930,196.564
1627168169.8803046,2021-07-24 19:09:29.880310,5,74,0.59,0.117,0.000,2.2,57.659,57.659,279.600,648.398,196.564
1627168225.7558308,2021-07-24 19:10:25.755839,6,89,0.57,0.109,0.000,2.3,55.875,55.875,281.900,672.797,196.564
1627168289.1226876,2021-07-24 19:11:29.122694,7,105,0.56,0.117,0.000,2.0,63.367,63.367,251.700,671.938,196.564
1627168344.2879503,2021-07-24 19:12:24.287955,8,118,0.55,0.125,0.000,2.3,55.165,55.165,284.500,681.617,196.564
1627168403.6056614,2021-07-24 19:13:23.605665,9,134,0.54,0.133,0.000,2.2,59.318,59.318,271.000,686.309,196.564
1627168464.4132617,2021-07-24 19:14:24.413269,10,150,0.54,0.086,0.000,2.1,60.807,60.807,267.900,693.309,196.564
1627168521.4130206,2021-07-24 19:15:21.413026,11,165,0.53,0.125,0.000,2.2,56.999,56.999,290.400,691.648,196.564
1627168576.6743288,2021-07-24 19:16:16.674336,12,181,0.53,0.078,0.000,2.3,55.261,55.261,287.900,695.062,196.564
1627168633.5153012,2021-07-24 19:17:13.515309,13,196,0.53,0.117,0.000,2.3,56.841,56.841,282.300,702.680,196.564
1627168693.365901,2021-07-24 19:18:13.365906,14,212,0.53,0.055,0.000,2.1,59.850,59.850,269.600,708.453,196.564
1627168750.1833966,2021-07-24 19:19:10.183404,15,226,0.53,0.109,0.000,2.3,56.817,56.817,273.900,701.121,196.564
1627168810.8537967,2021-07-24 19:20:10.853801,16,242,0.53,0.094,0.000,2.1,60.670,60.670,271.500,704.738,196.564
