time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627170879.4494073,2021-07-24 19:54:39.449412,0,0,1.58,0.109,0.000,0.9,147.826,147.826,0.000,584.910,70.037
1627171023.4397466,2021-07-24 19:57:03.439750,1,8,1.58,0.078,0.000,0.9,143.990,143.990,220.800,695.617,70.037
1627171123.4706256,2021-07-24 19:58:43.470630,2,17,1.58,0.070,0.000,1.3,100.031,100.031,305.800,733.691,70.037
1627171210.822028,2021-07-24 20:00:10.822032,3,22,1.57,0.070,0.000,1.5,87.351,87.351,341.800,752.438,70.037
1627171305.749463,2021-07-24 20:01:45.749467,4,30,1.57,0.109,0.000,1.3,94.927,94.927,311.500,783.902,70.037
1627171398.280881,2021-07-24 20:03:18.280885,5,38,1.57,0.078,0.000,1.4,92.531,92.531,321.800,787.105,70.037
1627171497.28478,2021-07-24 20:04:57.284784,6,46,1.57,0.133,0.000,1.3,99.004,99.004,305.700,812.930,70.037
1627171588.7251534,2021-07-24 20:06:28.725166,7,54,1.56,0.086,0.000,1.4,91.440,91.440,329.300,855.777,70.037
1627171677.443234,2021-07-24 20:07:57.443238,8,62,1.56,0.070,0.000,1.4,88.718,88.718,333.600,847.879,70.037
1627171774.4804559,2021-07-24 20:09:34.480463,9,70,1.56,0.070,0.000,1.3,97.037,97.037,304.600,855.988,70.037
1627171870.3629782,2021-07-24 20:11:10.362983,10,79,1.56,0.102,0.000,1.3,95.882,95.882,311.900,865.969,70.037
1627171960.4702902,2021-07-24 20:12:40.470294,11,85,1.55,0.125,0.000,1.4,90.107,90.107,333.700,878.734,70.037
1627172052.546092,2021-07-24 20:14:12.546096,12,93,1.55,0.078,0.000,1.4,92.076,92.076,320.900,902.500,70.037
1627172157.08399,2021-07-24 20:15:57.083994,13,101,1.55,0.086,0.000,1.2,104.538,104.538,291.700,916.137,70.037
1627172254.4014432,2021-07-24 20:17:34.401447,14,110,1.55,0.133,0.000,1.3,97.317,97.317,310.100,925.207,70.037
1627172353.04867,2021-07-24 20:19:13.048674,15,117,1.54,0.086,0.000,1.3,98.647,98.647,306.100,926.805,70.037
1627172448.3928719,2021-07-24 20:20:48.392876,16,125,1.54,0.086,0.000,1.3,95.344,95.344,312.000,925.711,70.037
1627172540.3507626,2021-07-24 20:22:20.350766,17,134,1.54,0.117,0.000,1.4,91.957,91.957,320.300,930.098,70.037
1627172630.0079281,2021-07-24 20:23:50.007932,18,141,1.54,0.070,0.000,1.4,89.657,89.657,328.900,931.754,70.037
1627172731.772258,2021-07-24 20:25:31.772262,19,149,1.53,0.117,0.000,1.3,101.764,101.764,296.500,931.590,70.037
1627172847.5184379,2021-07-24 20:27:27.518441,20,158,1.53,0.117,0.000,1.1,115.746,115.746,257.300,932.473,70.037
1627172966.0554152,2021-07-24 20:29:26.055420,21,167,1.53,0.078,0.000,1.1,118.537,118.537,257.900,930.375,70.037
1627173081.3226788,2021-07-24 20:31:21.322684,22,176,1.53,0.086,0.000,1.1,115.267,115.267,264.900,937.215,70.037
1627173176.3502564,2021-07-24 20:32:56.350260,23,185,1.52,0.094,0.000,1.3,95.027,95.027,316.100,940.523,70.037
1627173273.3027074,2021-07-24 20:34:33.302712,24,193,1.52,0.125,0.000,1.3,96.952,96.952,310.700,952.422,70.037
1627173361.1366239,2021-07-24 20:36:01.136628,25,201,1.52,0.125,0.000,1.5,87.834,87.834,337.700,946.301,70.037
1627173453.252431,2021-07-24 20:37:33.252435,26,209,1.52,0.086,0.000,1.4,92.116,92.116,319.800,952.871,70.037
1627173543.1659799,2021-07-24 20:39:03.165984,27,217,1.51,0.102,0.000,1.4,89.913,89.913,330.200,949.988,70.037
1627173628.5391016,2021-07-24 20:40:28.539105,28,224,1.51,0.086,0.000,1.5,85.373,85.373,347.000,953.926,70.037
1627173725.429289,2021-07-24 20:42:05.429293,29,232,1.51,0.062,0.000,1.3,96.890,96.890,306.500,950.781,70.037
1627173824.876557,2021-07-24 20:43:44.876561,30,241,1.51,0.133,0.000,1.3,99.447,99.447,300.000,951.645,70.037
1627173923.1838336,2021-07-24 20:45:23.183837,31,249,1.50,0.070,0.000,1.3,98.307,98.307,307.700,948.121,70.037
1627174015.1494732,2021-07-24 20:46:55.149478,32,257,1.50,0.102,0.000,1.4,91.965,91.965,320.800,951.312,70.037
1627174100.4357142,2021-07-24 20:48:20.435718,33,263,1.50,0.078,0.000,1.5,85.286,85.286,341.900,953.801,70.037
