time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627195127.787841,2021-07-25 02:38:47.787844,131,1005,1.71,0.383,0.000,35.7,3.589,3.589,1036.400,1495.387,93.940
1627195131.3479202,2021-07-25 02:38:51.347923,132,1013,1.71,0.430,0.000,36.0,3.560,3.560,1044.100,1488.492,93.940
1627195134.8039615,2021-07-25 02:38:54.803965,133,1020,1.72,0.531,0.000,37.0,3.456,3.456,1040.500,1491.941,93.940
1627195138.326117,2021-07-25 02:38:58.326121,134,1028,1.66,0.422,0.000,36.3,3.522,3.522,1047.700,1492.809,93.940
1627195141.759034,2021-07-25 02:39:01.759037,135,1036,1.79,0.383,0.000,37.3,3.433,3.433,1049.000,1497.180,93.940
1627195145.3348532,2021-07-25 02:39:05.334857,136,1043,1.73,0.398,0.000,35.8,3.576,3.576,1027.500,1492.641,93.940
1627195148.8317707,2021-07-25 02:39:08.831774,137,1051,1.70,0.414,0.000,36.6,3.497,3.497,1046.300,1494.695,93.940
1627195152.3647993,2021-07-25 02:39:12.364803,138,1059,1.66,0.484,0.000,36.2,3.533,3.533,1042.700,1493.559,93.940
1627195155.9695826,2021-07-25 02:39:15.969586,139,1066,1.56,0.531,0.000,35.5,3.605,3.605,1038.600,1494.395,93.940
1627195159.5986316,2021-07-25 02:39:19.598635,140,1073,1.65,0.531,0.000,35.3,3.629,3.629,1032.500,1491.902,93.940
1627195163.2164898,2021-07-25 02:39:23.216493,141,1081,1.73,0.547,0.000,35.4,3.618,3.618,1033.200,1496.301,93.940
1627195166.8191485,2021-07-25 02:39:26.819153,142,1089,1.77,0.445,0.000,35.5,3.603,3.603,1036.500,1494.727,93.940
1627195170.448415,2021-07-25 02:39:30.448419,143,1097,1.56,0.570,0.000,35.3,3.629,3.629,1036.600,1497.125,93.940
1627195173.9422827,2021-07-25 02:39:33.942286,144,1105,1.67,0.508,0.000,36.6,3.494,3.494,1045.300,1493.645,93.940
1627195177.6204817,2021-07-25 02:39:37.620485,145,1112,1.67,0.477,0.000,34.8,3.678,3.678,1026.000,1497.688,93.940
1627195181.2512822,2021-07-25 02:39:41.251286,146,1120,1.75,0.430,0.000,35.3,3.631,3.631,1033.900,1494.254,93.940
1627195184.793996,2021-07-25 02:39:44.794000,147,1128,1.69,0.445,0.000,36.1,3.543,3.543,1045.300,1503.262,93.940
1627195188.32373,2021-07-25 02:39:48.323734,148,1135,1.65,0.461,0.000,36.3,3.530,3.530,1035.800,1496.164,93.940
1627195191.8920062,2021-07-25 02:39:51.892010,149,1143,1.59,0.453,0.000,35.9,3.568,3.568,1036.900,1501.727,93.940
1627195195.4645228,2021-07-25 02:39:55.464527,150,1152,1.75,0.469,0.000,35.8,3.572,3.572,1035.100,1495.906,93.940
1627195198.9918258,2021-07-25 02:39:58.991829,151,1160,1.72,0.492,0.000,36.3,3.527,3.527,1051.200,1494.785,93.940
1627195202.5717134,2021-07-25 02:40:02.571717,152,1167,1.72,0.516,0.000,35.8,3.580,3.580,1036.900,1496.094,93.940
1627195206.140439,2021-07-25 02:40:06.140443,153,1175,1.66,0.453,0.000,35.9,3.569,3.569,1030.100,1497.477,93.940
1627195209.75724,2021-07-25 02:40:09.757243,154,1183,1.56,0.594,0.000,35.4,3.617,3.617,1024.700,1496.383,93.940
1627195213.2899814,2021-07-25 02:40:13.289986,155,1190,1.69,0.383,0.000,36.2,3.533,3.533,1032.100,1498.105,93.940
1627195216.7696462,2021-07-25 02:40:16.769650,156,1198,1.59,0.500,0.000,36.8,3.479,3.479,1041.200,1497.371,93.940
1627195220.309024,2021-07-25 02:40:20.309028,157,1206,1.68,0.383,0.000,36.2,3.539,3.539,1040.900,1498.113,93.940
1627195223.8527293,2021-07-25 02:40:23.852735,158,1214,1.62,0.516,0.000,36.1,3.544,3.544,1035.400,1500.742,93.940
1627195227.409106,2021-07-25 02:40:27.409109,159,1220,1.72,0.430,0.000,36.0,3.556,3.556,1035.900,1500.113,93.940
1627195230.9314592,2021-07-25 02:40:30.931462,160,1228,1.57,0.461,0.000,36.3,3.522,3.522,1036.800,1497.102,93.940
1627195234.5282626,2021-07-25 02:40:34.528266,161,1236,1.64,0.391,0.000,35.6,3.597,3.597,1039.300,1497.348,93.940
1627195238.0614452,2021-07-25 02:40:38.061449,162,1243,1.67,0.391,0.000,36.2,3.533,3.533,1047.200,1498.117,93.940
1627195241.6445909,2021-07-25 02:40:41.644595,163,1251,1.78,0.516,0.000,35.7,3.583,3.583,1033.700,1503.129,93.940
1627195245.2122202,2021-07-25 02:40:45.212224,164,1260,1.70,0.406,0.000,35.9,3.567,3.567,1034.600,1502.785,93.940
1627195248.7394223,2021-07-25 02:40:48.739428,165,1267,1.70,0.484,0.000,36.3,3.527,3.527,1034.300,1507.219,93.940
1627195252.2263508,2021-07-25 02:40:52.226355,166,1275,1.64,0.445,0.000,36.7,3.487,3.487,1042.100,1509.262,93.940
1627195255.762233,2021-07-25 02:40:55.762236,167,1281,1.68,0.453,0.000,36.2,3.536,3.536,1041.600,1501.875,93.940
1627195259.3097434,2021-07-25 02:40:59.309746,168,1290,1.82,0.516,0.000,36.1,3.547,3.547,1034.800,1506.094,93.940
1627195262.7917936,2021-07-25 02:41:02.791797,169,1298,1.55,0.484,0.000,36.8,3.482,3.482,1039.300,1495.457,93.940
1627195266.2764583,2021-07-25 02:41:06.276465,170,1304,1.73,0.469,0.000,36.7,3.484,3.484,1037.400,1500.180,93.940
1627195269.825873,2021-07-25 02:41:09.825876,171,1313,1.66,0.383,0.000,36.1,3.549,3.549,1042.700,1499.113,93.940
1627195273.4539711,2021-07-25 02:41:13.453975,172,1321,1.68,0.500,0.000,35.3,3.628,3.628,1035.800,1499.297,93.940
1627195276.9754379,2021-07-25 02:41:16.975442,173,1329,1.71,0.469,0.000,36.4,3.521,3.521,1031.100,1503.496,93.940
1627195280.5852606,2021-07-25 02:41:20.585264,174,1336,1.62,0.461,0.000,35.5,3.610,3.610,1039.100,1501.855,93.940
1627195284.2181823,2021-07-25 02:41:24.218186,175,1344,1.63,0.531,0.000,35.2,3.633,3.633,1029.200,1504.676,93.940
1627195287.7744818,2021-07-25 02:41:27.774486,176,1352,1.72,0.398,0.000,36.0,3.556,3.556,1037.600,1504.750,93.940
1627195291.2904382,2021-07-25 02:41:31.290442,177,1359,1.53,0.375,0.000,36.4,3.516,3.516,1041.800,1502.930,93.940
1627195294.7786355,2021-07-25 02:41:34.778639,178,1366,1.66,0.539,0.000,36.7,3.488,3.488,1036.600,1502.656,93.940
1627195298.3156393,2021-07-25 02:41:38.315643,179,1374,1.48,0.492,0.000,36.2,3.537,3.537,1043.800,1501.516,93.940
1627195301.8953242,2021-07-25 02:41:41.895328,180,1382,1.53,0.492,0.000,35.8,3.580,3.580,1038.600,1503.234,93.940
1627195305.3931348,2021-07-25 02:41:45.393138,181,1389,1.65,0.461,0.000,36.6,3.498,3.498,1041.500,1499.449,93.940
1627195309.015073,2021-07-25 02:41:49.015076,182,1397,1.73,0.477,0.000,35.3,3.622,3.622,1035.600,1503.863,93.940
1627195312.6088233,2021-07-25 02:41:52.608828,183,1404,1.81,0.422,0.000,35.6,3.594,3.594,1036.000,1504.879,93.940
1627195316.2228777,2021-07-25 02:41:56.222881,184,1412,1.62,0.539,0.000,35.4,3.614,3.614,1045.600,1503.629,93.940
1627195319.7775006,2021-07-25 02:41:59.777505,185,1419,1.61,0.398,0.000,36.0,3.554,3.554,1038.400,1499.820,93.940
1627195323.362982,2021-07-25 02:42:03.362986,186,1427,1.66,0.477,0.000,35.7,3.585,3.585,1040.000,1499.355,93.940
1627195326.9095716,2021-07-25 02:42:06.909575,187,1435,1.54,0.469,0.000,36.1,3.546,3.546,1040.100,1499.793,93.940
1627195330.467025,2021-07-25 02:42:10.467028,188,1442,1.75,0.469,0.000,36.0,3.557,3.557,1036.700,1501.211,93.940
1627195334.0386453,2021-07-25 02:42:14.038649,189,1450,1.65,0.508,0.000,35.8,3.571,3.571,1039.300,1503.090,93.940
1627195337.5602493,2021-07-25 02:42:17.560253,190,1458,1.57,0.453,0.000,36.3,3.521,3.521,1033.600,1498.125,93.940
1627195341.0313733,2021-07-25 02:42:21.031377,191,1466,1.56,0.461,0.000,36.9,3.471,3.471,1046.900,1497.820,93.940
1627195344.6132207,2021-07-25 02:42:24.613224,192,1473,1.65,0.492,0.000,35.7,3.582,3.582,1036.900,1501.816,93.940
1627195348.1874251,2021-07-25 02:42:28.187428,193,1480,1.57,0.422,0.000,35.8,3.574,3.574,1036.600,1504.414,93.940
1627195351.8038664,2021-07-25 02:42:31.803870,194,1488,1.50,0.500,0.000,35.4,3.616,3.616,1036.400,1506.828,93.940
1627195355.370074,2021-07-25 02:42:35.370077,195,1497,1.63,0.531,0.000,35.9,3.566,3.566,1033.300,1506.207,93.940
1627195358.9188962,2021-07-25 02:42:38.918899,196,1504,1.64,0.547,0.000,36.1,3.549,3.549,1041.800,1503.109,93.940
1627195362.498957,2021-07-25 02:42:42.498960,197,1512,1.59,0.508,0.000,35.8,3.580,3.580,1036.000,1503.746,93.940
1627195366.0198302,2021-07-25 02:42:46.019834,198,1519,1.61,0.461,0.000,36.4,3.521,3.521,1036.100,1502.992,93.940
1627195369.5670092,2021-07-25 02:42:49.567013,199,1527,1.58,0.430,0.000,36.1,3.547,3.547,1036.600,1501.359,93.940
1627195372.9796233,2021-07-25 02:42:52.979627,200,1535,1.60,0.539,0.000,37.5,3.412,3.412,1050.500,1501.785,93.940
1627195376.5019014,2021-07-25 02:42:56.501905,201,1543,1.76,0.531,0.000,36.3,3.522,3.522,1046.500,1502.613,93.940
1627195380.0935519,2021-07-25 02:43:00.093555,202,1551,1.61,0.531,0.000,35.6,3.591,3.591,1045.500,1500.754,93.940
1627195383.5865057,2021-07-25 02:43:03.586510,203,1558,1.63,0.562,0.000,36.6,3.493,3.493,1038.700,1504.371,93.940
1627195387.1656365,2021-07-25 02:43:07.165641,204,1566,1.65,0.492,0.000,35.8,3.579,3.579,1039.600,1509.371,93.940
1627195390.6846166,2021-07-25 02:43:10.684620,205,1574,1.77,0.523,0.000,36.4,3.519,3.519,1035.200,1505.367,93.940
1627195394.2829165,2021-07-25 02:43:14.282920,206,1581,1.59,0.414,0.000,35.6,3.598,3.598,1033.800,1505.465,93.940
