time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627271500.458608,2021-07-25 23:51:40.458614,0,0,0.89,0.117,2.6,48.744,48.744,0.000,487.090,94.750
1627271543.5548506,2021-07-25 23:52:23.554855,1,8,0.81,0.055,3.0,43.096,43.096,213.500,525.363,94.750
1627271572.8601363,2021-07-25 23:52:52.860142,2,18,0.76,0.086,4.4,29.305,29.305,287.800,556.652,94.750
1627271601.6552653,2021-07-25 23:53:21.655270,3,21,0.73,0.133,4.4,28.795,28.795,313.600,577.523,94.750
1627271631.7753532,2021-07-25 23:53:51.775358,4,29,0.70,0.078,4.2,30.120,30.120,305.000,603.195,94.750
1627271661.7099917,2021-07-25 23:54:21.709996,5,37,0.67,0.070,4.3,29.934,29.934,310.200,620.926,94.750
1627271695.543635,2021-07-25 23:54:55.543640,6,44,0.65,0.094,3.8,33.833,33.833,286.000,627.285,94.750
1627271730.744278,2021-07-25 23:55:30.744283,7,53,0.63,0.102,3.6,35.200,35.200,269.500,649.840,94.750
1627271768.696994,2021-07-25 23:56:08.696999,8,61,0.62,0.117,3.4,37.953,37.953,257.000,648.766,94.750
1627271807.9218593,2021-07-25 23:56:47.921863,9,70,0.60,0.062,3.3,39.225,39.225,231.900,647.133,94.750
1627271842.9420955,2021-07-25 23:57:22.942101,10,79,0.59,0.109,3.7,35.020,35.020,259.200,653.199,94.750
1627271874.6499016,2021-07-25 23:57:54.649906,11,87,0.58,0.109,4.0,31.708,31.708,284.800,654.137,94.750
1627271905.4659858,2021-07-25 23:58:25.465991,12,95,0.57,0.094,4.2,30.816,30.816,310.700,662.793,94.750
1627271938.3836918,2021-07-25 23:58:58.383696,13,103,0.56,0.078,3.9,32.918,32.918,285.800,661.453,94.750
1627271971.0346222,2021-07-25 23:59:31.034627,14,110,0.56,0.109,3.9,32.651,32.651,279.600,669.008,94.750
1627271998.496047,2021-07-25 23:59:58.496053,15,117,0.55,0.086,4.7,27.461,27.461,330.200,671.348,94.750
1627272034.6693287,2021-07-26 00:00:34.669334,16,125,0.55,0.070,3.5,36.173,36.173,291.900,681.145,94.750
1627272070.7937138,2021-07-26 00:01:10.793719,17,133,0.54,0.109,3.5,36.124,36.124,246.000,681.680,94.750
1627272100.7138724,2021-07-26 00:01:40.713878,18,141,0.54,0.109,4.3,29.920,29.920,291.500,682.543,94.750
1627272130.4168723,2021-07-26 00:02:10.416876,19,148,0.54,0.117,4.3,29.703,29.703,304.400,681.258,94.750
1627272159.494869,2021-07-26 00:02:39.494874,20,156,0.53,0.070,4.4,29.078,29.078,307.400,685.148,94.750
1627272188.7127557,2021-07-26 00:03:08.712760,21,163,0.53,0.109,4.4,29.218,29.218,310.600,681.809,94.750
1627272218.9532113,2021-07-26 00:03:38.953215,22,171,0.53,0.078,4.2,30.240,30.240,306.000,684.711,94.750
1627272250.5701861,2021-07-26 00:04:10.570192,23,179,0.53,0.109,4.0,31.617,31.617,289.300,683.984,94.750
1627272280.644982,2021-07-26 00:04:40.644987,24,186,0.53,0.125,4.3,30.075,30.075,326.500,686.621,94.750
1627272315.577513,2021-07-26 00:05:15.577518,25,195,0.53,0.133,3.7,34.932,34.932,263.700,686.453,94.750
1627272351.2051306,2021-07-26 00:05:51.205135,26,203,0.53,0.086,3.6,35.627,35.627,271.300,688.730,94.750
1627272386.7983968,2021-07-26 00:06:26.798401,27,212,0.53,0.117,3.6,35.593,35.593,258.500,688.191,94.750
1627272415.5532203,2021-07-26 00:06:55.553225,28,219,0.53,0.070,4.5,28.755,28.755,315.900,688.227,94.750
1627272447.7942977,2021-07-26 00:07:27.794303,29,227,0.53,0.055,4.0,32.241,32.241,307.100,686.254,94.750
1627272480.313102,2021-07-26 00:08:00.313108,30,235,0.53,0.117,3.9,32.519,32.519,267.000,687.441,94.750
1627272511.826658,2021-07-26 00:08:31.826663,31,242,0.53,0.109,4.1,31.513,31.513,295.300,688.855,94.750
1627272543.2732255,2021-07-26 00:09:03.273230,32,250,0.52,0.094,4.1,31.446,31.446,297.700,693.211,94.750
1627272573.8555136,2021-07-26 00:09:33.855518,33,258,0.52,0.148,4.2,30.582,30.582,295.200,689.734,94.750
1627272608.4564064,2021-07-26 00:10:08.456411,34,267,0.52,0.102,3.7,34.601,34.601,274.700,688.133,94.750
1627272640.1004019,2021-07-26 00:10:40.100410,35,275,0.52,0.172,4.0,31.644,31.644,286.200,699.617,94.750
1627272670.694549,2021-07-26 00:11:10.694554,36,283,0.52,0.094,4.2,30.594,30.594,312.500,700.137,94.750
1627272704.8789113,2021-07-26 00:11:44.878916,37,291,0.52,0.102,3.7,34.184,34.184,276.600,699.555,94.750
